Start (s),End (s),Scientific name,Common name,Confidence
3.0,6.0,Anser albifrons,Greater White-fronted Goose,0.7510
4.5,7.5,Anser albifrons,Greater White-fronted Goose,0.9980
6.0,9.0,Anser albifrons,Greater White-fronted Goose,0.9938
7.5,10.5,Anser albifrons,Greater White-fronted Goose,0.9322
9.0,12.0,Anser albifrons,Greater White-fronted Goose,0.9741
10.5,13.5,Anser albifrons,Greater White-fronted Goose,0.9823
12.0,15.0,Anser albifrons,Greater White-fronted Goose,0.8170
13.5,16.5,Anser albifrons,Greater White-fronted Goose,0.1496
294.0,297.0,Ixoreus naevius,Varied Thrush,0.1537
