Start (s),End (s),Scientific name,Common name,Confidence
1.5,4.5,LALO,LALO,0.1328
3.0,6.0,LALO,LALO,0.1360
4.5,7.5,LALO,LALO,0.1149
6.0,9.0,RTLO,RTLO,0.1074
7.5,10.5,RTLO,RTLO,0.1297
9.0,12.0,RTLO,RTLO,0.1089
10.5,13.5,RTLO,RTLO,0.1199
12.0,15.0,BBPL,BBPL,0.1867
12.0,15.0,RTLO,RTLO,0.1384
13.5,16.5,RTLO,RTLO,0.1410
21.0,24.0,LALO,LALO,0.1277
22.5,25.5,LALO,LALO,0.2016
24.0,27.0,WIPT,WIPT,0.1285
25.5,28.5,LBDO,LBDO,0.1091
28.5,31.5,LBDO,LBDO,0.1042
30.0,33.0,LBDO,LBDO,0.1475
40.5,43.5,AMGP,AMGP,0.1105
43.5,46.5,LALO,LALO,0.1189
46.5,49.5,LBDO,LBDO,0.2042
48.0,51.0,LBDO,LBDO,0.4293
49.5,52.5,LBDO,LBDO,0.4513
49.5,52.5,LALO,LALO,0.1168
51.0,54.0,LBDO,LBDO,0.5444
51.0,54.0,LALO,LALO,0.2477
52.5,55.5,LALO,LALO,0.2421
52.5,55.5,LBDO,LBDO,0.1362
54.0,57.0,LBDO,LBDO,0.2031
54.0,57.0,AMGP,AMGP,0.1951
54.0,57.0,LALO,LALO,0.1372
55.5,58.5,LBDO,LBDO,0.1487
57.0,60.0,BBPL,BBPL,0.1015
58.5,61.5,BBPL,BBPL,0.1535
60.0,63.0,LALO,LALO,0.1499
67.5,70.5,LBDO,LBDO,0.1188
72.0,75.0,LALO,LALO,0.1000
73.5,76.5,BBPL,BBPL,0.1029
76.5,79.5,LALO,LALO,0.1659
78.0,81.0,LALO,LALO,0.2389
82.5,85.5,BBPL,BBPL,0.1371
84.0,87.0,BBPL,BBPL,0.1189
87.0,90.0,unkMF,unkMF,0.1136
91.5,94.5,LALO,LALO,0.2553
91.5,94.5,LBDO,LBDO,0.2090
93.0,96.0,LALO,LALO,0.2531
