Start (s),End (s),Scientific name,Common name,Confidence
0,3.0,LALO,LALO,0.1303
0,3.0,unkMF,unkMF,0.1010
1.5,4.5,BBPL,BBPL,0.3114
1.5,4.5,LALO,LALO,0.1328
3.0,6.0,BBPL,BBPL,0.2948
6.0,9.0,phalarope,phalarope,0.1493
18.0,21.0,WIPT,WIPT,0.2050
24.0,27.0,RTLO,RTLO,0.1260
37.5,40.5,BBPL,BBPL,0.2092
45.0,48.0,BRAN,BRAN,0.1050
45.0,48.0,BBPL,BBPL,0.1041
46.5,49.5,RTLO,RTLO,0.5279
48.0,51.0,motor,motor,0.6301
49.5,52.5,RTLO,RTLO,0.5139
49.5,52.5,motor,motor,0.1954
51.0,54.0,RTLO,RTLO,0.4858
51.0,54.0,motor,motor,0.1375
60.0,63.0,BBPL,BBPL,0.2996
61.5,64.5,WIPT,WIPT,0.1235
63.0,66.0,RTLO,RTLO,0.1032
66.0,69.0,WIPT,WIPT,0.1000
67.5,70.5,WIPT,WIPT,0.2826
69.0,72.0,LALO,LALO,0.1006
79.5,82.5,RTLO,RTLO,0.2649
82.5,85.5,RTLO,RTLO,0.1124
85.5,88.5,LALO,LALO,0.1335
85.5,88.5,unkMF,unkMF,0.1256
91.5,94.5,WIPT,WIPT,0.1348
96.0,99.0,LALO,LALO,0.1229
96.0,99.0,unkMF,unkMF,0.1103
97.5,100.5,unkMF,unkMF,0.1718
97.5,100.5,LALO,LALO,0.1258
99.0,102.0,BBPL,BBPL,0.2885
99.0,102.0,unkMF,unkMF,0.1164
103.5,106.5,RTLO,RTLO,0.1214
105.0,108.0,WIPT,WIPT,0.2023
105.0,108.0,RTLO,RTLO,0.1414
106.5,109.5,RTLO,RTLO,0.1057
108.0,111.0,WIPT,WIPT,0.1175
111.0,114.0,WIPT,WIPT,0.2244
118.5,121.5,WIPT,WIPT,0.2462
120.0,123.0,WIPT,WIPT,0.1428
124.5,127.5,LALO,LALO,0.1470
127.5,130.5,LALO,LALO,0.1734
127.5,130.5,unkMF,unkMF,0.1196
130.5,133.5,RTLO,RTLO,0.1276
130.5,133.5,WIPT,WIPT,0.1066
135.0,138.0,WIPT,WIPT,0.2355
136.5,139.5,WIPT,WIPT,0.1472
144.0,147.0,BBPL,BBPL,0.1216
145.5,148.5,unkMF,unkMF,0.6060
145.5,148.5,BBPL,BBPL,0.1907
145.5,148.5,phalarope,phalarope,0.1263
145.5,148.5,LTJA,LTJA,0.1076
160.5,163.5,WIPT,WIPT,0.2050
162.0,165.0,BBPL,BBPL,0.1710
163.5,166.5,BBPL,BBPL,0.2947
175.5,178.5,WIPT,WIPT,0.2212
177.0,180.0,WIPT,WIPT,0.6389
178.5,181.5,RTLO,RTLO,0.1358
180.0,183.0,RTLO,RTLO,0.1523
193.5,196.5,unkMF,unkMF,0.5120
193.5,196.5,LALO,LALO,0.2187
195.0,198.0,unkMF,unkMF,0.3578
195.0,198.0,BBPL,BBPL,0.1737
196.5,199.5,RTLO,RTLO,0.1257
196.5,199.5,LALO,LALO,0.1194
202.5,205.5,BBPL,BBPL,0.1918
202.5,205.5,unkMF,unkMF,0.1064
204.0,207.0,unkMF,unkMF,0.1088
207.0,210.0,RTLO,RTLO,0.1268
210.0,213.0,SAVS,SAVS,0.2344
211.5,214.5,DUNL,DUNL,0.1324
214.5,217.5,SAVS,SAVS,0.4271
216.0,219.0,SAVS,SAVS,0.4698
217.5,220.5,SAVS,SAVS,0.4457
217.5,220.5,WCSP,WCSP,0.1028
222.0,225.0,SAVS,SAVS,0.4006
223.5,226.5,SAVS,SAVS,0.4798
225.0,228.0,WIPT,WIPT,0.1184
226.5,229.5,WIPT,WIPT,0.1800
228.0,231.0,SAVS,SAVS,0.8545
229.5,232.5,SAVS,SAVS,0.8596
231.0,234.0,SAVS,SAVS,0.3513
237.0,240.0,SAVS,SAVS,0.7912
238.5,241.5,SAVS,SAVS,0.8103
243.0,246.0,RTLO,RTLO,0.1711
247.5,250.5,SAVS,SAVS,0.8401
249.0,252.0,SAVS,SAVS,0.9771
252.0,255.0,RTLO,RTLO,0.1432
255.0,258.0,LALO,LALO,0.2642
255.0,258.0,unkMF,unkMF,0.1440
256.5,259.5,SAVS,SAVS,0.5590
258.0,261.0,SAVS,SAVS,0.7134
259.5,262.5,SAVS,SAVS,0.2429
259.5,262.5,WCSP,WCSP,0.1769
267.0,270.0,SAVS,SAVS,0.9908
268.5,271.5,SAVS,SAVS,0.9957
270.0,273.0,SAVS,SAVS,0.8984
274.5,277.5,SAVS,SAVS,0.5740
274.5,277.5,LALO,LALO,0.1220
276.0,279.0,SAVS,SAVS,0.9993
277.5,280.5,SAVS,SAVS,0.9966
280.5,283.5,LALO,LALO,0.1446
282.0,285.0,SAVS,SAVS,0.9568
283.5,286.5,SAVS,SAVS,0.9271
285.0,288.0,SAVS,SAVS,0.9562
289.5,292.5,SAVS,SAVS,0.6207
291.0,294.0,SAVS,SAVS,0.9885
292.5,295.5,SAVS,SAVS,0.6617
295.5,298.5,RTLO,RTLO,0.1276
295.5,298.5,BBPL,BBPL,0.1095
297.0,300.0,SAVS,SAVS,0.9172
298.5,301.5,SAVS,SAVS,0.3581
