Start (s),End (s),Scientific name,Common name,Confidence
0,3.0,SNBU,SNBU,0.9426
1.5,4.5,LALO,LALO,0.9968
3.0,6.0,SNBU,SNBU,0.8951
7.5,10.5,LALO,LALO,0.3240
7.5,10.5,SAVS,SAVS,0.1758
9.0,12.0,LALO,LALO,0.6333
9.0,12.0,SNBU,SNBU,0.5247
10.5,13.5,SNBU,SNBU,0.8902
15.0,18.0,phalarope,phalarope,0.1243
15.0,18.0,LALO,LALO,0.1066
18.0,21.0,WIPT,WIPT,0.1376
18.0,21.0,LALO,LALO,0.1312
19.5,22.5,LALO,LALO,0.8431
21.0,24.0,motor,motor,0.1192
36.0,39.0,BBPL,BBPL,0.1353
39.0,42.0,AMGP,AMGP,0.2396
39.0,42.0,LALO,LALO,0.1210
40.5,43.5,LALO,LALO,0.4241
40.5,43.5,SNBU,SNBU,0.3538
42.0,45.0,LALO,LALO,0.9618
43.5,46.5,LALO,LALO,0.9960
45.0,48.0,AMGP,AMGP,0.2339
45.0,48.0,LALO,LALO,0.2114
45.0,48.0,SNBU,SNBU,0.1001
46.5,49.5,AMGP,AMGP,0.1247
49.5,52.5,BBPL,BBPL,0.1042
51.0,54.0,LALO,LALO,0.1289
52.5,55.5,LALO,LALO,0.1037
55.5,58.5,phalarope,phalarope,0.1339
57.0,60.0,phalarope,phalarope,0.1028
61.5,64.5,phalarope,phalarope,0.1329
67.5,70.5,AMGP,AMGP,0.1189
67.5,70.5,BBPL,BBPL,0.1013
70.5,73.5,phalarope,phalarope,0.1050
72.0,75.0,BBPL,BBPL,0.1036
73.5,76.5,AMGP,AMGP,0.1126
75.0,78.0,BBPL,BBPL,0.1978
75.0,78.0,LESA,LESA,0.1073
78.0,81.0,LALO,LALO,0.1409
78.0,81.0,SNBU,SNBU,0.1314
79.5,82.5,SNBU,SNBU,0.3001
79.5,82.5,LALO,LALO,0.2453
82.5,85.5,phalarope,phalarope,0.1239
84.0,87.0,LALO,LALO,0.1197
84.0,87.0,LESA,LESA,0.1104
85.5,88.5,AMGP,AMGP,0.1740
85.5,88.5,LALO,LALO,0.1111
87.0,90.0,LALO,LALO,0.2614
88.5,91.5,LALO,LALO,0.1128
88.5,91.5,AMGP,AMGP,0.1079
88.5,91.5,SNBU,SNBU,0.1028
90.0,93.0,LESA,LESA,0.6731
91.5,94.5,BBPL,BBPL,0.3190
93.0,96.0,AMGP,AMGP,0.1192
93.0,96.0,LALO,LALO,0.1038
94.5,97.5,phalarope,phalarope,0.1000
97.5,100.5,phalarope,phalarope,0.1065
102.0,105.0,phalarope,phalarope,0.1550
103.5,106.5,phalarope,phalarope,0.1009
105.0,108.0,phalarope,phalarope,0.1089
106.5,109.5,phalarope,phalarope,0.1078
117.0,120.0,AMGP,AMGP,0.1757
117.0,120.0,BBPL,BBPL,0.1208
127.5,130.5,BBPL,BBPL,0.1129
133.5,136.5,LALO,LALO,0.1334
133.5,136.5,phalarope,phalarope,0.1182
133.5,136.5,AMGP,AMGP,0.1114
135.0,138.0,LALO,LALO,0.1205
135.0,138.0,phalarope,phalarope,0.1112
135.0,138.0,AMGP,AMGP,0.1077
144.0,147.0,LALO,LALO,0.2241
145.5,148.5,LALO,LALO,0.2959
147.0,150.0,phalarope,phalarope,0.1048
148.5,151.5,phalarope,phalarope,0.4321
150.0,153.0,phalarope,phalarope,0.3319
151.5,154.5,phalarope,phalarope,0.1080
154.5,157.5,LALO,LALO,0.2586
154.5,157.5,SNBU,SNBU,0.2025
156.0,159.0,LALO,LALO,0.1284
156.0,159.0,SNBU,SNBU,0.1156
157.5,160.5,BBPL,BBPL,0.2070
159.0,162.0,LALO,LALO,0.2684
159.0,162.0,SNBU,SNBU,0.2319
165.0,168.0,LALO,LALO,0.1598
166.5,169.5,AMGP,AMGP,0.1390
166.5,169.5,LALO,LALO,0.1145
168.0,171.0,phalarope,phalarope,0.1335
169.5,172.5,phalarope,phalarope,0.2204
171.0,174.0,phalarope,phalarope,0.2168
171.0,174.0,ARFO,ARFO,0.1163
172.5,175.5,phalarope,phalarope,0.1876
172.5,175.5,AMGP,AMGP,0.1539
174.0,177.0,AMGP,AMGP,0.1249
174.0,177.0,SNBU,SNBU,0.1236
174.0,177.0,LALO,LALO,0.1152
174.0,177.0,phalarope,phalarope,0.1027
177.0,180.0,AMGP,AMGP,0.2069
180.0,183.0,LALO,LALO,0.2672
180.0,183.0,SAVS,SAVS,0.1120
181.5,184.5,SNBU,SNBU,0.1971
181.5,184.5,LALO,LALO,0.1713
181.5,184.5,AMGP,AMGP,0.1309
183.0,186.0,LALO,LALO,0.2340
183.0,186.0,SNBU,SNBU,0.1714
183.0,186.0,AMGP,AMGP,0.1043
183.0,186.0,phalarope,phalarope,0.1029
184.5,187.5,BBPL,BBPL,0.1767
184.5,187.5,SNBU,SNBU,0.1054
190.5,193.5,AMGP,AMGP,0.1644
190.5,193.5,LALO,LALO,0.1516
190.5,193.5,phalarope,phalarope,0.1366
190.5,193.5,SNBU,SNBU,0.1221
192.0,195.0,AMGP,AMGP,0.3167
193.5,196.5,BBPL,BBPL,0.2191
193.5,196.5,LESA,LESA,0.1092
196.5,199.5,BBPL,BBPL,0.1076
198.0,201.0,phalarope,phalarope,0.1248
207.0,210.0,LALO,LALO,0.1610
207.0,210.0,SNBU,SNBU,0.1565
207.0,210.0,phalarope,phalarope,0.1016
210.0,213.0,phalarope,phalarope,0.1207
211.5,214.5,LALO,LALO,0.1706
213.0,216.0,LALO,LALO,0.2766
213.0,216.0,SNBU,SNBU,0.2151
217.5,220.5,LALO,LALO,0.1401
219.0,222.0,SNBU,SNBU,0.6771
219.0,222.0,LALO,LALO,0.3035
220.5,223.5,LALO,LALO,0.9845
222.0,225.0,LALO,LALO,0.9678
223.5,226.5,LALO,LALO,0.8872
223.5,226.5,SNBU,SNBU,0.1104
231.0,234.0,SAVS,SAVS,0.1038
232.5,235.5,phalarope,phalarope,0.1609
232.5,235.5,LALO,LALO,0.1573
234.0,237.0,BBPL,BBPL,0.1624
238.5,241.5,phalarope,phalarope,0.1502
240.0,243.0,LESA,LESA,0.1321
241.5,244.5,LESA,LESA,0.6839
249.0,252.0,phalarope,phalarope,0.1034
252.0,255.0,AMGP,AMGP,0.3056
253.5,256.5,BBPL,BBPL,0.1199
255.0,258.0,SNBU,SNBU,0.5180
255.0,258.0,LALO,LALO,0.2803
256.5,259.5,LALO,LALO,0.8940
258.0,261.0,LALO,LALO,0.6426
262.5,265.5,phalarope,phalarope,0.1101
265.5,268.5,LALO,LALO,0.3368
267.0,270.0,SNBU,SNBU,0.8049
267.0,270.0,LALO,LALO,0.2016
268.5,271.5,LALO,LALO,0.9879
270.0,273.0,LALO,LALO,0.5061
270.0,273.0,AMGP,AMGP,0.1102
277.5,280.5,SNBU,SNBU,0.8376
279.0,282.0,LALO,LALO,0.9595
280.5,283.5,LALO,LALO,0.8797
282.0,285.0,phalarope,phalarope,0.1063
289.5,292.5,LALO,LALO,0.5039
289.5,292.5,SNBU,SNBU,0.1837
291.0,294.0,LALO,LALO,0.9969
292.5,295.5,LALO,LALO,0.8621
297.0,300.0,BBPL,BBPL,0.1695
298.5,301.5,Human,Human,0.1094
