Start (s),End (s),Scientific name,Common name,Confidence
4.5,7.5,DUNL,DUNL,0.1509
4.5,7.5,LBDO,LBDO,0.1167
10.5,13.5,unkMF,unkMF,0.1295
18.0,21.0,LALO,LALO,0.9687
19.5,22.5,LALO,LALO,0.9998
21.0,24.0,LALO,LALO,0.9936
25.5,28.5,phalarope,phalarope,0.2004
33.0,36.0,LBDO,LBDO,0.9936
34.5,37.5,LBDO,LBDO,1.0000
36.0,39.0,DUNL,DUNL,0.9988
40.5,43.5,LALO,LALO,0.4415
42.0,45.0,LALO,LALO,0.2019
42.0,45.0,SNBU,SNBU,0.1136
49.5,52.5,phalarope,phalarope,0.1279
51.0,54.0,LBDO,LBDO,0.5268
52.5,55.5,LBDO,LBDO,0.9998
54.0,57.0,LBDO,LBDO,0.9976
55.5,58.5,LBDO,LBDO,0.2319
55.5,58.5,DUNL,DUNL,0.2146
55.5,58.5,SESA,SESA,0.1490
69.0,72.0,LBDO,LBDO,0.1820
72.0,75.0,DUNL,DUNL,0.1790
72.0,75.0,LBDO,LBDO,0.1033
75.0,78.0,WIPT,WIPT,0.1119
84.0,87.0,phalarope,phalarope,0.1034
93.0,96.0,unkMF,unkMF,0.2795
93.0,96.0,phalarope,phalarope,0.1285
94.5,97.5,unkMF,unkMF,0.3382
96.0,99.0,LBDO,LBDO,0.4477
96.0,99.0,LALO,LALO,0.2447
102.0,105.0,BARG,BARG,0.2263
114.0,117.0,BARG,BARG,0.1464
132.0,135.0,phalarope,phalarope,0.1347
135.0,138.0,WCSP,WCSP,0.1048
147.0,150.0,phalarope,phalarope,0.1458
148.5,151.5,phalarope,phalarope,0.1580
166.5,169.5,unkMF,unkMF,0.4850
166.5,169.5,LALO,LALO,0.1616
166.5,169.5,phalarope,phalarope,0.1450
168.0,171.0,unkMF,unkMF,0.7660
168.0,171.0,phalarope,phalarope,0.2238
169.5,172.5,phalarope,phalarope,0.3063
169.5,172.5,LALO,LALO,0.2423
169.5,172.5,unkMF,unkMF,0.1897
171.0,174.0,unkMF,unkMF,0.3865
171.0,174.0,LALO,LALO,0.1831
171.0,174.0,phalarope,phalarope,0.1150
171.0,174.0,RTLO,fc,0.1100
171.0,174.0,LBDO,LBDO,0.1076
175.5,178.5,unkMF,unkMF,0.7219
177.0,180.0,LALO,LALO,0.3506
177.0,180.0,unkMF,unkMF,0.1609
178.5,181.5,LALO,LALO,0.4805
178.5,181.5,LBDO,LBDO,0.1784
180.0,183.0,LALO,LALO,0.9731
190.5,193.5,phalarope,phalarope,0.2153
192.0,195.0,phalarope,phalarope,0.1116
210.0,213.0,RTLO,fc,0.3265
225.0,228.0,SAVS,SAVS,0.1264
225.0,228.0,WCSP,WCSP,0.1080
226.5,229.5,phalarope,phalarope,0.1235
241.5,244.5,phalarope,phalarope,0.1974
246.0,249.0,phalarope,phalarope,0.1662
247.5,250.5,phalarope,phalarope,0.1329
253.5,256.5,phalarope,phalarope,0.2046
255.0,258.0,phalarope,phalarope,0.2268
256.5,259.5,phalarope,phalarope,0.1208
265.5,268.5,phalarope,phalarope,0.1958
267.0,270.0,LALO,LALO,0.1428
268.5,271.5,LALO,LALO,0.1028
271.5,274.5,phalarope,phalarope,0.1090
273.0,276.0,phalarope,phalarope,0.2174
276.0,279.0,LBDO,LBDO,0.4272
276.0,279.0,LALO,LALO,0.4033
277.5,280.5,LALO,LALO,0.9906
282.0,285.0,RTLO,fc,0.1070
286.5,289.5,AMGP,AMGP,0.1209
288.0,291.0,AMGP,AMGP,0.1526
