Start (s),End (s),Scientific name,Common name,Confidence
0,3.0,LTDU,LTDU,0.3814
1.5,4.5,LTDU,LTDU,0.1134
3.0,6.0,redpoll,redpoll,0.1493
6.0,9.0,motor,motor,0.1170
7.5,10.5,motor,motor,0.1511
9.0,12.0,PESA,f,0.2249
9.0,12.0,motor,motor,0.1022
10.5,13.5,PESA,f,0.3551
12.0,15.0,PESA,f,0.7162
13.5,16.5,PESA,f,0.9604
15.0,18.0,PESA,f,0.6400
16.5,19.5,PESA,f,0.3827
18.0,21.0,motor,motor,0.1858
19.5,22.5,motor,motor,0.1070
21.0,24.0,ARTE,ARTE,0.1821
21.0,24.0,motor,motor,0.1114
22.5,25.5,ARTE,ARTE,0.1514
22.5,25.5,motor,motor,0.1378
25.5,28.5,redpoll,redpoll,0.2518
25.5,28.5,phalarope,phalarope,0.1127
27.0,30.0,LALO,LALO,0.1451
27.0,30.0,SAVS,SAVS,0.1095
28.5,31.5,SNBU,SNBU,0.1185
28.5,31.5,LALO,LALO,0.1102
30.0,33.0,SNBU,SNBU,0.2437
30.0,33.0,LALO,LALO,0.1506
31.5,34.5,motor,motor,0.1987
33.0,36.0,motor,motor,0.1927
34.5,37.5,motor,motor,0.1721
37.5,40.5,SNBU,SNBU,0.4660
37.5,40.5,LALO,LALO,0.2360
39.0,42.0,LALO,LALO,0.3156
39.0,42.0,ATSP,ATSP,0.1527
39.0,42.0,SNBU,SNBU,0.1140
40.5,43.5,LALO,LALO,0.2560
40.5,43.5,SNBU,SNBU,0.2167
46.5,49.5,SNBU,SNBU,0.6688
48.0,51.0,SNBU,SNBU,0.4596
48.0,51.0,LALO,LALO,0.1047
49.5,52.5,LALO,LALO,0.3046
49.5,52.5,SNBU,SNBU,0.2634
52.5,55.5,motor,motor,0.1443
55.5,58.5,LALO,LALO,0.4908
57.0,60.0,LALO,LALO,0.3840
58.5,61.5,motor,motor,0.3109
58.5,61.5,phalarope,phalarope,0.2647
60.0,63.0,phalarope,phalarope,0.7708
61.5,64.5,phalarope,phalarope,0.8573
63.0,66.0,phalarope,phalarope,0.6810
64.5,67.5,GWFG,GWFG,0.1840
66.0,69.0,LALO,LALO,0.2552
66.0,69.0,SNBU,SNBU,0.1916
67.5,70.5,LALO,LALO,0.3787
67.5,70.5,SNBU,SNBU,0.2634
73.5,76.5,LALO,LALO,0.4940
73.5,76.5,SAVS,SAVS,0.2461
75.0,78.0,LALO,LALO,0.7153
75.0,78.0,SNBU,SNBU,0.1761
76.5,79.5,LALO,LALO,0.8934
78.0,81.0,LALO,LALO,0.3771
78.0,81.0,SNBU,SNBU,0.1977
79.5,82.5,phalarope,phalarope,0.6148
81.0,84.0,phalarope,phalarope,0.9994
82.5,85.5,phalarope,phalarope,0.8476
84.0,87.0,motor,motor,0.3506
85.5,88.5,LALO,LALO,0.2964
85.5,88.5,SNBU,SNBU,0.2648
85.5,88.5,SAVS,SAVS,0.1144
87.0,90.0,LALO,LALO,0.3494
88.5,91.5,DUNL,DUNL,0.3363
90.0,93.0,phalarope,phalarope,0.2629
91.5,94.5,phalarope,phalarope,0.8488
93.0,96.0,phalarope,phalarope,0.5379
93.0,96.0,SNBU,SNBU,0.1005
94.5,97.5,phalarope,phalarope,0.9668
