Start (s),End (s),Scientific name,Common name,Confidence
0,3.0,phalarope,phalarope,0.5309
1.5,4.5,phalarope,phalarope,0.1435
1.5,4.5,LESA,LESA,0.1270
3.0,6.0,phalarope,phalarope,0.1795
4.5,7.5,WCSP,WCSP,0.1679
4.5,7.5,ATSP,ATSP,0.1292
4.5,7.5,LESA,LESA,0.1062
6.0,9.0,WCSP,WCSP,0.1721
6.0,9.0,ATSP,ATSP,0.1353
7.5,10.5,phalarope,phalarope,0.1704
7.5,10.5,LBDO,LBDO,0.1297
9.0,12.0,phalarope,phalarope,0.1338
9.0,12.0,LALO,LALO,0.1077
10.5,13.5,phalarope,phalarope,0.1609
16.5,19.5,phalarope,phalarope,0.1671
18.0,21.0,LBDO,LBDO,0.1816
19.5,22.5,LBDO,LBDO,0.1511
22.5,25.5,DUNL,DUNL,0.2728
25.5,28.5,DUNL,DUNL,0.1170
31.5,34.5,ATSP,ATSP,0.2098
33.0,36.0,LALO,LALO,0.3252
33.0,36.0,SNBU,SNBU,0.1337
33.0,36.0,SAVS,SAVS,0.1208
34.5,37.5,LALO,LALO,0.8631
34.5,37.5,SNBU,SNBU,0.1148
36.0,39.0,LALO,LALO,0.9985
37.5,40.5,LALO,LALO,0.9889
39.0,42.0,LALO,LALO,0.2624
39.0,42.0,SNBU,SNBU,0.2238
43.5,46.5,LALO,LALO,0.1162
55.5,58.5,WCSP,WCSP,0.2176
55.5,58.5,ATSP,ATSP,0.1272
57.0,60.0,ATSP,ATSP,0.1837
58.5,61.5,phalarope,phalarope,0.1233
60.0,63.0,LALO,LALO,0.1104
61.5,64.5,phalarope,phalarope,0.4826
63.0,66.0,phalarope,phalarope,0.4723
72.0,75.0,unkMF,unkMF,0.1874
78.0,81.0,ATSP,ATSP,0.1968
79.5,82.5,ATSP,ATSP,0.2215
82.5,85.5,phalarope,phalarope,0.1912
84.0,87.0,ATSP,ATSP,0.1169
90.0,93.0,WCSP,WCSP,0.3178
90.0,93.0,ATSP,ATSP,0.1488
90.0,93.0,LALO,LALO,0.1342
91.5,94.5,WCSP,WCSP,0.5991
91.5,94.5,LALO,LALO,0.2168
99.0,102.0,ATSP,ATSP,0.1293
100.5,103.5,WCSP,WCSP,0.1361
102.0,105.0,WCSP,WCSP,0.7022
102.0,105.0,ATSP,ATSP,0.4431
102.0,105.0,LESA,LESA,0.2546
103.5,106.5,LALO,LALO,0.7533
105.0,108.0,LALO,LALO,0.9688
106.5,109.5,LALO,LALO,0.9999
108.0,111.0,LALO,LALO,0.6829
109.5,112.5,phalarope,phalarope,0.1777
111.0,114.0,LALO,LALO,0.2159
111.0,114.0,SNBU,SNBU,0.2081
112.5,115.5,SNBU,SNBU,0.1926
112.5,115.5,LALO,LALO,0.1591
115.5,118.5,LALO,LALO,0.1482
115.5,118.5,SAVS,SAVS,0.1142
117.0,120.0,WCSP,WCSP,0.3018
126.0,129.0,LALO,LALO,0.1009
127.5,130.5,LALO,LALO,0.3863
127.5,130.5,LESA,LESA,0.1804
129.0,132.0,LALO,LALO,0.9992
130.5,133.5,LALO,LALO,0.9999
132.0,135.0,LALO,LALO,0.4989
132.0,135.0,SNBU,SNBU,0.4681
133.5,136.5,LALO,LALO,0.3697
133.5,136.5,SAVS,SAVS,0.1514
135.0,138.0,LALO,LALO,0.9999
136.5,139.5,LALO,LALO,0.5232
136.5,139.5,SNBU,SNBU,0.3186
138.0,141.0,LALO,LALO,0.4664
138.0,141.0,SNBU,SNBU,0.2248
154.5,157.5,WCSP,WCSP,0.1192
156.0,159.0,LALO,LALO,0.1332
157.5,160.5,WCSP,WCSP,0.1608
160.5,163.5,ATSP,ATSP,0.1729
163.5,166.5,LALO,LALO,0.2978
163.5,166.5,SNBU,SNBU,0.2781
163.5,166.5,SAVS,SAVS,0.1023
165.0,168.0,ATSP,ATSP,0.1662
165.0,168.0,LALO,LALO,0.1422
166.5,169.5,ATSP,ATSP,0.1546
166.5,169.5,WCSP,WCSP,0.1097
171.0,174.0,SNBU,SNBU,0.2701
175.5,178.5,LALO,LALO,0.1141
175.5,178.5,ATSP,ATSP,0.1040
177.0,180.0,ATSP,ATSP,0.2039
181.5,184.5,LALO,LALO,0.1817
183.0,186.0,LALO,LALO,0.5640
183.0,186.0,SNBU,SNBU,0.2239
186.0,189.0,phalarope,phalarope,0.4485
187.5,190.5,phalarope,phalarope,0.6829
189.0,192.0,LALO,LALO,0.9329
190.5,193.5,LALO,LALO,0.9989
192.0,195.0,LALO,LALO,0.8008
192.0,195.0,SNBU,SNBU,0.1161
193.5,196.5,phalarope,phalarope,0.9794
195.0,198.0,phalarope,phalarope,1.0000
196.5,199.5,phalarope,phalarope,0.1665
198.0,201.0,phalarope,phalarope,0.9997
199.5,202.5,phalarope,phalarope,0.9998
201.0,204.0,phalarope,phalarope,1.0000
202.5,205.5,phalarope,phalarope,0.9890
204.0,207.0,ARFO,ARFO,0.1466
207.0,210.0,phalarope,phalarope,0.6339
208.5,211.5,phalarope,phalarope,0.9903
210.0,213.0,phalarope,phalarope,0.9422
211.5,214.5,phalarope,phalarope,0.2905
213.0,216.0,phalarope,phalarope,0.3012
216.0,219.0,phalarope,phalarope,0.1490
217.5,220.5,phalarope,phalarope,0.9115
219.0,222.0,phalarope,phalarope,0.9996
220.5,223.5,phalarope,phalarope,1.0000
222.0,225.0,phalarope,phalarope,0.8585
223.5,226.5,phalarope,phalarope,0.2620
225.0,228.0,phalarope,phalarope,0.4386
228.0,231.0,SNBU,SNBU,0.5011
235.5,238.5,RTLO,fc,0.1484
235.5,238.5,GWFG,GWFG,0.1158
237.0,240.0,RTLO,fc,0.1289
237.0,240.0,GWFG,GWFG,0.1109
244.5,247.5,LESA,LESA,0.1417
244.5,247.5,WCSP,WCSP,0.1055
247.5,250.5,SAVS,SAVS,0.1204
247.5,250.5,LALO,LALO,0.1181
249.0,252.0,WESA,WESA,0.9476
249.0,252.0,SAVS,SAVS,0.2652
250.5,253.5,WESA,WESA,0.9430
250.5,253.5,SAVS,SAVS,0.2189
252.0,255.0,WESA,WESA,0.8072
262.5,265.5,ATSP,ATSP,0.1811
264.0,267.0,phalarope,phalarope,0.1666
268.5,271.5,SNBU,SNBU,0.3507
268.5,271.5,LALO,LALO,0.1650
270.0,273.0,WCSP,WCSP,0.1088
273.0,276.0,LALO,LALO,0.6728
273.0,276.0,SNBU,SNBU,0.1500
274.5,277.5,LALO,LALO,0.4405
276.0,279.0,LALO,LALO,0.1571
276.0,279.0,redpoll,redpoll,0.1246
276.0,279.0,phalarope,phalarope,0.1200
289.5,292.5,phalarope,phalarope,0.1292
297.0,300.0,LBDO,LBDO,0.1116
