Start (s),End (s),Scientific name,Common name,Confidence
0,3.0,phalarope,phalarope,0.1823
1.5,4.5,phalarope,phalarope,0.1360
7.5,10.5,phalarope,phalarope,0.1913
76.5,79.5,BBPL,BBPL,0.1117
91.5,94.5,RTLO,RTLO,0.1250
102.0,105.0,phalarope,phalarope,0.1743
105.0,108.0,phalarope,phalarope,0.2054
106.5,109.5,phalarope,phalarope,0.1842
115.5,118.5,motor,motor,0.1039
124.5,127.5,phalarope,phalarope,0.1253
126.0,129.0,ATSP,ATSP,0.1075
132.0,135.0,LTJA,LTJA,0.5183
133.5,136.5,LTJA,LTJA,0.5425
133.5,136.5,BBPL,BBPL,0.1224
135.0,138.0,LTJA,LTJA,0.8725
136.5,139.5,LTJA,LTJA,0.8783
138.0,141.0,LALO,LALO,0.1237
139.5,142.5,WIPT,WIPT,0.1100
141.0,144.0,AMGP,AMGP,0.1564
141.0,144.0,WIPT,WIPT,0.1298
142.5,145.5,AMGP,AMGP,0.1520
142.5,145.5,BBPL,BBPL,0.1249
144.0,147.0,WIPT,WIPT,0.1003
145.5,148.5,AMGP,AMGP,0.1721
145.5,148.5,WIPT,WIPT,0.1464
147.0,150.0,LTJA,LTJA,0.1020
148.5,151.5,LTJA,LTJA,0.2581
148.5,151.5,BBPL,BBPL,0.1152
150.0,153.0,LTJA,LTJA,0.3815
150.0,153.0,BBPL,BBPL,0.1764
151.5,154.5,LTJA,LTJA,0.3951
151.5,154.5,PAJA,PAJA,0.1538
153.0,156.0,POJA,POJA,0.1169
184.5,187.5,phalarope,phalarope,0.1284
186.0,189.0,phalarope,phalarope,0.1916
187.5,190.5,phalarope,phalarope,0.2985
189.0,192.0,phalarope,phalarope,0.1570
192.0,195.0,phalarope,phalarope,0.2896
196.5,199.5,phalarope,phalarope,0.1412
211.5,214.5,phalarope,phalarope,0.1078
220.5,223.5,phalarope,phalarope,0.1887
228.0,231.0,phalarope,phalarope,0.1003
229.5,232.5,phalarope,phalarope,0.1746
231.0,234.0,phalarope,phalarope,0.1319
244.5,247.5,BRAN,BRAN,0.1536
244.5,247.5,insect,insect,0.1077
270.0,273.0,phalarope,phalarope,0.1391
273.0,276.0,phalarope,phalarope,0.1525
274.5,277.5,phalarope,phalarope,0.2276
276.0,279.0,phalarope,phalarope,0.4092
279.0,282.0,RTLO,RTLO,0.1506
282.0,285.0,phalarope,phalarope,0.1555
288.0,291.0,phalarope,phalarope,0.1009
295.5,298.5,LALO,LALO,0.1058
