Start (s),End (s),Scientific name,Common name,Confidence
3.0,6.0,RTLO,RTLO,0.1199
9.0,12.0,RTLO,RTLO,0.1002
12.0,15.0,WIPT,WIPT,0.5123
16.5,19.5,RTLO,RTLO,0.1572
16.5,19.5,PALO,PALO,0.1001
18.0,21.0,RTLO,RTLO,0.2034
19.5,22.5,RTLO,RTLO,0.1812
33.0,36.0,RTLO,RTLO,0.1114
36.0,39.0,LALO,LALO,0.1168
37.5,40.5,RTLO,RTLO,0.1411
43.5,46.5,RTLO,RTLO,0.1571
45.0,48.0,RTLO,RTLO,0.1376
46.5,49.5,RTLO,RTLO,0.1266
48.0,51.0,RTLO,RTLO,0.2672
49.5,52.5,LALO,LALO,0.1451
52.5,55.5,RTLO,RTLO,0.1422
54.0,57.0,RTLO,RTLO,0.1025
55.5,58.5,RTLO,RTLO,0.1022
57.0,60.0,LALO,LALO,0.1028
58.5,61.5,RTLO,RTLO,0.1177
60.0,63.0,RTLO,RTLO,0.1260
61.5,64.5,RTLO,RTLO,0.2139
64.5,67.5,RTLO,RTLO,0.1261
70.5,73.5,RTLO,RTLO,0.1418
73.5,76.5,RTLO,RTLO,0.1748
75.0,78.0,RTLO,RTLO,0.1414
78.0,81.0,RTLO,RTLO,0.6109
84.0,87.0,RTLO,RTLO,0.1746
94.5,97.5,RTLO,RTLO,0.1405
96.0,99.0,RTLO,RTLO,0.1717
97.5,100.5,unkMF,unkMF,0.1074
97.5,100.5,LALO,LALO,0.1040
102.0,105.0,RTLO,RTLO,0.1681
127.5,130.5,RTLO,RTLO,0.1172
132.0,135.0,BBPL,BBPL,0.1378
133.5,136.5,RTLO,RTLO,0.1037
136.5,139.5,LALO,LALO,0.1026
138.0,141.0,LALO,LALO,0.1653
141.0,144.0,POJA,POJA,0.1587
141.0,144.0,LTJA,LTJA,0.1507
141.0,144.0,GWFG,GWFG,0.1137
141.0,144.0,AMGP,AMGP,0.1137
142.5,145.5,GWFG,GWFG,0.3599
144.0,147.0,LTJA,LTJA,0.4625
147.0,150.0,LTJA,LTJA,0.1334
148.5,151.5,LTJA,LTJA,0.2618
150.0,153.0,LTJA,LTJA,0.1254
151.5,154.5,LTJA,LTJA,0.4592
153.0,156.0,LTJA,LTJA,0.1404
154.5,157.5,LTJA,LTJA,0.2458
156.0,159.0,LTJA,LTJA,0.1553
156.0,159.0,POJA,POJA,0.1427
156.0,159.0,GWFG,GWFG,0.1174
159.0,162.0,LTJA,LTJA,0.4087
160.5,163.5,LTJA,LTJA,0.3331
184.5,187.5,LALO,LALO,0.1127
198.0,201.0,RTLO,RTLO,0.1396
199.5,202.5,RTLO,RTLO,0.1016
208.5,211.5,LALO,LALO,0.1708
208.5,211.5,AMGP,AMGP,0.1320
210.0,213.0,unkMF,unkMF,0.1178
211.5,214.5,LALO,LALO,0.1281
214.5,217.5,RTLO,RTLO,0.1408
219.0,222.0,RTLO,RTLO,0.1035
220.5,223.5,RTLO,RTLO,0.1181
222.0,225.0,RTLO,RTLO,0.1234
223.5,226.5,RTLO,RTLO,0.1236
231.0,234.0,RTLO,RTLO,0.1755
243.0,246.0,RTLO,RTLO,0.1661
249.0,252.0,RTLO,RTLO,0.1192
250.5,253.5,RTLO,RTLO,0.1250
252.0,255.0,RTLO,RTLO,0.1003
256.5,259.5,RTLO,RTLO,0.1017
258.0,261.0,RTLO,RTLO,0.1418
261.0,264.0,LALO,LALO,0.3043
262.5,265.5,LALO,LALO,0.2658
267.0,270.0,LALO,LALO,0.1126
270.0,273.0,AMGP,AMGP,0.2294
270.0,273.0,LALO,LALO,0.1294
270.0,273.0,LBDO,LBDO,0.1095
271.5,274.5,AMGP,AMGP,0.3736
273.0,276.0,AMGP,AMGP,0.3816
273.0,276.0,LALO,LALO,0.1421
273.0,276.0,SESA,SESA,0.1352
274.5,277.5,AMGP,AMGP,0.3766
274.5,277.5,SESA,SESA,0.2658
274.5,277.5,LALO,LALO,0.1083
276.0,279.0,RTLO,RTLO,0.1559
277.5,280.5,AMGP,AMGP,0.4069
279.0,282.0,AMGP,AMGP,0.3133
279.0,282.0,LALO,LALO,0.2539
280.5,283.5,LALO,LALO,0.1145
280.5,283.5,WIPT,WIPT,0.1048
282.0,285.0,LALO,LALO,0.3931
282.0,285.0,WIPT,WIPT,0.1010
283.5,286.5,AMGP,AMGP,0.3269
283.5,286.5,LALO,LALO,0.1198
285.0,288.0,AMGP,AMGP,0.2111
286.5,289.5,RTLO,RTLO,0.1526
286.5,289.5,unkMF,unkMF,0.1060
288.0,291.0,WIPT,WIPT,0.2127
288.0,291.0,LALO,LALO,0.1593
288.0,291.0,LBDO,LBDO,0.1302
291.0,294.0,RTLO,RTLO,0.1038
294.0,297.0,PALO,PALO,0.1052
295.5,298.5,WIPT,WIPT,0.1357
297.0,300.0,WIPT,WIPT,0.1400
297.0,300.0,RTLO,RTLO,0.1007
