Start (s),End (s),Scientific name,Common name,Confidence
12.0,15.0,LALO,LALO,0.2027
12.0,15.0,SAVS,SAVS,0.1278
13.5,16.5,LALO,LALO,0.2415
13.5,16.5,AMGP,AMGP,0.1015
15.0,18.0,phalarope,phalarope,0.1648
16.5,19.5,LALO,LALO,0.2080
16.5,19.5,SNBU,SNBU,0.1455
18.0,21.0,RTLO,fc,0.1198
19.5,22.5,LALO,LALO,0.2148
19.5,22.5,SNBU,SNBU,0.1275
21.0,24.0,SNBU,SNBU,0.2762
22.5,25.5,RTLO,fc,0.3228
28.5,31.5,RTLO,fc,0.1186
30.0,33.0,RTLO,fc,0.2318
31.5,34.5,RTLO,fc,0.1192
49.5,52.5,SAVS,SAVS,0.1104
60.0,63.0,LALO,LALO,0.9951
61.5,64.5,LALO,LALO,0.9929
63.0,66.0,LALO,LALO,0.3484
63.0,66.0,BBPL,BBPL,0.1061
67.5,70.5,LALO,LALO,0.1383
69.0,72.0,phalarope,phalarope,0.1584
69.0,72.0,LALO,LALO,0.1181
82.5,85.5,RTLO,fc,0.1645
82.5,85.5,PALO,PALO,0.1318
87.0,90.0,phalarope,phalarope,0.1219
108.0,111.0,phalarope,phalarope,0.1348
117.0,120.0,phalarope,phalarope,0.1545
121.5,124.5,phalarope,phalarope,0.1233
124.5,127.5,phalarope,phalarope,0.1346
130.5,133.5,phalarope,phalarope,0.1041
133.5,136.5,BARG,BARG,0.1324
135.0,138.0,phalarope,phalarope,0.1455
151.5,154.5,LALO,LALO,0.9204
153.0,156.0,LALO,LALO,0.4727
159.0,162.0,LALO,LALO,0.8437
160.5,163.5,LALO,LALO,0.8728
163.5,166.5,LALO,LALO,0.1231
168.0,171.0,phalarope,phalarope,0.1872
169.5,172.5,phalarope,phalarope,0.2508
171.0,174.0,SAVS,SAVS,0.1735
172.5,175.5,ATSP,ATSP,0.1165
174.0,177.0,phalarope,phalarope,0.1706
178.5,181.5,SNBU,SNBU,0.4596
178.5,181.5,LALO,LALO,0.2827
180.0,183.0,LALO,LALO,0.7237
180.0,183.0,SNBU,SNBU,0.2046
184.5,187.5,LALO,LALO,0.2957
184.5,187.5,SNBU,SNBU,0.1346
186.0,189.0,LALO,LALO,0.1834
186.0,189.0,SNBU,SNBU,0.1194
186.0,189.0,AMGP,AMGP,0.1012
187.5,190.5,RTLO,fc,0.2119
187.5,190.5,LALO,LALO,0.1248
192.0,195.0,RTLO,fc,0.3663
199.5,202.5,RTLO,fc,0.1301
201.0,204.0,GWFG,GWFG,0.1031
202.5,205.5,GWFG,GWFG,0.1083
202.5,205.5,WIPT,WIPT,0.1060
204.0,207.0,GWFG,GWFG,0.2006
204.0,207.0,WIPT,WIPT,0.1180
204.0,207.0,RTLO,fc,0.1049
205.5,208.5,GWFG,GWFG,0.2322
207.0,210.0,PALO,PALO,0.1960
207.0,210.0,RTLO,fc,0.1027
208.5,211.5,RTLO,fc,0.1024
210.0,213.0,RTLO,fc,0.1844
210.0,213.0,GWFG,GWFG,0.1118
213.0,216.0,WIPT,WIPT,0.1193
214.5,217.5,WIPT,WIPT,0.1096
216.0,219.0,phalarope,phalarope,0.1094
217.5,220.5,ATSP,ATSP,0.1307
219.0,222.0,phalarope,phalarope,0.1354
222.0,225.0,GWFG,GWFG,0.1339
223.5,226.5,GWFG,GWFG,0.1042
225.0,228.0,LESA,LESA,0.3573
226.5,229.5,RTLO,fc,0.1011
235.5,238.5,DUNL,DUNL,0.1030
250.5,253.5,phalarope,phalarope,0.9025
252.0,255.0,phalarope,phalarope,0.7138
253.5,256.5,LALO,LALO,0.1173
256.5,259.5,phalarope,phalarope,0.1606
264.0,267.0,phalarope,phalarope,0.1243
265.5,268.5,LBDO,LBDO,0.9342
267.0,270.0,LALO,LALO,0.1423
267.0,270.0,LBDO,LBDO,0.1350
268.5,271.5,phalarope,phalarope,0.2453
271.5,274.5,phalarope,phalarope,0.1937
274.5,277.5,RTLO,fc,0.1052
276.0,279.0,RTLO,fc,0.1753
276.0,279.0,WIPT,WIPT,0.1052
279.0,282.0,WIPT,WIPT,0.1297
282.0,285.0,phalarope,phalarope,0.1233
285.0,288.0,PALO,PALO,0.3133
286.5,289.5,PALO,PALO,0.1728
288.0,291.0,PALO,PALO,0.2585
289.5,292.5,PALO,PALO,0.1454
