Start (s),End (s),Scientific name,Common name,Confidence
3.0,6.0,BBPL,BBPL,0.9818
4.5,7.5,BBPL,BBPL,0.9767
12.0,15.0,BBPL,BBPL,0.2705
60.0,63.0,BBPL,BBPL,0.1760
70.5,73.5,BBPL,BBPL,0.8663
72.0,75.0,BBPL,BBPL,0.9682
75.0,78.0,BBPL,BBPL,0.5406
76.5,79.5,BBPL,BBPL,0.7402
90.0,93.0,SAVS,SAVS,0.2522
91.5,94.5,BBPL,BBPL,0.7698
93.0,96.0,BBPL,BBPL,0.4769
102.0,105.0,BBPL,BBPL,0.8187
103.5,106.5,BBPL,BBPL,0.8746
106.5,109.5,BBPL,BBPL,0.5473
108.0,111.0,BBPL,BBPL,0.3701
141.0,144.0,BBPL,BBPL,0.1093
183.0,186.0,WIPT,WIPT,0.6528
184.5,187.5,WIPT,WIPT,0.8835
186.0,189.0,WIPT,WIPT,0.2790
