Start (s),End (s),Scientific name,Common name,Confidence
30.0,33.0,motor,motor,0.1636
31.5,34.5,gull,gull,0.1345
48.0,51.0,gull,gull,0.3331
49.5,52.5,gull,gull,0.2763
49.5,52.5,RTLO,RTLO,0.1030
52.5,55.5,RTLO,RTLO,0.2046
52.5,55.5,gull,gull,0.1028
54.0,57.0,LTJA,LTJA,0.3086
55.5,58.5,gull,gull,0.9084
55.5,58.5,SESA,SESA,0.1171
57.0,60.0,gull,gull,0.7034
64.5,67.5,Rain,Rain,0.2444
66.0,69.0,Rain,Rain,0.2701
73.5,76.5,Rain,Rain,0.1939
75.0,78.0,Rain,Rain,0.7988
76.5,79.5,BBPL,BBPL,0.2093
78.0,81.0,BBPL,BBPL,0.3212
84.0,87.0,BBPL,BBPL,0.3774
85.5,88.5,BBPL,BBPL,0.8207
87.0,90.0,BBPL,BBPL,0.6369
91.5,94.5,BBPL,BBPL,0.1361
93.0,96.0,BBPL,BBPL,0.1307
94.5,97.5,Rain,Rain,0.1267
96.0,99.0,Rain,Rain,0.2252
97.5,100.5,RTLO,RTLO,0.4509
97.5,100.5,BBPL,BBPL,0.1395
99.0,102.0,BBPL,BBPL,0.3232
108.0,111.0,BBPL,BBPL,0.4652
109.5,112.5,BBPL,BBPL,0.7300
112.5,115.5,Rain,Rain,0.1974
114.0,117.0,Rain,Rain,0.3342
115.5,118.5,Rain,Rain,0.2433
123.0,126.0,BBPL,BBPL,0.3220
124.5,127.5,BBPL,BBPL,0.1846
126.0,129.0,BBPL,BBPL,0.1308
129.0,132.0,GWFG,GWFG,0.6139
130.5,133.5,GWFG,GWFG,0.4677
133.5,136.5,GWFG,GWFG,0.1171
148.5,151.5,GWFG,GWFG,0.2008
153.0,156.0,BBPL,BBPL,0.1140
159.0,162.0,GWFG,GWFG,0.5485
160.5,163.5,GWFG,GWFG,0.8690
162.0,165.0,GWFG,GWFG,0.2068
163.5,166.5,GWFG,GWFG,0.6261
165.0,168.0,GWFG,GWFG,0.5709
165.0,168.0,RTLO,fc,0.1165
192.0,195.0,BBPL,BBPL,0.3848
193.5,196.5,BBPL,BBPL,0.1658
195.0,198.0,BBPL,BBPL,0.3641
196.5,199.5,BBPL,BBPL,0.3156
198.0,201.0,BBPL,BBPL,0.1944
199.5,202.5,BBPL,BBPL,0.3483
201.0,204.0,motor,motor,0.1022
202.5,205.5,BBPL,BBPL,0.1049
204.0,207.0,BBPL,BBPL,0.1104
207.0,210.0,GWFG,GWFG,0.1335
255.0,258.0,Rain,Rain,0.1848
285.0,288.0,Rain,Rain,0.2789
