Start (s),End (s),Scientific name,Common name,Confidence
10.5,13.5,BBPL,BBPL,0.1055
12.0,15.0,RTLO,RTLO,0.1932
13.5,16.5,RTLO,RTLO,0.1195
15.0,18.0,RTLO,RTLO,0.1485
22.5,25.5,RTLO,RTLO,0.1166
33.0,36.0,phalarope,phalarope,0.1225
39.0,42.0,unkMF,unkMF,0.1127
48.0,51.0,WIPT,WIPT,0.1025
72.0,75.0,WIPT,WIPT,0.1140
76.5,79.5,phalarope,phalarope,0.1130
79.5,82.5,phalarope,phalarope,0.1811
90.0,93.0,unkMF,unkMF,0.1055
97.5,100.5,LALO,LALO,0.1035
103.5,106.5,LALO,LALO,0.1641
105.0,108.0,LALO,LALO,0.1113
106.5,109.5,RTLO,RTLO,0.1394
108.0,111.0,RTLO,RTLO,0.1271
109.5,112.5,LALO,LALO,0.1549
112.5,115.5,RTLO,RTLO,0.1980
112.5,115.5,PALO,PALO,0.1010
114.0,117.0,RTLO,RTLO,0.1130
115.5,118.5,unkMF,unkMF,0.1382
120.0,123.0,unkMF,unkMF,0.1072
120.0,123.0,BBPL,BBPL,0.1055
124.5,127.5,WIPT,WIPT,0.5685
126.0,129.0,WIPT,WIPT,0.9494
127.5,130.5,WIPT,WIPT,0.9967
129.0,132.0,BBPL,BBPL,0.1424
138.0,141.0,WIPT,WIPT,0.4602
139.5,142.5,WIPT,WIPT,0.7887
147.0,150.0,BBPL,BBPL,0.8076
148.5,151.5,LALO,LALO,0.2116
148.5,151.5,AMGP,AMGP,0.1831
148.5,151.5,BBPL,BBPL,0.1012
157.5,160.5,BBPL,BBPL,0.2136
157.5,160.5,LALO,LALO,0.1104
163.5,166.5,BBPL,BBPL,0.1091
172.5,175.5,unkMF,unkMF,0.1822
172.5,175.5,BBPL,BBPL,0.1451
172.5,175.5,LALO,LALO,0.1248
174.0,177.0,unkMF,unkMF,0.2678
174.0,177.0,LALO,LALO,0.1668
177.0,180.0,RTLO,RTLO,0.1731
177.0,180.0,PALO,PALO,0.1272
178.5,181.5,RTLO,RTLO,0.1191
180.0,183.0,BBPL,BBPL,0.1321
192.0,195.0,RTLO,RTLO,0.1093
195.0,198.0,BBPL,BBPL,0.3167
196.5,199.5,LALO,LALO,0.1352
196.5,199.5,unkMF,unkMF,0.1345
202.5,205.5,WIPT,WIPT,0.1603
204.0,207.0,RTLO,RTLO,0.1059
210.0,213.0,unkMF,unkMF,0.1148
211.5,214.5,RTLO,RTLO,0.1203
213.0,216.0,RTLO,RTLO,0.1114
217.5,220.5,BBPL,BBPL,0.3738
219.0,222.0,BBPL,BBPL,0.4007
219.0,222.0,unkMF,unkMF,0.1333
220.5,223.5,unkMF,unkMF,0.1966
220.5,223.5,BBPL,BBPL,0.1955
222.0,225.0,unkMF,unkMF,0.2671
222.0,225.0,BBPL,BBPL,0.1832
222.0,225.0,LALO,LALO,0.1539
223.5,226.5,BBPL,BBPL,0.1638
223.5,226.5,unkMF,unkMF,0.1045
226.5,229.5,WIPT,WIPT,0.1115
228.0,231.0,unkMF,unkMF,0.1062
229.5,232.5,WCSP,WCSP,0.1057
229.5,232.5,SAVS,SAVS,0.1005
231.0,234.0,BBPL,BBPL,0.3961
232.5,235.5,BBPL,BBPL,0.3073
232.5,235.5,unkMF,unkMF,0.1308
238.5,241.5,BBPL,BBPL,0.1464
241.5,244.5,RTLO,RTLO,0.1192
246.0,249.0,RTLO,RTLO,0.2118
250.5,253.5,RTLO,RTLO,0.1219
253.5,256.5,RTLO,RTLO,0.1839
259.5,262.5,LALO,LALO,0.1100
265.5,268.5,RTLO,RTLO,0.1208
274.5,277.5,WIPT,WIPT,0.4531
277.5,280.5,RTLO,RTLO,0.1022
279.0,282.0,RTLO,RTLO,0.1279
280.5,283.5,LALO,LALO,0.1540
291.0,294.0,WIPT,WIPT,0.1723
292.5,295.5,WIPT,WIPT,0.1821
295.5,298.5,phalarope,phalarope,0.1157
