Start (s),End (s),Scientific name,Common name,Confidence
30.0,33.0,unkMF,unkMF,0.1847
34.5,37.5,WIPT,WIPT,0.6179
36.0,39.0,WIPT,WIPT,0.2613
57.0,60.0,BBPL,BBPL,0.1041
60.0,63.0,unkMF,unkMF,0.5052
69.0,72.0,ATSP,ATSP,0.1010
70.5,73.5,ATSP,ATSP,0.1883
72.0,75.0,ATSP,ATSP,0.3770
73.5,76.5,BBPL,BBPL,0.1236
76.5,79.5,ATSP,ATSP,0.1995
79.5,82.5,LTJA,LTJA,0.9849
81.0,84.0,GWFG,GWFG,0.7953
82.5,85.5,GWFG,GWFG,0.7204
84.0,87.0,GWFG,GWFG,0.4969
85.5,88.5,GWFG,GWFG,0.3813
87.0,90.0,WIPT,WIPT,0.1659
88.5,91.5,GWFG,GWFG,0.9037
90.0,93.0,GWFG,GWFG,0.9841
91.5,94.5,GWFG,GWFG,0.8301
93.0,96.0,GWFG,GWFG,0.9967
94.5,97.5,GWFG,GWFG,0.9867
96.0,99.0,GWFG,GWFG,0.6347
97.5,100.5,GWFG,GWFG,0.8534
99.0,102.0,GWFG,GWFG,0.9133
100.5,103.5,GWFG,GWFG,0.6398
102.0,105.0,GWFG,GWFG,0.6973
103.5,106.5,GWFG,GWFG,0.8612
105.0,108.0,GWFG,GWFG,0.5181
105.0,108.0,RTLO,fc,0.1587
108.0,111.0,GWFG,GWFG,0.1078
109.5,112.5,GWFG,GWFG,0.3670
111.0,114.0,GWFG,GWFG,0.4497
111.0,114.0,LTJA,LTJA,0.1150
112.5,115.5,GWFG,GWFG,0.3121
117.0,120.0,RTLO,fc,0.7153
117.0,120.0,GWFG,GWFG,0.6610
118.5,121.5,GWFG,GWFG,0.5072
118.5,121.5,RTLO,fc,0.1009
120.0,123.0,CACK,CACK,0.1203
121.5,124.5,CACK,CACK,0.2557
121.5,124.5,GWFG,GWFG,0.1534
121.5,124.5,LTJA,LTJA,0.1107
123.0,126.0,LTJA,LTJA,0.1384
124.5,127.5,LALO,LALO,0.1184
127.5,130.5,PALO,PALO,0.5103
127.5,130.5,GWFG,GWFG,0.1601
129.0,132.0,GWFG,GWFG,0.3304
148.5,151.5,ATSP,ATSP,0.3368
150.0,153.0,ATSP,ATSP,0.1134
151.5,154.5,BBPL,BBPL,0.1080
153.0,156.0,BBPL,BBPL,0.1253
153.0,156.0,LALO,LALO,0.1058
156.0,159.0,ATSP,ATSP,0.2136
162.0,165.0,ATSP,ATSP,0.1359
163.5,166.5,phalarope,phalarope,0.1894
165.0,168.0,phalarope,phalarope,0.1168
177.0,180.0,YBLO,YBLO,0.1264
177.0,180.0,GWFG,GWFG,0.1071
195.0,198.0,PALO,PALO,0.1472
196.5,199.5,BBPL,BBPL,0.1710
196.5,199.5,GWFG,GWFG,0.1482
201.0,204.0,unkMF,unkMF,0.1438
202.5,205.5,RTLO,fc,0.4519
204.0,207.0,RTLO,fc,0.3892
204.0,207.0,WIPT,WIPT,0.1049
207.0,210.0,phalarope,phalarope,0.1613
208.5,211.5,ATSP,ATSP,0.1061
219.0,222.0,LBDO,LBDO,0.2234
220.5,223.5,LBDO,LBDO,0.9805
222.0,225.0,LBDO,LBDO,0.5107
223.5,226.5,SESA,SESA,0.2233
238.5,241.5,LBDO,LBDO,0.9993
240.0,243.0,LBDO,LBDO,1.0000
241.5,244.5,LBDO,LBDO,0.6135
258.0,261.0,GWFG,GWFG,0.1838
259.5,262.5,GWFG,GWFG,0.2226
261.0,264.0,GWFG,GWFG,0.9891
262.5,265.5,GWFG,GWFG,0.7995
264.0,267.0,GWFG,GWFG,0.2403
265.5,268.5,GWFG,GWFG,0.8252
267.0,270.0,GWFG,GWFG,0.9985
268.5,271.5,GWFG,GWFG,0.9970
270.0,273.0,GWFG,GWFG,0.9968
271.5,274.5,GWFG,GWFG,0.7219
273.0,276.0,GWFG,GWFG,0.7838
274.5,277.5,GWFG,GWFG,0.7523
276.0,279.0,GWFG,GWFG,0.4578
277.5,280.5,GWFG,GWFG,0.6376
279.0,282.0,GWFG,GWFG,0.9867
280.5,283.5,GWFG,GWFG,0.9886
282.0,285.0,WIPT,WIPT,0.2642
283.5,286.5,GWFG,GWFG,0.2700
283.5,286.5,PALO,PALO,0.1374
283.5,286.5,YBLO,YBLO,0.1004
285.0,288.0,RTLO,RTLO,0.1283
285.0,288.0,BBPL,BBPL,0.1222
286.5,289.5,BBPL,BBPL,0.2646
288.0,291.0,BBPL,BBPL,0.3337
294.0,297.0,WIPT,WIPT,0.2044
294.0,297.0,BBPL,BBPL,0.1476
294.0,297.0,GWFG,GWFG,0.1232
295.5,298.5,GWFG,GWFG,0.1974
295.5,298.5,WIPT,WIPT,0.1211
297.0,300.0,GWFG,GWFG,0.4584
297.0,300.0,WIPT,WIPT,0.1701
