Start (s),End (s),Scientific name,Common name,Confidence
0,3.0,LALO,LALO,0.5431
0,3.0,AMGP,AMGP,0.1200
3.0,6.0,LALO,LALO,0.3032
3.0,6.0,SNBU,SNBU,0.1223
3.0,6.0,AMGP,AMGP,0.1219
4.5,7.5,AMGP,AMGP,0.1770
4.5,7.5,phalarope,phalarope,0.1282
4.5,7.5,LBDO,LBDO,0.1145
6.0,9.0,LALO,LALO,0.1248
7.5,10.5,LALO,LALO,0.1024
7.5,10.5,LBDO,LBDO,0.1018
9.0,12.0,LBDO,LBDO,0.1549
12.0,15.0,BBPL,BBPL,0.7465
13.5,16.5,BBPL,BBPL,0.7987
18.0,21.0,DUNL,DUNL,0.1705
18.0,21.0,RTLO,RTLO,0.1012
21.0,24.0,AMGP,AMGP,0.1349
21.0,24.0,LBDO,LBDO,0.1178
21.0,24.0,LALO,LALO,0.1101
22.5,25.5,LALO,LALO,0.1720
24.0,27.0,LALO,LALO,0.3711
25.5,28.5,LALO,LALO,0.7507
25.5,28.5,redpoll,redpoll,0.2413
27.0,30.0,SNBU,SNBU,0.2070
27.0,30.0,phalarope,phalarope,0.1710
27.0,30.0,LALO,LALO,0.1135
28.5,31.5,LALO,LALO,0.4035
28.5,31.5,phalarope,phalarope,0.1939
28.5,31.5,SNBU,SNBU,0.1460
30.0,33.0,SNBU,SNBU,0.2220
30.0,33.0,AMGP,AMGP,0.1277
30.0,33.0,BBPL,BBPL,0.1053
31.5,34.5,phalarope,phalarope,0.3375
31.5,34.5,LALO,LALO,0.2860
33.0,36.0,LALO,LALO,0.1682
33.0,36.0,AMGP,AMGP,0.1232
34.5,37.5,LALO,LALO,0.6716
36.0,39.0,LALO,LALO,0.1873
37.5,40.5,LALO,LALO,0.1019
39.0,42.0,SNBU,SNBU,0.2048
40.5,43.5,LALO,LALO,0.1390
40.5,43.5,unkMF,unkMF,0.1118
42.0,45.0,LALO,LALO,0.1835
42.0,45.0,LESA,LESA,0.1735
42.0,45.0,SNBU,SNBU,0.1453
42.0,45.0,ARTE,ARTE,0.1093
43.5,46.5,LALO,LALO,0.3120
43.5,46.5,SNBU,SNBU,0.1093
45.0,48.0,LALO,LALO,0.1865
45.0,48.0,phalarope,phalarope,0.1533
46.5,49.5,phalarope,phalarope,0.2991
46.5,49.5,LALO,LALO,0.1741
48.0,51.0,phalarope,phalarope,0.9998
49.5,52.5,phalarope,phalarope,0.9998
51.0,54.0,phalarope,phalarope,1.0000
52.5,55.5,phalarope,phalarope,0.9967
54.0,57.0,LALO,LALO,0.3661
54.0,57.0,phalarope,phalarope,0.1647
55.5,58.5,LALO,LALO,0.2179
