Start (s),End (s),Scientific name,Common name,Confidence
3.0,6.0,RTLO,fc,0.2319
6.0,9.0,GWFG,GWFG,0.1878
7.5,10.5,RTLO,fc,0.3163
7.5,10.5,GWFG,GWFG,0.1630
9.0,12.0,GWFG,GWFG,0.2409
9.0,12.0,RTLO,fc,0.1806
15.0,18.0,RTLO,RTLO,0.1240
16.5,19.5,RTLO,RTLO,0.1746
16.5,19.5,RTLO,fc,0.1189
18.0,21.0,GWFG,GWFG,0.2075
18.0,21.0,motor,motor,0.1213
18.0,21.0,RTLO,RTLO,0.1096
19.5,22.5,RTLO,RTLO,0.3219
19.5,22.5,RTLO,fc,0.1404
21.0,24.0,RTLO,RTLO,0.1410
22.5,25.5,motor,motor,0.1250
27.0,30.0,GWFG,GWFG,0.3677
27.0,30.0,PALO,PALO,0.2225
27.0,30.0,RTLO,fc,0.1310
28.5,31.5,GWFG,GWFG,0.2871
28.5,31.5,PALO,PALO,0.2127
30.0,33.0,PALO,PALO,0.3975
31.5,34.5,GWFG,GWFG,0.2915
33.0,36.0,GWFG,GWFG,0.4766
34.5,37.5,GWFG,GWFG,0.4033
34.5,37.5,RTLO,fc,0.1433
36.0,39.0,RTLO,fc,0.1381
36.0,39.0,GWFG,GWFG,0.1154
37.5,40.5,GWFG,GWFG,0.1369
37.5,40.5,SESA,SESA,0.1172
39.0,42.0,RTLO,fc,0.2369
40.5,43.5,GWFG,GWFG,0.3817
40.5,43.5,RTLO,fc,0.1461
42.0,45.0,GWFG,GWFG,0.2642
43.5,46.5,GWFG,GWFG,0.2227
45.0,48.0,GWFG,GWFG,0.3427
46.5,49.5,GWFG,GWFG,0.5030
48.0,51.0,RTLO,fc,0.2322
48.0,51.0,GWFG,GWFG,0.1209
51.0,54.0,GWFG,GWFG,0.1714
51.0,54.0,RTLO,RTLO,0.1194
52.5,55.5,GWFG,GWFG,0.1688
54.0,57.0,GWFG,GWFG,0.1955
58.5,61.5,RTLO,RTLO,0.1297
66.0,69.0,motor,motor,0.1375
66.0,69.0,RTLO,RTLO,0.1291
67.5,70.5,RTLO,fc,0.1664
67.5,70.5,RTLO,RTLO,0.1614
69.0,72.0,SESA,SESA,0.8981
70.5,73.5,SESA,SESA,0.9887
72.0,75.0,SESA,SESA,0.8462
73.5,76.5,SESA,SESA,0.4257
76.5,79.5,RTLO,RTLO,0.1097
79.5,82.5,GWFG,GWFG,0.1086
81.0,84.0,PALO,PALO,0.1659
81.0,84.0,GWFG,GWFG,0.1211
82.5,85.5,PALO,PALO,0.3497
85.5,88.5,PALO,PALO,0.9118
87.0,90.0,GWFG,GWFG,0.4604
88.5,91.5,GWFG,GWFG,0.2088
90.0,93.0,PALO,PALO,0.1714
90.0,93.0,GWFG,GWFG,0.1629
91.5,94.5,PALO,PALO,0.1099
93.0,96.0,RTLO,RTLO,0.1183
96.0,99.0,LALO,LALO,0.1214
99.0,102.0,RTLO,RTLO,0.1057
99.0,102.0,LALO,LALO,0.1031
103.5,106.5,RTLO,RTLO,0.1885
105.0,108.0,RTLO,RTLO,0.1673
106.5,109.5,RTLO,RTLO,0.2223
108.0,111.0,RTLO,RTLO,0.2299
109.5,112.5,RTLO,RTLO,0.1183
111.0,114.0,RTLO,RTLO,0.1153
114.0,117.0,motor,motor,0.1068
115.5,118.5,motor,motor,0.1875
117.0,120.0,GWFG,GWFG,0.4071
120.0,123.0,LALO,LALO,0.6982
121.5,124.5,LALO,LALO,0.4553
123.0,126.0,GWFG,GWFG,0.2522
124.5,127.5,GWFG,GWFG,0.9424
126.0,129.0,GWFG,GWFG,0.1382
126.0,129.0,LALO,LALO,0.1106
127.5,130.5,LALO,LALO,0.6431
129.0,132.0,LALO,LALO,0.8585
130.5,133.5,LALO,LALO,0.9228
132.0,135.0,LALO,LALO,0.8115
133.5,136.5,motor,motor,0.1509
133.5,136.5,RTLO,RTLO,0.1013
135.0,138.0,motor,motor,0.2458
136.5,139.5,GWFG,GWFG,0.3687
138.0,141.0,GWFG,GWFG,0.9897
139.5,142.5,GWFG,GWFG,0.7549
141.0,144.0,GWFG,GWFG,0.2939
141.0,144.0,YBLO,YBLO,0.1038
144.0,147.0,GWFG,GWFG,0.2511
144.0,147.0,RTLO,fc,0.1482
151.5,154.5,motor,motor,0.1505
153.0,156.0,GWFG,GWFG,0.4584
156.0,159.0,SNBU,SNBU,0.3897
156.0,159.0,LALO,LALO,0.3811
157.5,160.5,LALO,LALO,0.4746
157.5,160.5,SNBU,SNBU,0.2136
159.0,162.0,LALO,LALO,0.3535
159.0,162.0,BBPL,BBPL,0.3492
162.0,165.0,RTLO,RTLO,0.1495
166.5,169.5,RTLO,RTLO,0.1327
172.5,175.5,LALO,LALO,0.2793
198.0,201.0,LALO,LALO,0.2027
198.0,201.0,unkMF,unkMF,0.1032
199.5,202.5,phalarope,phalarope,0.6243
202.5,205.5,LBDO,LBDO,0.2684
204.0,207.0,LALO,LALO,0.1095
204.0,207.0,unkMF,unkMF,0.1022
213.0,216.0,LALO,LALO,0.1076
229.5,232.5,LALO,LALO,0.2578
235.5,238.5,WIPT,WIPT,0.2478
237.0,240.0,WIPT,WIPT,0.1022
238.5,241.5,WIPT,WIPT,0.2131
240.0,243.0,WIPT,WIPT,0.2189
243.0,246.0,LBDO,LBDO,0.3491
243.0,246.0,motor,motor,0.1083
244.5,247.5,SESA,SESA,0.2568
244.5,247.5,WIPT,WIPT,0.2203
244.5,247.5,LBDO,LBDO,0.1096
246.0,249.0,LALO,LALO,0.5927
246.0,249.0,WIPT,WIPT,0.1726
246.0,249.0,SESA,SESA,0.1233
247.5,250.5,SNBU,SNBU,0.1065
247.5,250.5,LALO,LALO,0.1026
249.0,252.0,LALO,LALO,0.5824
249.0,252.0,BBPL,BBPL,0.2128
250.5,253.5,phalarope,phalarope,0.1008
