Start (s),End (s),Scientific name,Common name,Confidence
1.5,4.5,RTLO,RTLO,0.1432
3.0,6.0,RTLO,RTLO,0.1076
4.5,7.5,RTLO,RTLO,0.2097
6.0,9.0,RTLO,RTLO,0.1561
7.5,10.5,SMLO,SMLO,0.1406
9.0,12.0,LALO,LALO,0.1048
13.5,16.5,RTLO,RTLO,0.1036
19.5,22.5,BBPL,BBPL,0.1760
19.5,22.5,RTLO,RTLO,0.1344
19.5,22.5,unkMF,unkMF,0.1142
22.5,25.5,RTLO,RTLO,0.1940
25.5,28.5,RTLO,RTLO,0.1205
28.5,31.5,WIPT,WIPT,0.1301
33.0,36.0,unkMF,unkMF,0.1846
33.0,36.0,LALO,LALO,0.1377
34.5,37.5,RTLO,RTLO,0.1206
36.0,39.0,RTLO,RTLO,0.1625
39.0,42.0,unkMF,unkMF,0.1019
43.5,46.5,RTLO,RTLO,0.1100
48.0,51.0,RTLO,RTLO,0.1033
51.0,54.0,unkMF,unkMF,0.2700
58.5,61.5,RTLO,RTLO,0.1006
60.0,63.0,RTLO,RTLO,0.1248
63.0,66.0,RTLO,RTLO,0.8427
67.5,70.5,RTLO,RTLO,0.1639
69.0,72.0,RTLO,RTLO,0.2210
70.5,73.5,RTLO,RTLO,0.1222
72.0,75.0,RTLO,RTLO,0.1350
73.5,76.5,LALO,LALO,0.1208
75.0,78.0,RTLO,RTLO,0.1014
82.5,85.5,unkMF,unkMF,0.1228
87.0,90.0,LALO,LALO,0.1635
88.5,91.5,unkMF,unkMF,0.1707
88.5,91.5,LALO,LALO,0.1195
94.5,97.5,WIPT,WIPT,0.3620
96.0,99.0,WIPT,WIPT,1.0000
97.5,100.5,WIPT,WIPT,1.0000
100.5,103.5,RTLO,RTLO,0.1090
114.0,117.0,unkMF,unkMF,0.1033
115.5,118.5,WIPT,WIPT,0.9960
117.0,120.0,WIPT,WIPT,0.9999
118.5,121.5,WIPT,WIPT,1.0000
123.0,126.0,RTLO,RTLO,0.1264
124.5,127.5,RTLO,RTLO,0.1158
127.5,130.5,RTLO,RTLO,0.1627
129.0,132.0,RTLO,RTLO,0.2379
130.5,133.5,RTLO,RTLO,0.1265
135.0,138.0,RTLO,RTLO,0.1450
139.5,142.5,RTLO,RTLO,0.1007
141.0,144.0,RTLO,RTLO,0.1459
142.5,145.5,RTLO,RTLO,0.1709
153.0,156.0,LALO,LALO,0.1326
153.0,156.0,unkMF,unkMF,0.1061
156.0,159.0,RTLO,RTLO,0.1213
159.0,162.0,unkMF,unkMF,0.1037
162.0,165.0,RTLO,RTLO,0.1254
163.5,166.5,RTLO,RTLO,0.1278
166.5,169.5,RTLO,RTLO,0.1198
168.0,171.0,unkMF,unkMF,0.1319
180.0,183.0,unkMF,unkMF,0.1019
186.0,189.0,unkMF,unkMF,0.1116
190.5,193.5,WIPT,WIPT,0.9515
192.0,195.0,WIPT,WIPT,0.9951
193.5,196.5,RTLO,RTLO,0.1201
195.0,198.0,unkMF,unkMF,0.1303
202.5,205.5,LALO,LALO,0.1637
202.5,205.5,unkMF,unkMF,0.1086
208.5,211.5,RTLO,RTLO,0.1855
211.5,214.5,RTLO,RTLO,0.1605
213.0,216.0,RTLO,RTLO,0.1234
219.0,222.0,unkMF,unkMF,0.1101
220.5,223.5,RTLO,RTLO,0.1248
222.0,225.0,RTLO,RTLO,0.2013
223.5,226.5,RTLO,RTLO,0.1679
226.5,229.5,WIPT,WIPT,0.4524
228.0,231.0,RTLO,RTLO,0.1192
232.5,235.5,LALO,LALO,0.1658
234.0,237.0,LALO,LALO,0.1395
237.0,240.0,RTLO,RTLO,0.1095
250.5,253.5,unkMF,unkMF,0.1520
255.0,258.0,RTLO,RTLO,0.1026
258.0,261.0,RTLO,fc,0.4623
259.5,262.5,WIPT,WIPT,0.1455
261.0,264.0,unkMF,unkMF,0.1001
262.5,265.5,unkMF,unkMF,0.1330
280.5,283.5,unkMF,unkMF,0.1004
283.5,286.5,RTLO,RTLO,0.1586
288.0,291.0,unkMF,unkMF,0.1004
292.5,295.5,unkMF,unkMF,0.1112
297.0,300.0,LALO,LALO,0.1282
