Start (s),End (s),Scientific name,Common name,Confidence
0,3.0,LALO,LALO,0.9977
1.5,4.5,LALO,LALO,0.9991
3.0,6.0,SNBU,SNBU,0.4869
3.0,6.0,LALO,LALO,0.1440
4.5,7.5,redpoll,redpoll,0.4267
4.5,7.5,LALO,LALO,0.1275
6.0,9.0,redpoll,redpoll,0.1407
6.0,9.0,LALO,LALO,0.1232
7.5,10.5,LALO,LALO,0.1892
10.5,13.5,LALO,LALO,0.2117
10.5,13.5,AMGP,AMGP,0.1576
12.0,15.0,PESA,PESA,0.9555
13.5,16.5,PESA,PESA,0.9753
15.0,18.0,PESA,PESA,0.9949
16.5,19.5,PESA,PESA,0.9886
18.0,21.0,PESA,PESA,0.9927
19.5,22.5,PESA,PESA,0.9860
21.0,24.0,motor,motor,0.1512
24.0,27.0,SNBU,SNBU,0.3902
25.5,28.5,LALO,LALO,0.9998
27.0,30.0,LALO,LALO,0.9538
28.5,31.5,LALO,LALO,0.9937
30.0,33.0,LALO,LALO,0.9682
33.0,36.0,LALO,LALO,0.6934
33.0,36.0,SNBU,SNBU,0.1649
34.5,37.5,LALO,LALO,0.9998
36.0,39.0,LALO,LALO,1.0000
37.5,40.5,LALO,LALO,0.2581
39.0,42.0,LALO,LALO,0.4514
39.0,42.0,redpoll,redpoll,0.3238
39.0,42.0,LBDO,LBDO,0.1196
45.0,48.0,LALO,LALO,0.2667
46.5,49.5,LALO,LALO,0.2052
48.0,51.0,LALO,LALO,0.4870
49.5,52.5,LALO,LALO,0.4851
51.0,54.0,LALO,LALO,0.5978
52.5,55.5,LALO,LALO,0.4368
52.5,55.5,SNBU,SNBU,0.1983
54.0,57.0,LALO,LALO,0.1891
58.5,61.5,phalarope,phalarope,0.1129
58.5,61.5,LALO,LALO,0.1050
60.0,63.0,SAVS,SAVS,0.3039
60.0,63.0,SNBU,SNBU,0.2391
60.0,63.0,LALO,LALO,0.1949
61.5,64.5,LALO,LALO,0.5377
61.5,64.5,SNBU,SNBU,0.1510
63.0,66.0,redpoll,redpoll,0.6592
63.0,66.0,LALO,LALO,0.4491
64.5,67.5,SAVS,SAVS,0.3853
64.5,67.5,LALO,LALO,0.1293
66.0,69.0,motor,motor,0.1035
69.0,72.0,redpoll,redpoll,0.7862
70.5,73.5,LALO,LALO,0.2907
70.5,73.5,SNBU,SNBU,0.1558
76.5,79.5,LALO,LALO,0.2193
78.0,81.0,LALO,LALO,0.2606
78.0,81.0,redpoll,redpoll,0.1814
79.5,82.5,LALO,LALO,0.6445
81.0,84.0,LALO,LALO,0.8303
84.0,87.0,LALO,LALO,0.2637
85.5,88.5,LALO,LALO,0.2500
88.5,91.5,redpoll,redpoll,0.9997
90.0,93.0,redpoll,redpoll,0.6443
90.0,93.0,LALO,LALO,0.5206
90.0,93.0,phalarope,phalarope,0.3429
91.5,94.5,LALO,LALO,0.2821
93.0,96.0,LALO,LALO,0.1189
96.0,99.0,redpoll,redpoll,0.7775
97.5,100.5,LALO,LALO,0.7879
99.0,102.0,SAVS,SAVS,0.9519
100.5,103.5,LALO,LALO,0.1614
100.5,103.5,SNBU,SNBU,0.1019
103.5,106.5,SAVS,SAVS,0.6638
105.0,108.0,redpoll,redpoll,0.9963
106.5,109.5,LALO,LALO,0.7041
108.0,111.0,SAVS,SAVS,0.4290
108.0,111.0,LALO,LALO,0.1170
111.0,114.0,LALO,LALO,0.3979
112.5,115.5,SNBU,SNBU,0.2772
112.5,115.5,LALO,LALO,0.2165
114.0,117.0,LALO,LALO,0.1389
115.5,118.5,LALO,LALO,0.9962
117.0,120.0,LALO,LALO,0.8315
118.5,121.5,LALO,LALO,0.1971
121.5,124.5,motor,motor,0.1498
123.0,126.0,LALO,LALO,0.6622
124.5,127.5,LALO,LALO,0.5898
126.0,129.0,LALO,LALO,0.3374
126.0,129.0,GWFG,GWFG,0.1094
127.5,130.5,GWFG,GWFG,0.6897
132.0,135.0,SNBU,SNBU,0.4685
133.5,136.5,LALO,LALO,0.9578
135.0,138.0,SNBU,SNBU,0.3712
135.0,138.0,LALO,LALO,0.3006
