Start (s),End (s),Scientific name,Common name,Confidence
0,3.0,LBDO,LBDO,0.3835
0,3.0,DUNL,DUNL,0.1314
1.5,4.5,DUNL,DUNL,0.5591
1.5,4.5,LBDO,LBDO,0.1212
3.0,6.0,unkMF,unkMF,0.5576
3.0,6.0,Rain,Rain,0.1849
4.5,7.5,LALO,LALO,0.1322
6.0,9.0,LALO,LALO,0.1446
7.5,10.5,Rain,Rain,0.3235
9.0,12.0,Rain,Rain,0.9383
10.5,13.5,LESA,LESA,0.1061
10.5,13.5,Rain,Rain,0.1020
12.0,15.0,LALO,LALO,0.3327
13.5,16.5,LALO,LALO,0.2603
16.5,19.5,unkHF,unkHF,0.1572
18.0,21.0,LALO,LALO,0.2429
19.5,22.5,LALO,LALO,0.2435
19.5,22.5,SNBU,SNBU,0.1287
21.0,24.0,unkHF,unkHF,0.1364
22.5,25.5,LBDO,LBDO,0.2080
22.5,25.5,DUNL,DUNL,0.1119
24.0,27.0,LBDO,LBDO,0.2134
25.5,28.5,Rain,Rain,0.4923
25.5,28.5,unkMF,unkMF,0.2084
27.0,30.0,unkHF,unkHF,0.1890
27.0,30.0,Rain,Rain,0.1171
28.5,31.5,LALO,LALO,0.1369
30.0,33.0,LALO,LALO,0.2014
30.0,33.0,SAVS,SAVS,0.1195
30.0,33.0,unkHF,unkHF,0.1027
33.0,36.0,Rain,Rain,0.1158
37.5,40.5,LBDO,LBDO,0.6425
37.5,40.5,LALO,LALO,0.3537
37.5,40.5,redpoll,redpoll,0.1151
39.0,42.0,LBDO,LBDO,0.9998
42.0,45.0,LALO,LALO,0.5260
42.0,45.0,LBDO,LBDO,0.1556
43.5,46.5,LALO,LALO,0.4111
43.5,46.5,LBDO,LBDO,0.1515
43.5,46.5,redpoll,redpoll,0.1155
48.0,51.0,redpoll,redpoll,0.6090
48.0,51.0,LALO,LALO,0.5228
48.0,51.0,LBDO,LBDO,0.1236
49.5,52.5,redpoll,redpoll,0.3043
49.5,52.5,LALO,LALO,0.2124
49.5,52.5,LBDO,LBDO,0.1517
51.0,54.0,LBDO,LBDO,0.4017
51.0,54.0,LALO,LALO,0.1191
52.5,55.5,LBDO,LBDO,0.5843
52.5,55.5,LALO,LALO,0.1853
54.0,57.0,Rain,Rain,0.2566
55.5,58.5,LBDO,LBDO,0.9931
57.0,60.0,redpoll,redpoll,0.3143
57.0,60.0,LALO,LALO,0.2904
57.0,60.0,LBDO,LBDO,0.2555
58.5,61.5,LBDO,LBDO,0.9992
60.0,63.0,LBDO,LBDO,0.9998
61.5,64.5,LBDO,LBDO,0.6714
61.5,64.5,LALO,LALO,0.2696
64.5,67.5,LALO,LALO,0.9685
66.0,69.0,LALO,LALO,0.5377
67.5,70.5,BBPL,BBPL,0.7334
69.0,72.0,LALO,LALO,0.5228
69.0,72.0,SNBU,SNBU,0.2024
70.5,73.5,LALO,LALO,0.7652
70.5,73.5,SNBU,SNBU,0.1093
72.0,75.0,LALO,LALO,0.7557
73.5,76.5,unkHF,unkHF,0.1099
76.5,79.5,Rain,Rain,0.1396
78.0,81.0,unkMF,unkMF,0.2369
78.0,81.0,Rain,Rain,0.1203
79.5,82.5,LALO,LALO,0.8389
81.0,84.0,LALO,LALO,0.6341
81.0,84.0,SNBU,SNBU,0.1856
82.5,85.5,Rain,Rain,0.7991
84.0,87.0,Rain,Rain,0.6130
85.5,88.5,Rain,Rain,0.7847
87.0,90.0,Rain,Rain,0.4005
88.5,91.5,Rain,Rain,0.9467
90.0,93.0,Rain,Rain,0.4098
91.5,94.5,Rain,Rain,0.1477
93.0,96.0,Rain,Rain,0.1202
94.5,97.5,Rain,Rain,0.7940
96.0,99.0,Rain,Rain,0.7683
97.5,100.5,Rain,Rain,0.9641
99.0,102.0,Rain,Rain,0.5950
105.0,108.0,LESA,LESA,0.1095
106.5,109.5,LALO,LALO,0.1224
109.5,112.5,Rain,Rain,0.2954
114.0,117.0,Rain,Rain,0.9548
117.0,120.0,ARTE,ARTE,0.2457
117.0,120.0,LALO,LALO,0.1959
117.0,120.0,LESA,LESA,0.1720
118.5,121.5,LESA,LESA,0.6364
120.0,123.0,ARTE,ARTE,0.1831
120.0,123.0,phalarope,phalarope,0.1539
121.5,124.5,ARTE,ARTE,0.4139
124.5,127.5,LALO,LALO,0.1764
