Start (s),End (s),Scientific name,Common name,Confidence
22.5,25.5,WIPT,WIPT,0.1103
61.5,64.5,WIPT,WIPT,0.1276
73.5,76.5,GWFG,GWFG,0.2079
73.5,76.5,RTLO,fc,0.1242
85.5,88.5,RTLO,RTLO,0.1047
87.0,90.0,WIPT,WIPT,0.1125
93.0,96.0,RTLO,RTLO,0.1654
123.0,126.0,RTLO,RTLO,0.1577
135.0,138.0,RTLO,RTLO,0.1010
142.5,145.5,RTLO,RTLO,0.1229
144.0,147.0,RTLO,RTLO,0.1277
148.5,151.5,LALO,LALO,0.1026
156.0,159.0,LALO,LALO,0.1304
160.5,163.5,RTLO,RTLO,0.1551
162.0,165.0,RTLO,RTLO,0.1802
163.5,166.5,RTLO,RTLO,0.1646
166.5,169.5,RTLO,RTLO,0.1853
175.5,178.5,WIPT,WIPT,0.1616
175.5,178.5,RTLO,RTLO,0.1063
180.0,183.0,RTLO,RTLO,0.1549
189.0,192.0,RTLO,RTLO,0.1439
205.5,208.5,RTLO,RTLO,0.1512
207.0,210.0,RTLO,RTLO,0.1168
207.0,210.0,LALO,LALO,0.1082
208.5,211.5,RTLO,RTLO,0.1513
210.0,213.0,RTLO,RTLO,0.1937
211.5,214.5,RTLO,RTLO,0.1101
214.5,217.5,WIPT,WIPT,0.1458
219.0,222.0,RTLO,RTLO,0.1102
223.5,226.5,RTLO,RTLO,0.2118
225.0,228.0,RTLO,RTLO,0.1947
228.0,231.0,RTLO,RTLO,0.1187
231.0,234.0,RTLO,RTLO,0.1348
234.0,237.0,RTLO,RTLO,0.1287
235.5,238.5,RTLO,RTLO,0.1554
237.0,240.0,RTLO,RTLO,0.1228
238.5,241.5,RTLO,RTLO,0.1981
240.0,243.0,RTLO,RTLO,0.1179
243.0,246.0,RTLO,RTLO,0.1130
244.5,247.5,RTLO,RTLO,0.1091
249.0,252.0,RTLO,RTLO,0.2197
250.5,253.5,RTLO,RTLO,0.1190
252.0,255.0,RTLO,RTLO,0.1826
253.5,256.5,RTLO,RTLO,0.1902
255.0,258.0,RTLO,RTLO,0.1493
256.5,259.5,RTLO,RTLO,0.2176
258.0,261.0,RTLO,RTLO,0.1055
259.5,262.5,RTLO,RTLO,0.2119
261.0,264.0,RTLO,RTLO,0.2985
264.0,267.0,RTLO,RTLO,0.4277
273.0,276.0,LALO,LALO,0.2766
273.0,276.0,unkMF,unkMF,0.1093
273.0,276.0,LBDO,LBDO,0.1074
274.5,277.5,RTLO,RTLO,0.2385
276.0,279.0,RTLO,RTLO,0.1308
277.5,280.5,RTLO,RTLO,0.2218
279.0,282.0,RTLO,RTLO,0.2049
282.0,285.0,RTLO,RTLO,0.1174
283.5,286.5,RTLO,RTLO,0.1872
285.0,288.0,RTLO,RTLO,0.1398
286.5,289.5,RTLO,RTLO,0.1635
288.0,291.0,RTLO,RTLO,0.1691
289.5,292.5,RTLO,RTLO,0.1145
291.0,294.0,RTLO,RTLO,0.1247
292.5,295.5,RTLO,RTLO,0.1358
295.5,298.5,RTLO,RTLO,0.1661
297.0,300.0,RTLO,RTLO,0.1537
