Start (s),End (s),Scientific name,Common name,Confidence
7.5,10.5,phalarope,phalarope,0.4310
9.0,12.0,ATSP,ATSP,0.1079
16.5,19.5,phalarope,phalarope,0.2806
18.0,21.0,ATSP,ATSP,0.1011
19.5,22.5,ATSP,ATSP,0.1761
27.0,30.0,phalarope,phalarope,0.1014
28.5,31.5,phalarope,phalarope,0.1678
30.0,33.0,phalarope,phalarope,0.2892
31.5,34.5,phalarope,phalarope,0.2186
36.0,39.0,phalarope,phalarope,0.2418
37.5,40.5,phalarope,phalarope,0.1725
39.0,42.0,ATSP,ATSP,0.1668
42.0,45.0,phalarope,phalarope,0.1056
43.5,46.5,phalarope,phalarope,0.1659
46.5,49.5,phalarope,phalarope,0.2330
48.0,51.0,phalarope,phalarope,0.4441
52.5,55.5,phalarope,phalarope,0.1236
54.0,57.0,phalarope,phalarope,0.2584
55.5,58.5,ATSP,ATSP,0.1117
57.0,60.0,phalarope,phalarope,0.1071
58.5,61.5,phalarope,phalarope,0.1551
63.0,66.0,phalarope,phalarope,0.2243
64.5,67.5,ATSP,ATSP,0.1167
67.5,70.5,phalarope,phalarope,0.1023
69.0,72.0,ATSP,ATSP,0.2350
70.5,73.5,ATSP,ATSP,0.1841
75.0,78.0,phalarope,phalarope,0.2456
78.0,81.0,ATSP,ATSP,0.3594
79.5,82.5,phalarope,phalarope,0.3570
82.5,85.5,ATSP,ATSP,0.1236
87.0,90.0,phalarope,phalarope,0.1335
88.5,91.5,motor,motor,0.2004
97.5,100.5,ATSP,ATSP,0.2085
100.5,103.5,ATSP,ATSP,0.1247
106.5,109.5,GWFG,GWFG,0.1792
108.0,111.0,GWFG,GWFG,0.1035
111.0,114.0,WIPT,WIPT,0.1714
112.5,115.5,WIPT,WIPT,0.4551
114.0,117.0,WIPT,WIPT,0.5250
115.5,118.5,ATSP,ATSP,0.3148
120.0,123.0,ATSP,ATSP,0.2593
123.0,126.0,YBLO,YBLO,0.1224
129.0,132.0,WIPT,WIPT,0.9873
130.5,133.5,WIPT,WIPT,0.9960
132.0,135.0,WIPT,WIPT,0.9996
136.5,139.5,phalarope,phalarope,0.1707
138.0,141.0,phalarope,phalarope,0.1281
138.0,141.0,WCSP,WCSP,0.1067
141.0,144.0,LBDO,LBDO,0.2428
154.5,157.5,GWFG,GWFG,0.1184
156.0,159.0,GWFG,GWFG,0.1417
159.0,162.0,unkMF,unkMF,0.1180
169.5,172.5,phalarope,phalarope,0.1541
171.0,174.0,phalarope,phalarope,0.4158
172.5,175.5,phalarope,phalarope,0.3964
174.0,177.0,phalarope,phalarope,0.3319
175.5,178.5,phalarope,phalarope,0.2451
178.5,181.5,phalarope,phalarope,0.1967
181.5,184.5,ATSP,ATSP,0.1522
186.0,189.0,ATSP,ATSP,0.2895
189.0,192.0,phalarope,phalarope,0.1127
190.5,193.5,ATSP,ATSP,0.1421
192.0,195.0,phalarope,phalarope,0.2538
196.5,199.5,phalarope,phalarope,0.1087
205.5,208.5,phalarope,phalarope,0.1014
207.0,210.0,phalarope,phalarope,0.1254
208.5,211.5,phalarope,phalarope,0.3382
210.0,213.0,phalarope,phalarope,0.1663
216.0,219.0,RTLO,fc,0.2282
217.5,220.5,RTLO,fc,0.1674
219.0,222.0,PALO,PALO,0.1071
225.0,228.0,phalarope,phalarope,0.2145
226.5,229.5,phalarope,phalarope,0.1073
234.0,237.0,GWFG,GWFG,0.1058
234.0,237.0,PALO,PALO,0.1053
241.5,244.5,ATSP,ATSP,0.1838
243.0,246.0,ATSP,ATSP,0.1575
246.0,249.0,ATSP,ATSP,0.1519
247.5,250.5,WIPT,WIPT,0.1433
249.0,252.0,phalarope,phalarope,0.1045
274.5,277.5,phalarope,phalarope,0.1375
276.0,279.0,phalarope,phalarope,0.1624
292.5,295.5,ATSP,ATSP,0.1249
