Start (s),End (s),Scientific name,Common name,Confidence
4.5,7.5,phalarope,phalarope,0.1127
6.0,9.0,phalarope,phalarope,0.1800
13.5,16.5,ATSP,ATSP,0.1544
21.0,24.0,ATSP,ATSP,0.1908
27.0,30.0,phalarope,phalarope,0.2527
31.5,34.5,ATSP,ATSP,0.1225
33.0,36.0,ATSP,ATSP,0.2411
37.5,40.5,ATSP,ATSP,0.7894
39.0,42.0,ATSP,ATSP,0.2665
40.5,43.5,phalarope,phalarope,0.4204
42.0,45.0,ATSP,ATSP,0.1494
46.5,49.5,ATSP,ATSP,0.2063
51.0,54.0,ATSP,ATSP,0.1725
52.5,55.5,ATSP,ATSP,0.1905
55.5,58.5,RTLO,RTLO,0.1661
55.5,58.5,YBLO,YBLO,0.1530
57.0,60.0,YBLO,YBLO,0.2598
60.0,63.0,ATSP,ATSP,0.2011
73.5,76.5,phalarope,phalarope,0.1557
78.0,81.0,ATSP,ATSP,0.4993
79.5,82.5,ATSP,ATSP,0.1459
82.5,85.5,ATSP,ATSP,0.1048
84.0,87.0,ATSP,ATSP,0.3443
85.5,88.5,ATSP,ATSP,0.4285
87.0,90.0,ATSP,ATSP,0.1153
93.0,96.0,phalarope,phalarope,0.2030
94.5,97.5,phalarope,phalarope,0.2063
96.0,99.0,phalarope,phalarope,0.1981
99.0,102.0,phalarope,phalarope,0.1226
103.5,106.5,phalarope,phalarope,0.2723
105.0,108.0,phalarope,phalarope,0.4799
106.5,109.5,phalarope,phalarope,0.3946
111.0,114.0,phalarope,phalarope,0.3017
112.5,115.5,phalarope,phalarope,0.1927
114.0,117.0,phalarope,phalarope,0.1940
118.5,121.5,phalarope,phalarope,0.2315
126.0,129.0,BBPL,BBPL,0.1021
127.5,130.5,unkMF,unkMF,0.1289
132.0,135.0,ATSP,ATSP,0.1148
133.5,136.5,ATSP,ATSP,0.1547
135.0,138.0,ATSP,ATSP,0.1936
136.5,139.5,ATSP,ATSP,0.1337
138.0,141.0,phalarope,phalarope,0.3441
139.5,142.5,BBPL,BBPL,0.2718
141.0,144.0,ATSP,ATSP,0.1509
144.0,147.0,unkMF,unkMF,0.4607
145.5,148.5,unkMF,unkMF,0.1452
151.5,154.5,ATSP,ATSP,0.1616
153.0,156.0,SAVS,SAVS,0.1100
159.0,162.0,BBPL,BBPL,0.3348
160.5,163.5,BBPL,BBPL,0.1983
162.0,165.0,ATSP,ATSP,0.1534
163.5,166.5,ATSP,ATSP,0.1500
165.0,168.0,ATSP,ATSP,0.1489
168.0,171.0,BBPL,BBPL,0.3399
169.5,172.5,BBPL,BBPL,0.4127
169.5,172.5,RTLO,RTLO,0.1089
171.0,174.0,BBPL,BBPL,0.2827
172.5,175.5,BBPL,BBPL,0.2321
180.0,183.0,ATSP,ATSP,0.1855
187.5,190.5,GWFG,GWFG,0.1329
189.0,192.0,GWFG,GWFG,0.2582
190.5,193.5,GWFG,GWFG,0.1849
193.5,196.5,BBPL,BBPL,0.4439
195.0,198.0,BBPL,BBPL,0.2350
196.5,199.5,WIPT,WIPT,0.1175
199.5,202.5,PALO,PALO,0.1827
199.5,202.5,BBPL,BBPL,0.1502
201.0,204.0,BBPL,BBPL,0.8376
202.5,205.5,BBPL,BBPL,0.6230
204.0,207.0,phalarope,phalarope,0.1824
205.5,208.5,BBPL,BBPL,0.5789
207.0,210.0,BBPL,BBPL,0.6701
210.0,213.0,BBPL,BBPL,0.6127
211.5,214.5,BBPL,BBPL,0.8179
213.0,216.0,BBPL,BBPL,0.2075
216.0,219.0,BBPL,BBPL,0.1073
217.5,220.5,BBPL,BBPL,0.1733
219.0,222.0,WIPT,WIPT,0.1007
220.5,223.5,RTLO,RTLO,0.7282
220.5,223.5,BBPL,BBPL,0.1095
222.0,225.0,BBPL,BBPL,0.9434
223.5,226.5,ATSP,ATSP,0.1245
225.0,228.0,WIPT,WIPT,0.2480
225.0,228.0,BBPL,BBPL,0.1274
226.5,229.5,WIPT,WIPT,0.9976
228.0,231.0,WIPT,WIPT,0.9987
229.5,232.5,WIPT,WIPT,0.9995
231.0,234.0,WIPT,WIPT,0.9741
234.0,237.0,BBPL,BBPL,0.1416
235.5,238.5,unkMF,unkMF,0.1445
238.5,241.5,BBPL,BBPL,0.8250
240.0,243.0,BBPL,BBPL,0.6191
241.5,244.5,BBPL,BBPL,0.2213
243.0,246.0,BBPL,BBPL,0.4007
246.0,249.0,BBPL,BBPL,0.3383
247.5,250.5,WIPT,WIPT,0.6972
249.0,252.0,WIPT,WIPT,0.9876
250.5,253.5,WIPT,WIPT,0.9854
252.0,255.0,WIPT,WIPT,1.0000
253.5,256.5,WIPT,WIPT,1.0000
255.0,258.0,WIPT,WIPT,0.6881
256.5,259.5,BBPL,BBPL,0.3013
259.5,262.5,WIPT,WIPT,0.9983
261.0,264.0,WIPT,WIPT,0.9977
265.5,268.5,ATSP,ATSP,0.1289
267.0,270.0,WIPT,WIPT,0.4792
268.5,271.5,WIPT,WIPT,0.2688
268.5,271.5,BBPL,BBPL,0.1176
273.0,276.0,LALO,LALO,0.1459
274.5,277.5,LALO,LALO,0.1739
282.0,285.0,unkMF,unkMF,0.1369
283.5,286.5,ATSP,ATSP,0.1162
289.5,292.5,WIPT,WIPT,0.1625
291.0,294.0,gull,gull,0.1194
292.5,295.5,gull,gull,0.2462
294.0,297.0,gull,gull,0.6610
295.5,298.5,gull,gull,0.2625
297.0,300.0,gull,gull,0.4322
