Start (s),End (s),Scientific name,Common name,Confidence
9.0,12.0,BBPL,BBPL,0.1114
91.5,94.5,BBPL,BBPL,0.1018
93.0,96.0,BBPL,BBPL,0.1290
96.0,99.0,BBPL,BBPL,0.1176
97.5,100.5,BBPL,BBPL,0.1430
126.0,129.0,BBPL,BBPL,0.1670
132.0,135.0,BBPL,BBPL,0.1100
154.5,157.5,BBPL,BBPL,0.1140
165.0,168.0,BBPL,BBPL,0.1078
232.5,235.5,BBPL,BBPL,0.8113
234.0,237.0,BBPL,BBPL,0.7998
237.0,240.0,BBPL,BBPL,0.9804
238.5,241.5,BBPL,BBPL,0.9595
240.0,243.0,BBPL,BBPL,0.1923
240.0,243.0,SESA,SESA,0.1009
241.5,244.5,BBPL,BBPL,0.9412
243.0,246.0,BBPL,BBPL,0.9976
244.5,247.5,BBPL,BBPL,0.9411
265.5,268.5,BBPL,BBPL,0.5046
267.0,270.0,BBPL,BBPL,0.7512
268.5,271.5,BBPL,BBPL,0.9813
270.0,273.0,BBPL,BBPL,0.2388
271.5,274.5,BBPL,BBPL,0.1459
