Start (s),End (s),Scientific name,Common name,Confidence
0,3.0,unkMF,unkMF,0.2310
0,3.0,phalarope,phalarope,0.1333
1.5,4.5,unkMF,unkMF,0.1187
1.5,4.5,LALO,LALO,0.1067
3.0,6.0,LALO,LALO,0.1872
4.5,7.5,redpoll,redpoll,0.1805
4.5,7.5,LALO,LALO,0.1149
6.0,9.0,LALO,LALO,0.1731
7.5,10.5,LALO,LALO,0.3442
9.0,12.0,SNBU,SNBU,0.1268
9.0,12.0,LALO,LALO,0.1215
9.0,12.0,phalarope,phalarope,0.1180
9.0,12.0,redpoll,redpoll,0.1036
10.5,13.5,SNBU,SNBU,0.2818
10.5,13.5,LALO,LALO,0.2581
10.5,13.5,unkMF,unkMF,0.1072
12.0,15.0,SNBU,SNBU,0.9159
13.5,16.5,SNBU,SNBU,0.9997
15.0,18.0,SNBU,SNBU,0.9745
18.0,21.0,LALO,LALO,0.1593
18.0,21.0,SNBU,SNBU,0.1090
19.5,22.5,SNBU,SNBU,0.9973
21.0,24.0,LALO,LALO,0.3193
21.0,24.0,SNBU,SNBU,0.2835
22.5,25.5,LALO,LALO,0.4682
22.5,25.5,phalarope,phalarope,0.3668
24.0,27.0,LALO,LALO,0.1698
24.0,27.0,phalarope,phalarope,0.1341
27.0,30.0,LALO,LALO,0.1625
28.5,31.5,LALO,LALO,0.4105
28.5,31.5,redpoll,redpoll,0.1651
30.0,33.0,LALO,LALO,0.1132
30.0,33.0,SNBU,SNBU,0.1037
31.5,34.5,LALO,LALO,0.1657
31.5,34.5,SNBU,SNBU,0.1222
33.0,36.0,SNBU,SNBU,0.9992
34.5,37.5,SNBU,SNBU,0.9194
36.0,39.0,SNBU,SNBU,0.7428
36.0,39.0,LALO,LALO,0.1456
37.5,40.5,LALO,LALO,0.1453
39.0,42.0,LALO,LALO,0.8545
40.5,43.5,SNBU,SNBU,0.7108
40.5,43.5,LALO,LALO,0.2437
42.0,45.0,LALO,LALO,0.5480
43.5,46.5,LALO,LALO,0.9531
45.0,48.0,LALO,LALO,0.6851
48.0,51.0,LALO,LALO,0.9496
49.5,52.5,SNBU,SNBU,0.8482
51.0,54.0,LALO,LALO,0.5070
51.0,54.0,SNBU,SNBU,0.1292
52.5,55.5,SNBU,SNBU,0.8892
54.0,57.0,SNBU,SNBU,0.9593
55.5,58.5,SNBU,SNBU,0.6763
55.5,58.5,ARTE,ARTE,0.1836
57.0,60.0,SNBU,SNBU,0.7768
58.5,61.5,LALO,LALO,0.3216
60.0,63.0,LALO,LALO,0.2026
61.5,64.5,LALO,LALO,0.4021
61.5,64.5,SNBU,SNBU,0.1706
63.0,66.0,LALO,LALO,0.9637
64.5,67.5,SNBU,SNBU,0.4535
64.5,67.5,LALO,LALO,0.4402
66.0,69.0,LALO,LALO,0.5928
67.5,70.5,LALO,LALO,0.2482
69.0,72.0,LALO,LALO,0.4565
69.0,72.0,SNBU,SNBU,0.1154
70.5,73.5,LALO,LALO,0.7668
72.0,75.0,LALO,LALO,0.3582
72.0,75.0,SNBU,SNBU,0.1339
73.5,76.5,LALO,LALO,0.3476
75.0,78.0,LALO,LALO,0.1098
76.5,79.5,SNBU,SNBU,0.9913
78.0,81.0,SNBU,SNBU,0.6219
79.5,82.5,SNBU,SNBU,0.1930
79.5,82.5,LALO,LALO,0.1604
79.5,82.5,phalarope,phalarope,0.1373
81.0,84.0,LALO,LALO,0.1112
82.5,85.5,SNBU,SNBU,0.6697
82.5,85.5,LALO,LALO,0.2286
