Start (s),End (s),Scientific name,Common name,Confidence
0,3.0,LALO,LALO,0.2428
10.5,13.5,LALO,LALO,0.1511
13.5,16.5,LALO,LALO,0.1376
45.0,48.0,RTLO,fc,0.4662
46.5,49.5,RTLO,fc,0.1526
52.5,55.5,GWFG,GWFG,0.1103
55.5,58.5,BBPL,BBPL,0.1030
66.0,69.0,RTLO,RTLO,0.1211
84.0,87.0,BBPL,BBPL,0.1155
84.0,87.0,RTLO,RTLO,0.1107
114.0,117.0,BBPL,BBPL,0.1195
124.5,127.5,unkMF,unkMF,0.1875
124.5,127.5,LALO,LALO,0.1339
126.0,129.0,unkMF,unkMF,0.1283
127.5,130.5,LALO,LALO,0.1708
129.0,132.0,redpoll,redpoll,0.3685
130.5,133.5,redpoll,redpoll,0.9983
132.0,135.0,redpoll,redpoll,0.6656
135.0,138.0,redpoll,redpoll,0.9983
141.0,144.0,LALO,LALO,0.1379
168.0,171.0,BBPL,BBPL,0.1823
169.5,172.5,BBPL,BBPL,0.4230
177.0,180.0,LALO,LALO,0.1032
178.5,181.5,unkMF,unkMF,0.1092
178.5,181.5,LALO,LALO,0.1087
198.0,201.0,LALO,LALO,0.1199
198.0,201.0,unkMF,unkMF,0.1007
219.0,222.0,BBPL,BBPL,0.1083
220.5,223.5,BBPL,BBPL,0.3731
220.5,223.5,RTLO,RTLO,0.1177
234.0,237.0,BBPL,BBPL,0.1252
235.5,238.5,RTLO,RTLO,0.1135
261.0,264.0,YBLO,YBLO,0.4037
261.0,264.0,motor,motor,0.2159
261.0,264.0,RTLO,RTLO,0.1073
262.5,265.5,YBLO,YBLO,0.5310
282.0,285.0,unkMF,unkMF,0.1405
282.0,285.0,redpoll,redpoll,0.1266
283.5,286.5,LALO,LALO,0.1590
285.0,288.0,LALO,LALO,0.1413
286.5,289.5,LALO,LALO,0.1482
286.5,289.5,SAVS,SAVS,0.1062
288.0,291.0,redpoll,redpoll,0.9731
289.5,292.5,redpoll,redpoll,1.0000
292.5,295.5,BBPL,BBPL,0.1446
294.0,297.0,redpoll,redpoll,0.1237
295.5,298.5,unkMF,unkMF,0.1236
295.5,298.5,redpoll,redpoll,0.1217
