Start (s),End (s),Scientific name,Common name,Confidence
0,3.0,LALO,LALO,0.2401
0,3.0,phalarope,phalarope,0.1765
1.5,4.5,BBPL,BBPL,0.1091
3.0,6.0,RTLO,fc,0.3664
4.5,7.5,SNBU,SNBU,0.3168
4.5,7.5,LALO,LALO,0.2511
6.0,9.0,LALO,LALO,0.6870
7.5,10.5,LALO,LALO,0.3263
15.0,18.0,SNBU,SNBU,0.5471
16.5,19.5,SNBU,SNBU,0.3001
16.5,19.5,LALO,LALO,0.2974
18.0,21.0,LALO,LALO,0.2948
19.5,22.5,SNBU,SNBU,0.5846
19.5,22.5,LALO,LALO,0.2246
21.0,24.0,SNBU,SNBU,0.8642
27.0,30.0,WCSP,WCSP,0.6225
28.5,31.5,LALO,LALO,0.8515
28.5,31.5,SNBU,SNBU,0.1396
30.0,33.0,LALO,LALO,0.6691
30.0,33.0,SNBU,SNBU,0.1819
31.5,34.5,LALO,LALO,0.3044
31.5,34.5,SNBU,SNBU,0.1514
33.0,36.0,phalarope,phalarope,0.1030
34.5,37.5,SNBU,SNBU,0.4018
34.5,37.5,LALO,LALO,0.2642
36.0,39.0,LALO,LALO,0.3675
37.5,40.5,ARFO,ARFO,0.2137
39.0,42.0,GWFG,GWFG,0.1630
39.0,42.0,RTLO,fc,0.1004
40.5,43.5,LALO,LALO,0.9823
42.0,45.0,LALO,LALO,0.9941
43.5,46.5,LALO,LALO,1.0000
45.0,48.0,LALO,LALO,0.9995
46.5,49.5,phalarope,phalarope,0.1386
48.0,51.0,phalarope,phalarope,0.2403
49.5,52.5,LALO,LALO,0.1508
51.0,54.0,SNBU,SNBU,0.3974
51.0,54.0,LALO,LALO,0.1493
52.5,55.5,LALO,LALO,0.7811
54.0,57.0,LALO,LALO,0.9564
55.5,58.5,ATSP,ATSP,0.1894
57.0,60.0,ATSP,ATSP,0.4096
57.0,60.0,WCSP,WCSP,0.2388
58.5,61.5,ATSP,ATSP,0.1732
61.5,64.5,LALO,LALO,0.7284
63.0,66.0,LALO,LALO,0.6327
64.5,67.5,ATSP,ATSP,0.1624
66.0,69.0,phalarope,phalarope,0.3922
66.0,69.0,ATSP,ATSP,0.1047
70.5,73.5,DUNL,DUNL,0.1589
70.5,73.5,WESA,WESA,0.1109
72.0,75.0,LALO,LALO,0.4304
72.0,75.0,SAVS,SAVS,0.1905
72.0,75.0,SNBU,SNBU,0.1190
73.5,76.5,LALO,LALO,0.6137
73.5,76.5,SAVS,SAVS,0.1818
75.0,78.0,LALO,LALO,0.5671
76.5,79.5,WESA,WESA,0.1068
78.0,81.0,SNBU,SNBU,0.8773
79.5,82.5,SNBU,SNBU,0.7184
81.0,84.0,LALO,LALO,0.1605
81.0,84.0,WCSP,WCSP,0.1265
81.0,84.0,SAVS,SAVS,0.1083
82.5,85.5,LALO,LALO,0.1922
82.5,85.5,SAVS,SAVS,0.1355
82.5,85.5,SNBU,SNBU,0.1303
84.0,87.0,LALO,LALO,0.1164
87.0,90.0,RTLO,fc,0.3875
90.0,93.0,PESA,f,0.1670
91.5,94.5,PESA,f,0.6912
93.0,96.0,PESA,f,0.4868
94.5,97.5,RTLO,fc,0.1130
94.5,97.5,phalarope,phalarope,0.1025
94.5,97.5,GWFG,GWFG,0.1021
96.0,99.0,PESA,f,0.1428
96.0,99.0,phalarope,phalarope,0.1062
97.5,100.5,PESA,f,0.4083
97.5,100.5,RTLO,fc,0.1162
99.0,102.0,RTLO,fc,0.1448
99.0,102.0,PESA,f,0.1445
100.5,103.5,PESA,f,0.2728
100.5,103.5,RTLO,fc,0.1154
102.0,105.0,PESA,f,0.3770
103.5,106.5,PESA,f,0.3385
105.0,108.0,PESA,f,0.2146
105.0,108.0,RTLO,fc,0.1063
108.0,111.0,PESA,f,0.2714
108.0,111.0,RTLO,fc,0.1006
109.5,112.5,LALO,LALO,0.5405
111.0,114.0,LALO,LALO,0.8420
112.5,115.5,PESA,f,0.3460
114.0,117.0,PESA,f,0.2351
115.5,118.5,RTLO,fc,0.1043
118.5,121.5,DUNL,DUNL,0.1667
118.5,121.5,LALO,LALO,0.1332
120.0,123.0,phalarope,phalarope,0.1105
123.0,126.0,SNBU,SNBU,0.1807
123.0,126.0,LALO,LALO,0.1183
124.5,127.5,LALO,LALO,0.1147
126.0,129.0,BBPL,BBPL,0.4278
127.5,130.5,BBPL,BBPL,0.2550
130.5,133.5,SNBU,SNBU,0.5743
130.5,133.5,LALO,LALO,0.2623
132.0,135.0,LALO,LALO,0.9990
133.5,136.5,LALO,LALO,0.6877
133.5,136.5,SAVS,SAVS,0.2453
135.0,138.0,LALO,LALO,0.9996
136.5,139.5,LALO,LALO,0.9998
138.0,141.0,LALO,LALO,0.8790
139.5,142.5,ATSP,ATSP,0.2378
145.5,148.5,SNBU,SNBU,0.4754
147.0,150.0,SNBU,SNBU,0.1904
147.0,150.0,LALO,LALO,0.1900
148.5,151.5,LALO,LALO,0.3375
148.5,151.5,SNBU,SNBU,0.1725
150.0,153.0,LALO,LALO,0.9984
151.5,154.5,LALO,LALO,1.0000
153.0,156.0,LALO,LALO,0.9979
154.5,157.5,LALO,LALO,0.2334
154.5,157.5,SNBU,SNBU,0.2213
157.5,160.5,SNBU,SNBU,0.2384
157.5,160.5,LALO,LALO,0.2234
159.0,162.0,SNBU,SNBU,0.7810
159.0,162.0,LALO,LALO,0.2288
160.5,163.5,SNBU,SNBU,0.9114
162.0,165.0,LALO,LALO,0.1447
162.0,165.0,SNBU,SNBU,0.1366
163.5,166.5,LALO,LALO,0.5993
163.5,166.5,SNBU,SNBU,0.1722
165.0,168.0,LALO,LALO,0.7133
165.0,168.0,SNBU,SNBU,0.2818
166.5,169.5,LALO,LALO,0.9689
169.5,172.5,SNBU,SNBU,0.5903
169.5,172.5,LALO,LALO,0.2563
171.0,174.0,LALO,LALO,0.4696
171.0,174.0,SNBU,SNBU,0.4522
172.5,175.5,LALO,LALO,0.2015
