Start (s),End (s),Scientific name,Common name,Confidence
3.0,6.0,PALO,PALO,0.9978
4.5,7.5,PALO,PALO,1.0000
6.0,9.0,PALO,PALO,0.5511
6.0,9.0,RTLO,RTLO,0.1443
7.5,10.5,unkMF,unkMF,0.1318
9.0,12.0,LALO,LALO,0.1547
10.5,13.5,BBPL,BBPL,0.1312
12.0,15.0,BBPL,BBPL,0.1006
16.5,19.5,BBPL,BBPL,0.1053
18.0,21.0,BBPL,BBPL,0.1068
19.5,22.5,PALO,PALO,0.8737
21.0,24.0,PALO,PALO,0.9804
22.5,25.5,PALO,PALO,0.7978
28.5,31.5,unkMF,unkMF,0.1267
30.0,33.0,LALO,LALO,0.1090
33.0,36.0,WIPT,WIPT,0.1421
34.5,37.5,WIPT,WIPT,0.1692
36.0,39.0,RTLO,RTLO,0.3452
36.0,39.0,PALO,PALO,0.2115
37.5,40.5,PALO,PALO,0.9765
39.0,42.0,PALO,PALO,0.9996
40.5,43.5,PALO,PALO,0.9991
45.0,48.0,RTLO,RTLO,0.1034
48.0,51.0,unkMF,unkMF,0.1627
55.5,58.5,unkMF,unkMF,0.2440
55.5,58.5,LALO,LALO,0.1909
57.0,60.0,unkMF,unkMF,0.1259
58.5,61.5,RTLO,RTLO,0.1968
61.5,64.5,unkMF,unkMF,0.1872
61.5,64.5,LALO,LALO,0.1499
63.0,66.0,RTLO,RTLO,0.1013
67.5,70.5,unkMF,unkMF,0.1010
69.0,72.0,unkMF,unkMF,0.1529
76.5,79.5,STSA,STSA,0.1567
76.5,79.5,BBPL,BBPL,0.1505
78.0,81.0,BBPL,BBPL,0.9457
79.5,82.5,BBPL,BBPL,0.9889
81.0,84.0,BBPL,BBPL,0.7961
82.5,85.5,BBPL,BBPL,0.8874
84.0,87.0,BBPL,BBPL,0.7447
85.5,88.5,BBPL,BBPL,0.9999
87.0,90.0,RTLO,RTLO,0.3464
88.5,91.5,RTLO,RTLO,0.1755
90.0,93.0,RTLO,RTLO,0.1581
91.5,94.5,BBPL,BBPL,0.1232
94.5,97.5,BBPL,BBPL,0.1409
94.5,97.5,unkMF,unkMF,0.1278
94.5,97.5,LALO,LALO,0.1140
96.0,99.0,LALO,LALO,0.1786
96.0,99.0,unkMF,unkMF,0.1376
102.0,105.0,unkMF,unkMF,0.2299
102.0,105.0,LALO,LALO,0.1697
103.5,106.5,unkMF,unkMF,0.1145
109.5,112.5,BBPL,BBPL,0.1358
111.0,114.0,unkMF,unkMF,0.1108
115.5,118.5,unkMF,unkMF,0.1120
115.5,118.5,BBPL,BBPL,0.1074
117.0,120.0,unkMF,unkMF,0.1021
121.5,124.5,RTLO,RTLO,0.1531
123.0,126.0,unkMF,unkMF,0.1068
124.5,127.5,unkMF,unkMF,0.1046
126.0,129.0,RTLO,RTLO,0.1325
132.0,135.0,LALO,LALO,0.1320
136.5,139.5,LALO,LALO,0.1252
142.5,145.5,LALO,LALO,0.1268
157.5,160.5,LALO,LALO,0.1007
165.0,168.0,LTJA,LTJA,0.1018
166.5,169.5,WIPT,WIPT,0.3523
168.0,171.0,WIPT,WIPT,0.2692
169.5,172.5,RTLO,RTLO,0.1330
171.0,174.0,RTLO,RTLO,0.1450
171.0,174.0,WIPT,WIPT,0.1027
172.5,175.5,RTLO,RTLO,0.1200
174.0,177.0,AMGP,AMGP,0.1674
175.5,178.5,AMGP,AMGP,0.1462
175.5,178.5,LALO,LALO,0.1303
175.5,178.5,ARTE,ARTE,0.1262
177.0,180.0,LTDU,LTDU,0.1245
178.5,181.5,LTJA,LTJA,0.3565
180.0,183.0,LTJA,LTJA,0.1633
181.5,184.5,LTJA,LTJA,0.4313
183.0,186.0,PALO,PALO,0.1482
183.0,186.0,BBPL,BBPL,0.1043
186.0,189.0,LTJA,LTJA,0.2129
187.5,190.5,LTJA,LTJA,0.1056
189.0,192.0,LALO,LALO,0.1241
190.5,193.5,BARG,BARG,0.4705
192.0,195.0,LTJA,LTJA,0.2274
192.0,195.0,BBPL,BBPL,0.1822
192.0,195.0,BARG,BARG,0.1063
193.5,196.5,RTLO,RTLO,0.1423
193.5,196.5,BBPL,BBPL,0.1125
198.0,201.0,LALO,LALO,0.1478
199.5,202.5,BBPL,BBPL,0.1493
199.5,202.5,BARG,BARG,0.1296
201.0,204.0,RTLO,RTLO,0.1047
202.5,205.5,LALO,LALO,0.1250
204.0,207.0,RTLO,RTLO,0.1089
205.5,208.5,RTLO,RTLO,0.1070
207.0,210.0,LTJA,LTJA,0.1405
207.0,210.0,gull,gull,0.1308
208.5,211.5,LTJA,LTJA,0.9557
210.0,213.0,LTJA,LTJA,0.9866
211.5,214.5,gull,gull,0.2179
213.0,216.0,BBPL,BBPL,0.5043
213.0,216.0,LTJA,LTJA,0.1746
214.5,217.5,LTJA,LTJA,0.2909
216.0,219.0,gull,gull,0.7030
217.5,220.5,gull,gull,0.4456
217.5,220.5,LTJA,LTJA,0.1566
220.5,223.5,LTJA,LTJA,0.5641
220.5,223.5,gull,gull,0.1514
222.0,225.0,BBPL,BBPL,0.1801
222.0,225.0,unkMF,unkMF,0.1213
223.5,226.5,BBPL,BBPL,0.4455
225.0,228.0,gull,gull,0.4279
225.0,228.0,LALO,LALO,0.1261
226.5,229.5,gull,gull,0.4407
226.5,229.5,LALO,LALO,0.2324
228.0,231.0,ARTE,ARTE,0.1495
229.5,232.5,gull,gull,0.1070
229.5,232.5,LTJA,LTJA,0.1037
231.0,234.0,gull,gull,0.3966
231.0,234.0,LALO,LALO,0.1182
232.5,235.5,gull,gull,0.9099
234.0,237.0,gull,gull,0.7491
235.5,238.5,gull,gull,0.8064
237.0,240.0,BBPL,BBPL,0.1667
237.0,240.0,RTLO,RTLO,0.1274
240.0,243.0,LALO,LALO,0.1361
240.0,243.0,LTJA,LTJA,0.1037
241.5,244.5,SNBU,SNBU,0.2047
241.5,244.5,LTJA,LTJA,0.1157
241.5,244.5,ARTE,ARTE,0.1107
243.0,246.0,unkMF,unkMF,0.1549
243.0,246.0,LALO,LALO,0.1419
244.5,247.5,RTLO,RTLO,0.1035
246.0,249.0,unkMF,unkMF,0.8707
246.0,249.0,phalarope,phalarope,0.1367
247.5,250.5,unkMF,unkMF,0.9080
247.5,250.5,phalarope,phalarope,0.2046
247.5,250.5,BBPL,BBPL,0.1610
247.5,250.5,LTJA,LTJA,0.1366
249.0,252.0,RTLO,RTLO,0.2116
249.0,252.0,PALO,PALO,0.1139
250.5,253.5,RTLO,RTLO,0.2086
252.0,255.0,RTLO,RTLO,0.1298
253.5,256.5,RTLO,RTLO,0.1140
255.0,258.0,RTLO,RTLO,0.1259
256.5,259.5,RTLO,RTLO,0.1927
258.0,261.0,SMLO,SMLO,0.1105
259.5,262.5,RTLO,RTLO,0.1510
261.0,264.0,BBPL,BBPL,0.1878
261.0,264.0,RTLO,RTLO,0.1139
262.5,265.5,BBPL,BBPL,0.9974
264.0,267.0,BBPL,BBPL,0.7370
264.0,267.0,STSA,STSA,0.1528
265.5,268.5,RTLO,RTLO,0.3197
267.0,270.0,RTLO,RTLO,0.1414
270.0,273.0,RTLO,RTLO,0.1214
271.5,274.5,RTLO,RTLO,0.1230
273.0,276.0,RTLO,RTLO,0.1429
274.5,277.5,BBPL,BBPL,0.5572
276.0,279.0,BBPL,BBPL,0.9999
277.5,280.5,BBPL,BBPL,0.4473
279.0,282.0,RTLO,RTLO,0.1004
280.5,283.5,RTLO,RTLO,0.1566
282.0,285.0,RTLO,RTLO,0.1020
288.0,291.0,RTLO,RTLO,0.1798
295.5,298.5,RTLO,RTLO,0.1065
297.0,300.0,RTLO,RTLO,0.1080
