Start (s),End (s),Scientific name,Common name,Confidence
12.0,15.0,motor,motor,0.2361
13.5,16.5,motor,motor,0.1941
25.5,28.5,SESA,SESA,0.1222
31.5,34.5,motor,motor,0.5118
33.0,36.0,motor,motor,0.9712
34.5,37.5,motor,motor,0.9997
55.5,58.5,motor,motor,0.9453
57.0,60.0,motor,motor,0.4146
61.5,64.5,RTLO,fc,0.1622
64.5,67.5,RTLO,fc,0.2201
66.0,69.0,motor,motor,0.4659
72.0,75.0,motor,motor,0.1663
73.5,76.5,RTLO,fc,0.7426
75.0,78.0,RTLO,fc,0.9678
145.5,148.5,LBDO,LBDO,0.1174
147.0,150.0,motor,motor,0.4064
151.5,154.5,motor,motor,0.1459
154.5,157.5,motor,motor,0.6364
193.5,196.5,motor,motor,0.1922
195.0,198.0,motor,motor,1.0000
196.5,199.5,motor,motor,0.9999
198.0,201.0,motor,motor,0.1708
198.0,201.0,WIPT,WIPT,0.1136
216.0,219.0,motor,motor,0.8231
217.5,220.5,motor,motor,0.1732
219.0,222.0,motor,motor,0.1034
235.5,238.5,WIPT,WIPT,0.1958
258.0,261.0,Rain,Rain,0.1321
258.0,261.0,BBPL,BBPL,0.1096
259.5,262.5,BBPL,BBPL,0.1497
259.5,262.5,Rain,Rain,0.1293
292.5,295.5,motor,motor,0.4521
295.5,298.5,motor,motor,0.3550
298.5,301.5,Rain,Rain,0.2371
