Start (s),End (s),Scientific name,Common name,Confidence
0,3.0,Rain,Rain,1.0000
1.5,4.5,Rain,Rain,1.0000
3.0,6.0,Rain,Rain,0.9630
4.5,7.5,Rain,Rain,0.8335
6.0,9.0,Rain,Rain,0.2491
7.5,10.5,Rain,Rain,0.9990
9.0,12.0,Rain,Rain,0.9381
10.5,13.5,Rain,Rain,0.3595
12.0,15.0,Rain,Rain,0.9659
13.5,16.5,Rain,Rain,0.9915
15.0,18.0,Rain,Rain,0.9999
16.5,19.5,Rain,Rain,0.9999
18.0,21.0,Rain,Rain,0.9997
19.5,22.5,Rain,Rain,1.0000
21.0,24.0,Rain,Rain,1.0000
22.5,25.5,Rain,Rain,1.0000
24.0,27.0,Rain,Rain,1.0000
25.5,28.5,Rain,Rain,0.9334
27.0,30.0,Rain,Rain,0.9511
28.5,31.5,Rain,Rain,0.9967
30.0,33.0,Rain,Rain,0.9936
31.5,34.5,Rain,Rain,0.9999
33.0,36.0,Rain,Rain,0.9996
34.5,37.5,Rain,Rain,0.9632
36.0,39.0,Rain,Rain,0.9992
37.5,40.5,Rain,Rain,0.9996
39.0,42.0,Rain,Rain,0.8043
40.5,43.5,Rain,Rain,0.9345
42.0,45.0,Rain,Rain,0.9986
43.5,46.5,Rain,Rain,0.9999
45.0,48.0,Rain,Rain,0.9588
46.5,49.5,Rain,Rain,1.0000
48.0,51.0,Rain,Rain,0.9730
49.5,52.5,Rain,Rain,0.9637
51.0,54.0,Rain,Rain,1.0000
52.5,55.5,Rain,Rain,1.0000
54.0,57.0,Rain,Rain,1.0000
55.5,58.5,Rain,Rain,1.0000
57.0,60.0,Rain,Rain,1.0000
58.5,61.5,Rain,Rain,0.9335
60.0,63.0,Rain,Rain,0.9801
61.5,64.5,Rain,Rain,0.9988
63.0,66.0,Rain,Rain,1.0000
64.5,67.5,Rain,Rain,0.9993
66.0,69.0,Rain,Rain,1.0000
67.5,70.5,Rain,Rain,0.9998
69.0,72.0,Rain,Rain,0.9986
70.5,73.5,Rain,Rain,0.9999
72.0,75.0,Rain,Rain,0.9996
73.5,76.5,Rain,Rain,1.0000
75.0,78.0,Rain,Rain,0.9995
76.5,79.5,Rain,Rain,1.0000
78.0,81.0,Rain,Rain,1.0000
79.5,82.5,Rain,Rain,1.0000
81.0,84.0,Rain,Rain,1.0000
82.5,85.5,Rain,Rain,1.0000
84.0,87.0,Rain,Rain,1.0000
85.5,88.5,Rain,Rain,1.0000
87.0,90.0,Rain,Rain,0.9999
88.5,91.5,Rain,Rain,0.9953
90.0,93.0,Rain,Rain,0.9998
91.5,94.5,Rain,Rain,1.0000
93.0,96.0,Rain,Rain,1.0000
94.5,97.5,Rain,Rain,0.9992
96.0,99.0,Rain,Rain,0.9997
97.5,100.5,Rain,Rain,0.9064
99.0,102.0,Rain,Rain,0.9994
100.5,103.5,Rain,Rain,0.9982
102.0,105.0,Rain,Rain,1.0000
103.5,106.5,Rain,Rain,0.9998
105.0,108.0,Rain,Rain,0.9923
106.5,109.5,Rain,Rain,1.0000
108.0,111.0,Rain,Rain,1.0000
109.5,112.5,Rain,Rain,1.0000
111.0,114.0,Rain,Rain,1.0000
112.5,115.5,Rain,Rain,0.9986
114.0,117.0,Rain,Rain,0.9951
115.5,118.5,Rain,Rain,1.0000
117.0,120.0,Rain,Rain,1.0000
118.5,121.5,Rain,Rain,1.0000
120.0,123.0,Rain,Rain,0.9999
121.5,124.5,Rain,Rain,1.0000
123.0,126.0,Rain,Rain,1.0000
124.5,127.5,Rain,Rain,1.0000
126.0,129.0,Rain,Rain,0.8432
127.5,130.5,Rain,Rain,0.9997
129.0,132.0,Rain,Rain,1.0000
130.5,133.5,Rain,Rain,1.0000
132.0,135.0,Rain,Rain,0.9460
133.5,136.5,Rain,Rain,0.8835
135.0,138.0,Rain,Rain,0.9992
136.5,139.5,Rain,Rain,1.0000
138.0,141.0,Rain,Rain,0.9999
139.5,142.5,Rain,Rain,1.0000
141.0,144.0,Rain,Rain,1.0000
142.5,145.5,Rain,Rain,1.0000
144.0,147.0,Rain,Rain,1.0000
145.5,148.5,Rain,Rain,1.0000
147.0,150.0,Rain,Rain,0.9918
148.5,151.5,Rain,Rain,0.9944
150.0,153.0,Rain,Rain,1.0000
151.5,154.5,Rain,Rain,0.9995
153.0,156.0,Rain,Rain,0.8462
154.5,157.5,Rain,Rain,1.0000
156.0,159.0,Rain,Rain,1.0000
157.5,160.5,Rain,Rain,1.0000
159.0,162.0,Rain,Rain,1.0000
160.5,163.5,Rain,Rain,1.0000
162.0,165.0,Rain,Rain,1.0000
163.5,166.5,Rain,Rain,1.0000
165.0,168.0,Rain,Rain,1.0000
166.5,169.5,Rain,Rain,1.0000
168.0,171.0,Rain,Rain,1.0000
169.5,172.5,Rain,Rain,1.0000
171.0,174.0,Rain,Rain,0.9999
172.5,175.5,Rain,Rain,1.0000
174.0,177.0,Rain,Rain,1.0000
175.5,178.5,Rain,Rain,1.0000
177.0,180.0,Rain,Rain,1.0000
178.5,181.5,Rain,Rain,1.0000
180.0,183.0,Rain,Rain,1.0000
181.5,184.5,Rain,Rain,1.0000
183.0,186.0,Rain,Rain,1.0000
184.5,187.5,Rain,Rain,1.0000
186.0,189.0,Rain,Rain,0.9998
187.5,190.5,Rain,Rain,1.0000
189.0,192.0,Rain,Rain,1.0000
190.5,193.5,Rain,Rain,1.0000
192.0,195.0,Rain,Rain,0.9999
193.5,196.5,Rain,Rain,1.0000
195.0,198.0,Rain,Rain,0.9998
196.5,199.5,Rain,Rain,0.9836
198.0,201.0,Rain,Rain,1.0000
199.5,202.5,Rain,Rain,1.0000
201.0,204.0,Rain,Rain,0.9997
202.5,205.5,Rain,Rain,1.0000
204.0,207.0,Rain,Rain,1.0000
205.5,208.5,Rain,Rain,0.9999
207.0,210.0,Rain,Rain,0.9975
208.5,211.5,Rain,Rain,1.0000
210.0,213.0,Rain,Rain,1.0000
211.5,214.5,Rain,Rain,1.0000
213.0,216.0,Rain,Rain,1.0000
214.5,217.5,Rain,Rain,1.0000
216.0,219.0,Rain,Rain,1.0000
217.5,220.5,Rain,Rain,0.9998
219.0,222.0,Rain,Rain,0.9929
220.5,223.5,Rain,Rain,1.0000
222.0,225.0,Rain,Rain,1.0000
223.5,226.5,Rain,Rain,1.0000
225.0,228.0,Rain,Rain,1.0000
226.5,229.5,Rain,Rain,1.0000
228.0,231.0,Rain,Rain,0.9998
229.5,232.5,Rain,Rain,0.9997
231.0,234.0,Rain,Rain,0.9999
232.5,235.5,Rain,Rain,0.9998
234.0,237.0,Rain,Rain,1.0000
235.5,238.5,Rain,Rain,1.0000
237.0,240.0,Rain,Rain,0.9996
238.5,241.5,Rain,Rain,0.9992
240.0,243.0,Rain,Rain,1.0000
241.5,244.5,Rain,Rain,1.0000
243.0,246.0,Rain,Rain,1.0000
244.5,247.5,Rain,Rain,1.0000
246.0,249.0,Rain,Rain,1.0000
247.5,250.5,Rain,Rain,1.0000
249.0,252.0,Rain,Rain,0.9999
250.5,253.5,Rain,Rain,1.0000
252.0,255.0,Rain,Rain,0.9995
253.5,256.5,Rain,Rain,0.9843
255.0,258.0,Rain,Rain,0.9999
256.5,259.5,Rain,Rain,1.0000
