Start (s),End (s),Scientific name,Common name,Confidence
0,3.0,GWFG,GWFG,0.5030
0,3.0,LTJA,LTJA,0.1326
1.5,4.5,LTJA,LTJA,0.9112
1.5,4.5,GWFG,GWFG,0.1254
3.0,6.0,LTJA,LTJA,0.4128
3.0,6.0,GWFG,GWFG,0.2951
4.5,7.5,GWFG,GWFG,0.3142
4.5,7.5,RTLO,fc,0.2242
4.5,7.5,LTJA,LTJA,0.2204
4.5,7.5,RTLO,RTLO,0.1252
6.0,9.0,RTLO,fc,0.4079
6.0,9.0,RTLO,RTLO,0.1654
7.5,10.5,LALO,LALO,0.3578
7.5,10.5,SNBU,SNBU,0.2095
9.0,12.0,LALO,LALO,0.4883
9.0,12.0,SNBU,SNBU,0.1000
10.5,13.5,LALO,LALO,0.1873
18.0,21.0,LALO,LALO,0.4276
18.0,21.0,SNBU,SNBU,0.2216
19.5,22.5,LALO,LALO,1.0000
22.5,25.5,RTLO,RTLO,0.3398
22.5,25.5,PALO,PALO,0.1724
28.5,31.5,LTJA,LTJA,0.1328
30.0,33.0,LTJA,LTJA,0.1648
31.5,34.5,RTLO,RTLO,0.1156
33.0,36.0,LALO,LALO,0.1869
34.5,37.5,LALO,LALO,0.9662
36.0,39.0,LALO,LALO,0.6039
37.5,40.5,LALO,LALO,0.1120
40.5,43.5,RTLO,RTLO,0.1060
43.5,46.5,SNBU,SNBU,0.1322
45.0,48.0,LALO,LALO,0.1479
45.0,48.0,ARTE,ARTE,0.1104
46.5,49.5,LALO,LALO,0.3461
48.0,51.0,LALO,LALO,0.1755
49.5,52.5,phalarope,phalarope,0.1557
54.0,57.0,RTLO,RTLO,0.1332
55.5,58.5,RTLO,RTLO,0.1044
60.0,63.0,LALO,LALO,0.9138
61.5,64.5,LALO,LALO,0.7967
61.5,64.5,AMGP,AMGP,0.1251
63.0,66.0,AMGP,AMGP,0.3231
63.0,66.0,LALO,LALO,0.1865
75.0,78.0,LALO,LALO,0.2880
75.0,78.0,SNBU,SNBU,0.2212
76.5,79.5,LALO,LALO,0.3566
76.5,79.5,SNBU,SNBU,0.1834
76.5,79.5,ARTE,ARTE,0.1497
78.0,81.0,AMGP,AMGP,0.3714
78.0,81.0,LALO,LALO,0.1581
85.5,88.5,LALO,LALO,0.2340
85.5,88.5,LESA,LESA,0.1751
85.5,88.5,ARTE,ARTE,0.1445
87.0,90.0,LALO,LALO,0.9794
88.5,91.5,SAVS,SAVS,0.1119
93.0,96.0,PALO,PALO,0.2222
97.5,100.5,LALO,LALO,0.9903
99.0,102.0,LALO,LALO,0.6287
