Start (s),End (s),Scientific name,Common name,Confidence
15.0,18.0,RTLO,RTLO,0.1737
18.0,21.0,phalarope,phalarope,0.2129
18.0,21.0,AMGP,AMGP,0.1411
18.0,21.0,unkMF,unkMF,0.1175
19.5,22.5,LALO,LALO,0.2166
21.0,24.0,RTLO,RTLO,0.1087
24.0,27.0,LALO,LALO,0.1269
28.5,31.5,RTLO,RTLO,0.1273
31.5,34.5,WIPT,WIPT,0.9650
33.0,36.0,WIPT,WIPT,0.9908
34.5,37.5,WIPT,WIPT,0.9455
36.0,39.0,WIPT,WIPT,0.2012
36.0,39.0,AMGP,AMGP,0.1727
36.0,39.0,LBDO,LBDO,0.1027
37.5,40.5,WIPT,WIPT,0.2015
39.0,42.0,PALO,PALO,0.9967
40.5,43.5,PALO,PALO,0.7898
49.5,52.5,WIPT,WIPT,0.9860
51.0,54.0,WIPT,WIPT,0.9829
58.5,61.5,RTLO,RTLO,0.1029
60.0,63.0,WIPT,WIPT,0.1027
63.0,66.0,RTLO,RTLO,0.1525
64.5,67.5,RTLO,RTLO,0.1682
72.0,75.0,RTLO,RTLO,0.1373
75.0,78.0,LALO,LALO,0.1557
75.0,78.0,unkMF,unkMF,0.1253
76.5,79.5,RTLO,RTLO,0.2329
78.0,81.0,WIPT,WIPT,0.1145
78.0,81.0,RTLO,RTLO,0.1071
78.0,81.0,BBPL,BBPL,0.1052
79.5,82.5,RTLO,RTLO,0.1004
81.0,84.0,RTLO,RTLO,0.1540
84.0,87.0,LALO,LALO,0.1221
91.5,94.5,RTLO,RTLO,0.1156
93.0,96.0,AMGP,AMGP,0.1685
93.0,96.0,LALO,LALO,0.1304
94.5,97.5,unkMF,unkMF,0.9555
94.5,97.5,BBPL,BBPL,0.4099
94.5,97.5,phalarope,phalarope,0.2170
94.5,97.5,LTJA,LTJA,0.1371
96.0,99.0,LALO,LALO,0.1953
96.0,99.0,AMGP,AMGP,0.1892
96.0,99.0,LBDO,LBDO,0.1209
96.0,99.0,unkMF,unkMF,0.1027
100.5,103.5,RTLO,RTLO,0.1467
102.0,105.0,LALO,LALO,0.1542
103.5,106.5,LALO,LALO,0.2332
103.5,106.5,unkMF,unkMF,0.1276
105.0,108.0,RTLO,RTLO,0.1372
106.5,109.5,RTLO,RTLO,0.1029
108.0,111.0,unkMF,unkMF,0.1063
