Start (s),End (s),Scientific name,Common name,Confidence
7.5,10.5,insect,insect,0.3863
7.5,10.5,BRAN,BRAN,0.1316
7.5,10.5,motor,motor,0.1126
9.0,12.0,insect,insect,0.9177
22.5,25.5,phalarope,phalarope,0.3408
25.5,28.5,phalarope,phalarope,0.2951
39.0,42.0,motor,motor,0.1197
48.0,51.0,phalarope,phalarope,0.1855
49.5,52.5,phalarope,phalarope,0.2348
52.5,55.5,phalarope,phalarope,0.1813
81.0,84.0,phalarope,phalarope,0.2224
82.5,85.5,phalarope,phalarope,0.1864
120.0,123.0,BARG,BARG,0.1176
127.5,130.5,phalarope,phalarope,0.3075
129.0,132.0,phalarope,phalarope,0.1696
156.0,159.0,phalarope,phalarope,0.1228
178.5,181.5,phalarope,phalarope,0.2457
205.5,208.5,WIPT,WIPT,0.1112
216.0,219.0,BARG,BARG,0.2269
223.5,226.5,phalarope,phalarope,0.1326
225.0,228.0,phalarope,phalarope,0.1210
226.5,229.5,RTLO,RTLO,0.1088
234.0,237.0,phalarope,phalarope,0.1954
237.0,240.0,phalarope,phalarope,0.1043
250.5,253.5,BARG,BARG,0.2461
262.5,265.5,motor,motor,0.1074
283.5,286.5,RTLO,RTLO,0.2828
