Start (s),End (s),Scientific name,Common name,Confidence
0,3.0,BBPL,BBPL,0.1248
1.5,4.5,BBPL,BBPL,0.1315
39.0,42.0,motor,motor,0.3821
39.0,42.0,WIPT,WIPT,0.1384
39.0,42.0,unkMF,unkMF,0.1097
40.5,43.5,motor,motor,0.3569
40.5,43.5,unkMF,unkMF,0.1693
58.5,61.5,WIPT,WIPT,0.2865
60.0,63.0,WIPT,WIPT,0.2298
61.5,64.5,WIPT,WIPT,0.1310
81.0,84.0,BBPL,BBPL,0.1232
87.0,90.0,WCSP,WCSP,0.1781
88.5,91.5,BBPL,BBPL,0.1037
129.0,132.0,BBPL,BBPL,0.1009
130.5,133.5,phalarope,phalarope,0.1298
151.5,154.5,BBPL,BBPL,0.1278
153.0,156.0,BBPL,BBPL,0.1853
154.5,157.5,BBPL,BBPL,0.3052
163.5,166.5,BBPL,BBPL,0.4603
165.0,168.0,BBPL,BBPL,0.7945
174.0,177.0,LBDO,LBDO,0.1288
175.5,178.5,BBPL,BBPL,0.1165
177.0,180.0,BBPL,BBPL,0.3572
178.5,181.5,BBPL,BBPL,0.5526
178.5,181.5,RTLO,RTLO,0.1197
180.0,183.0,BBPL,BBPL,0.6003
181.5,184.5,BBPL,BBPL,0.2270
183.0,186.0,phalarope,phalarope,0.1135
184.5,187.5,BBPL,BBPL,0.1982
186.0,189.0,LTJA,LTJA,0.1597
187.5,190.5,BBPL,BBPL,0.1010
189.0,192.0,AMGP,AMGP,0.1822
190.5,193.5,BBPL,BBPL,0.3901
192.0,195.0,RTLO,RTLO,0.3869
192.0,195.0,BBPL,BBPL,0.3050
196.5,199.5,ATSP,ATSP,0.3317
202.5,205.5,BBPL,BBPL,0.1293
207.0,210.0,BBPL,BBPL,0.9837
208.5,211.5,BBPL,BBPL,0.9395
211.5,214.5,phalarope,phalarope,0.1314
243.0,246.0,phalarope,phalarope,0.1317
244.5,247.5,phalarope,phalarope,0.1001
291.0,294.0,SAVS,SAVS,0.1144
292.5,295.5,SAVS,SAVS,0.1166
