Start (s),End (s),Scientific name,Common name,Confidence
0,3.0,Rain,Rain,0.8688
1.5,4.5,Rain,Rain,1.0000
3.0,6.0,Rain,Rain,0.9361
4.5,7.5,Rain,Rain,0.4785
6.0,9.0,Rain,Rain,0.2605
7.5,10.5,Rain,Rain,0.7879
9.0,12.0,Rain,Rain,0.9979
10.5,13.5,Rain,Rain,0.9950
12.0,15.0,Rain,Rain,0.5125
13.5,16.5,Rain,Rain,0.4874
15.0,18.0,Rain,Rain,1.0000
16.5,19.5,Rain,Rain,1.0000
18.0,21.0,Rain,Rain,0.9983
19.5,22.5,Rain,Rain,0.9989
21.0,24.0,Rain,Rain,0.9877
22.5,25.5,Rain,Rain,0.9988
24.0,27.0,Rain,Rain,0.9849
25.5,28.5,Rain,Rain,0.4990
27.0,30.0,Rain,Rain,0.9947
28.5,31.5,Rain,Rain,0.9999
30.0,33.0,Rain,Rain,1.0000
31.5,34.5,Rain,Rain,0.8872
33.0,36.0,Rain,Rain,0.9823
34.5,37.5,Rain,Rain,0.8857
36.0,39.0,Rain,Rain,0.2828
37.5,40.5,Rain,Rain,0.9686
39.0,42.0,Rain,Rain,0.9988
40.5,43.5,Rain,Rain,0.9151
42.0,45.0,Rain,Rain,0.9339
43.5,46.5,Rain,Rain,1.0000
45.0,48.0,Rain,Rain,1.0000
46.5,49.5,Rain,Rain,0.9987
48.0,51.0,Rain,Rain,0.9999
49.5,52.5,Rain,Rain,1.0000
51.0,54.0,Rain,Rain,0.9902
52.5,55.5,Rain,Rain,0.9735
54.0,57.0,Rain,Rain,0.2985
55.5,58.5,Rain,Rain,1.0000
57.0,60.0,Rain,Rain,0.9890
58.5,61.5,Rain,Rain,1.0000
60.0,63.0,Rain,Rain,1.0000
61.5,64.5,Rain,Rain,0.9931
63.0,66.0,Rain,Rain,0.9999
64.5,67.5,Rain,Rain,1.0000
66.0,69.0,Rain,Rain,1.0000
67.5,70.5,Rain,Rain,1.0000
69.0,72.0,Rain,Rain,0.9622
70.5,73.5,Rain,Rain,0.9982
72.0,75.0,Rain,Rain,0.9916
73.5,76.5,Rain,Rain,0.9971
75.0,78.0,Rain,Rain,0.9997
76.5,79.5,Rain,Rain,0.9997
78.0,81.0,Rain,Rain,0.9471
79.5,82.5,Rain,Rain,0.9996
81.0,84.0,Rain,Rain,0.9834
82.5,85.5,Rain,Rain,0.9937
84.0,87.0,Rain,Rain,1.0000
85.5,88.5,Rain,Rain,1.0000
87.0,90.0,Rain,Rain,0.9893
88.5,91.5,Rain,Rain,1.0000
90.0,93.0,Rain,Rain,1.0000
91.5,94.5,Rain,Rain,1.0000
93.0,96.0,Rain,Rain,0.7965
94.5,97.5,Rain,Rain,0.9751
96.0,99.0,AMGP,AMGP,0.1136
97.5,100.5,Rain,Rain,0.3361
99.0,102.0,Rain,Rain,0.9876
100.5,103.5,Rain,Rain,0.9956
102.0,105.0,Rain,Rain,0.9960
103.5,106.5,unkMF,unkMF,0.6918
103.5,106.5,Rain,Rain,0.4427
105.0,108.0,Rain,Rain,0.9991
106.5,109.5,Rain,Rain,1.0000
108.0,111.0,Rain,Rain,1.0000
109.5,112.5,Rain,Rain,0.9996
111.0,114.0,Rain,Rain,0.9933
112.5,115.5,Rain,Rain,0.9141
114.0,117.0,Rain,Rain,0.2312
115.5,118.5,Rain,Rain,0.4073
117.0,120.0,AMGP,AMGP,0.1891
118.5,121.5,Rain,Rain,0.1282
120.0,123.0,Rain,Rain,0.8926
121.5,124.5,BBPL,BBPL,0.1519
123.0,126.0,Rain,Rain,0.3015
124.5,127.5,Rain,Rain,1.0000
126.0,129.0,Rain,Rain,0.9961
127.5,130.5,Rain,Rain,0.9993
129.0,132.0,Rain,Rain,0.8704
