Start (s),End (s),Scientific name,Common name,Confidence
7.5,10.5,phalarope,phalarope,0.1000
22.5,25.5,phalarope,phalarope,0.2417
24.0,27.0,phalarope,phalarope,0.1076
30.0,33.0,phalarope,phalarope,0.1238
31.5,34.5,phalarope,phalarope,0.2353
34.5,37.5,phalarope,phalarope,0.2558
36.0,39.0,phalarope,phalarope,0.1639
49.5,52.5,phalarope,phalarope,0.1972
61.5,64.5,phalarope,phalarope,0.1808
64.5,67.5,RTLO,fc,0.5475
66.0,69.0,RTLO,fc,0.5717
99.0,102.0,WIPT,WIPT,0.1251
100.5,103.5,phalarope,phalarope,0.1697
100.5,103.5,unkMF,unkMF,0.1005
102.0,105.0,unkMF,unkMF,0.1160
102.0,105.0,LALO,LALO,0.1032
103.5,106.5,phalarope,phalarope,0.1435
103.5,106.5,LALO,LALO,0.1155
105.0,108.0,phalarope,phalarope,0.2331
105.0,108.0,LESA,LESA,0.1792
106.5,109.5,phalarope,phalarope,0.1981
108.0,111.0,LALO,LALO,0.1241
108.0,111.0,phalarope,phalarope,0.1023
109.5,112.5,RTLO,fc,0.1539
112.5,115.5,LALO,LALO,0.2080
112.5,115.5,SAVS,SAVS,0.1174
114.0,117.0,ARTE,ARTE,0.1520
114.0,117.0,phalarope,phalarope,0.1340
114.0,117.0,DUNL,DUNL,0.1110
115.5,118.5,LESA,LESA,0.9995
117.0,120.0,LALO,LALO,0.1150
117.0,120.0,phalarope,phalarope,0.1013
118.5,121.5,LALO,LALO,0.1053
120.0,123.0,phalarope,phalarope,0.2549
120.0,123.0,LALO,LALO,0.1189
121.5,124.5,LALO,LALO,0.1254
121.5,124.5,phalarope,phalarope,0.1064
126.0,129.0,phalarope,phalarope,0.1902
126.0,129.0,LALO,LALO,0.1328
127.5,130.5,phalarope,phalarope,0.1930
127.5,130.5,LALO,LALO,0.1410
127.5,130.5,redpoll,redpoll,0.1313
129.0,132.0,LALO,LALO,0.2499
129.0,132.0,LBDO,LBDO,0.2106
132.0,135.0,phalarope,phalarope,0.1649
136.5,139.5,LBDO,LBDO,0.1066
142.5,145.5,LALO,LALO,0.1000
144.0,147.0,LALO,LALO,0.1564
144.0,147.0,BBPL,BBPL,0.1365
148.5,151.5,LALO,LALO,0.2568
148.5,151.5,LESA,LESA,0.1507
150.0,153.0,LESA,LESA,0.4517
150.0,153.0,PESA,f,0.4278
154.5,157.5,LALO,LALO,0.1405
154.5,157.5,LBDO,LBDO,0.1010
154.5,157.5,SAVS,SAVS,0.1007
156.0,159.0,LBDO,LBDO,0.1232
156.0,159.0,LALO,LALO,0.1171
157.5,160.5,LALO,LALO,0.1201
159.0,162.0,LALO,LALO,0.2108
159.0,162.0,SNBU,SNBU,0.1342
162.0,165.0,BBPL,BBPL,0.2674
163.5,166.5,BBPL,BBPL,0.2176
163.5,166.5,DUNL,DUNL,0.1127
165.0,168.0,BBPL,BBPL,0.1672
166.5,169.5,SNBU,SNBU,0.7622
168.0,171.0,SNBU,SNBU,0.5518
169.5,172.5,LALO,LALO,0.2646
169.5,172.5,SNBU,SNBU,0.1088
171.0,174.0,unkMF,unkMF,0.2630
171.0,174.0,LALO,LALO,0.1692
172.5,175.5,unkMF,unkMF,0.2886
174.0,177.0,SNBU,SNBU,0.9259
175.5,178.5,LALO,LALO,0.6222
175.5,178.5,SNBU,SNBU,0.3400
177.0,180.0,SNBU,SNBU,0.4938
177.0,180.0,LALO,LALO,0.4583
178.5,181.5,LALO,LALO,0.9991
180.0,183.0,LALO,LALO,0.9665
181.5,184.5,phalarope,phalarope,0.1626
183.0,186.0,LALO,LALO,0.9417
184.5,187.5,LALO,LALO,0.9908
186.0,189.0,LALO,LALO,0.5566
186.0,189.0,AMGP,AMGP,0.2763
187.5,190.5,SNBU,SNBU,0.2669
187.5,190.5,AMGP,AMGP,0.1858
187.5,190.5,LALO,LALO,0.1778
189.0,192.0,LALO,LALO,0.9372
190.5,193.5,LALO,LALO,0.9616
193.5,196.5,phalarope,phalarope,0.1004
199.5,202.5,LALO,LALO,0.9544
201.0,204.0,LALO,LALO,0.9509
202.5,205.5,LBDO,LBDO,0.2870
202.5,205.5,LALO,LALO,0.1649
204.0,207.0,LALO,LALO,0.8104
205.5,208.5,LALO,LALO,0.3021
205.5,208.5,SNBU,SNBU,0.1131
205.5,208.5,SAVS,SAVS,0.1073
217.5,220.5,BBPL,BBPL,0.1053
219.0,222.0,PALO,PALO,0.1566
219.0,222.0,BBPL,BBPL,0.1221
220.5,223.5,LALO,LALO,0.1921
220.5,223.5,SNBU,SNBU,0.1280
222.0,225.0,LBDO,LBDO,0.9985
223.5,226.5,DUNL,DUNL,0.5457
228.0,231.0,ATSP,ATSP,0.1004
229.5,232.5,phalarope,phalarope,0.2701
240.0,243.0,LALO,LALO,0.1111
243.0,246.0,phalarope,phalarope,0.1474
252.0,255.0,PALO,PALO,0.1708
253.5,256.5,SAVS,SAVS,0.1034
258.0,261.0,phalarope,phalarope,0.1086
262.5,265.5,BBPL,BBPL,0.1231
264.0,267.0,BBPL,BBPL,0.1597
271.5,274.5,phalarope,phalarope,0.1045
274.5,277.5,phalarope,phalarope,0.1494
276.0,279.0,phalarope,phalarope,0.2018
280.5,283.5,LBDO,LBDO,0.1720
289.5,292.5,RTLO,fc,0.2388
289.5,292.5,GWFG,GWFG,0.1033
292.5,295.5,phalarope,phalarope,0.1636
294.0,297.0,phalarope,phalarope,0.1047
