Start (s),End (s),Scientific name,Common name,Confidence
0,3.0,LALO,LALO,0.1010
4.5,7.5,redpoll,redpoll,0.1247
4.5,7.5,unkMF,unkMF,0.1192
6.0,9.0,unkMF,unkMF,0.2007
6.0,9.0,LALO,LALO,0.1220
9.0,12.0,unkMF,unkMF,0.1559
15.0,18.0,RTLO,RTLO,0.1004
18.0,21.0,RTLO,RTLO,0.1031
22.5,25.5,RTLO,RTLO,0.1333
24.0,27.0,RTLO,RTLO,0.2038
27.0,30.0,RTLO,RTLO,0.1016
28.5,31.5,RTLO,RTLO,0.1094
31.5,34.5,RTLO,RTLO,0.1231
33.0,36.0,unkMF,unkMF,0.1307
34.5,37.5,unkMF,unkMF,0.1601
34.5,37.5,BBPL,BBPL,0.1166
36.0,39.0,unkMF,unkMF,0.1003
37.5,40.5,unkMF,unkMF,0.1011
39.0,42.0,RTLO,RTLO,0.1040
40.5,43.5,RTLO,RTLO,0.1030
42.0,45.0,unkMF,unkMF,0.1242
43.5,46.5,RTLO,RTLO,0.1094
45.0,48.0,RTLO,RTLO,0.1576
46.5,49.5,RTLO,RTLO,0.1563
48.0,51.0,RTLO,RTLO,0.1356
49.5,52.5,RTLO,RTLO,0.1056
52.5,55.5,unkMF,unkMF,0.1131
54.0,57.0,RTLO,RTLO,0.1866
55.5,58.5,RTLO,RTLO,0.1995
61.5,64.5,RTLO,RTLO,0.1051
63.0,66.0,RTLO,RTLO,0.1076
66.0,69.0,RTLO,RTLO,0.1623
67.5,70.5,RTLO,RTLO,0.1597
69.0,72.0,RTLO,RTLO,0.1098
72.0,75.0,RTLO,RTLO,0.2147
73.5,76.5,RTLO,RTLO,0.1097
75.0,78.0,RTLO,RTLO,0.1376
76.5,79.5,RTLO,RTLO,0.1035
78.0,81.0,RTLO,RTLO,0.1314
79.5,82.5,RTLO,RTLO,0.1426
84.0,87.0,RTLO,RTLO,0.1503
85.5,88.5,GWFG,GWFG,0.1447
85.5,88.5,PAJA,PAJA,0.1279
87.0,90.0,PAJA,PAJA,0.5601
88.5,91.5,PAJA,PAJA,0.3765
88.5,91.5,PALO,PALO,0.1224
90.0,93.0,RTLO,RTLO,0.1625
93.0,96.0,LTDU,LTDU,0.1701
96.0,99.0,RTLO,RTLO,0.1114
97.5,100.5,unkMF,unkMF,0.1060
100.5,103.5,LALO,LALO,0.1196
102.0,105.0,LALO,LALO,0.1192
103.5,106.5,unkMF,unkMF,0.1191
109.5,112.5,unkMF,unkMF,0.1008
111.0,114.0,RTLO,RTLO,0.1139
114.0,117.0,unkMF,unkMF,0.1393
114.0,117.0,unkLF,unkLF,0.1122
115.5,118.5,RTLO,RTLO,0.1240
121.5,124.5,unkMF,unkMF,0.1319
123.0,126.0,WIPT,WIPT,0.2078
124.5,127.5,WIPT,WIPT,0.1850
127.5,130.5,RTLO,RTLO,0.1192
129.0,132.0,RTLO,RTLO,0.1458
130.5,133.5,RTLO,RTLO,0.1396
133.5,136.5,RTLO,RTLO,0.1065
135.0,138.0,RTLO,RTLO,0.1138
139.5,142.5,RTLO,RTLO,0.1366
141.0,144.0,RTLO,RTLO,0.1419
142.5,145.5,RTLO,RTLO,0.1041
145.5,148.5,RTLO,RTLO,0.1037
147.0,150.0,unkMF,unkMF,0.1379
147.0,150.0,LALO,LALO,0.1123
148.5,151.5,RTLO,RTLO,0.1823
150.0,153.0,RTLO,RTLO,0.1081
151.5,154.5,RTLO,RTLO,0.1397
153.0,156.0,RTLO,RTLO,0.1662
156.0,159.0,RTLO,RTLO,0.1606
157.5,160.5,RTLO,RTLO,0.1705
159.0,162.0,RTLO,RTLO,0.1531
163.5,166.5,RTLO,RTLO,0.1376
165.0,168.0,RTLO,RTLO,0.2782
165.0,168.0,PALO,PALO,0.1361
166.5,169.5,RTLO,RTLO,0.1440
168.0,171.0,RTLO,RTLO,0.1417
171.0,174.0,unkMF,unkMF,0.1042
172.5,175.5,unkMF,unkMF,0.1973
174.0,177.0,unkMF,unkMF,0.1303
175.5,178.5,RTLO,RTLO,0.1212
177.0,180.0,unkMF,unkMF,0.1466
177.0,180.0,LALO,LALO,0.1098
178.5,181.5,RTLO,RTLO,0.1186
180.0,183.0,RTLO,RTLO,0.1148
187.5,190.5,RTLO,RTLO,0.1121
187.5,190.5,redpoll,redpoll,0.1120
192.0,195.0,RTLO,RTLO,0.1034
193.5,196.5,RTLO,RTLO,0.1561
195.0,198.0,unkMF,unkMF,0.1288
196.5,199.5,insect,insect,0.4623
196.5,199.5,BRAN,BRAN,0.3218
198.0,201.0,RTLO,RTLO,0.1633
199.5,202.5,RTLO,RTLO,0.1019
207.0,210.0,RTLO,RTLO,0.2146
210.0,213.0,unkMF,unkMF,0.1562
211.5,214.5,unkMF,unkMF,0.1353
213.0,216.0,RTLO,RTLO,0.1061
213.0,216.0,unkMF,unkMF,0.1046
214.5,217.5,unkMF,unkMF,0.1437
216.0,219.0,unkMF,unkMF,0.1044
217.5,220.5,unkMF,unkMF,0.1188
217.5,220.5,BBPL,BBPL,0.1168
217.5,220.5,unkLF,unkLF,0.1110
219.0,222.0,BBPL,BBPL,0.4006
219.0,222.0,unkMF,unkMF,0.1106
220.5,223.5,BBPL,BBPL,0.1880
220.5,223.5,unkMF,unkMF,0.1306
226.5,229.5,RTLO,RTLO,0.1174
231.0,234.0,RTLO,RTLO,0.1648
232.5,235.5,RTLO,RTLO,0.1625
234.0,237.0,RTLO,RTLO,0.1469
235.5,238.5,RTLO,RTLO,0.1365
237.0,240.0,RTLO,RTLO,0.1275
240.0,243.0,RTLO,RTLO,0.1507
244.5,247.5,RTLO,RTLO,0.1334
246.0,249.0,RTLO,RTLO,0.1126
247.5,250.5,unkMF,unkMF,0.1495
249.0,252.0,RTLO,RTLO,0.1156
250.5,253.5,RTLO,RTLO,0.1139
258.0,261.0,RTLO,RTLO,0.1348
259.5,262.5,RTLO,RTLO,0.2323
261.0,264.0,RTLO,RTLO,0.1795
262.5,265.5,RTLO,RTLO,0.1902
264.0,267.0,unkMF,unkMF,0.1071
265.5,268.5,RTLO,RTLO,0.1033
267.0,270.0,RTLO,RTLO,0.1655
271.5,274.5,RTLO,RTLO,0.1515
274.5,277.5,redpoll,redpoll,0.1091
276.0,279.0,RTLO,RTLO,0.1005
279.0,282.0,RTLO,RTLO,0.1514
280.5,283.5,RTLO,RTLO,0.1308
282.0,285.0,RTLO,RTLO,0.1056
283.5,286.5,RTLO,RTLO,0.1132
285.0,288.0,unkMF,unkMF,0.1523
285.0,288.0,RTLO,RTLO,0.1159
286.5,289.5,RTLO,RTLO,0.1337
291.0,294.0,RTLO,RTLO,0.1374
292.5,295.5,LALO,LALO,0.1383
292.5,295.5,unkMF,unkMF,0.1331
294.0,297.0,unkMF,unkMF,0.1122
