Start (s),End (s),Scientific name,Common name,Confidence
1.5,4.5,redpoll,redpoll,0.2253
3.0,6.0,unkMF,unkMF,0.1224
4.5,7.5,unkMF,unkMF,0.1091
9.0,12.0,RTLO,RTLO,0.1117
12.0,15.0,RTLO,RTLO,0.1129
16.5,19.5,RTLO,RTLO,0.1242
18.0,21.0,RTLO,RTLO,0.1558
19.5,22.5,RTLO,RTLO,0.2021
22.5,25.5,RTLO,RTLO,0.1084
24.0,27.0,RTLO,RTLO,0.1553
27.0,30.0,RTLO,RTLO,0.1586
28.5,31.5,RTLO,RTLO,0.1233
30.0,33.0,redpoll,redpoll,0.1621
30.0,33.0,RTLO,RTLO,0.1317
33.0,36.0,RTLO,RTLO,0.1314
34.5,37.5,RTLO,RTLO,0.1225
37.5,40.5,RTLO,RTLO,0.1729
39.0,42.0,RTLO,RTLO,0.1426
40.5,43.5,RTLO,RTLO,0.1439
42.0,45.0,RTLO,RTLO,0.1454
43.5,46.5,RTLO,RTLO,0.1125
45.0,48.0,RTLO,RTLO,0.1445
48.0,51.0,RTLO,RTLO,0.1449
51.0,54.0,BBPL,BBPL,0.1173
51.0,54.0,RTLO,RTLO,0.1112
55.5,58.5,RTLO,RTLO,0.1718
58.5,61.5,RTLO,RTLO,0.1140
60.0,63.0,unkMF,unkMF,0.1396
61.5,64.5,unkMF,unkMF,0.1226
63.0,66.0,RTLO,RTLO,0.1577
64.5,67.5,RTLO,RTLO,0.1448
69.0,72.0,RTLO,RTLO,0.1338
76.5,79.5,RTLO,RTLO,0.1185
78.0,81.0,RTLO,RTLO,0.2312
79.5,82.5,RTLO,RTLO,0.9733
82.5,85.5,RTLO,RTLO,0.3031
85.5,88.5,RTLO,RTLO,0.6746
87.0,90.0,RTLO,RTLO,0.1760
88.5,91.5,LALO,LALO,0.1313
90.0,93.0,RTLO,RTLO,0.2566
91.5,94.5,RTLO,RTLO,0.1022
93.0,96.0,RTLO,RTLO,0.2672
94.5,97.5,unkMF,unkMF,0.1222
97.5,100.5,RTLO,RTLO,0.9286
99.0,102.0,RTLO,RTLO,0.1830
102.0,105.0,RTLO,RTLO,0.1415
103.5,106.5,RTLO,RTLO,0.1185
105.0,108.0,RTLO,RTLO,0.1408
106.5,109.5,RTLO,RTLO,0.1166
114.0,117.0,RTLO,RTLO,0.6211
115.5,118.5,gull,gull,0.2500
115.5,118.5,LALO,LALO,0.1466
115.5,118.5,LTJA,LTJA,0.1443
117.0,120.0,LALO,LALO,0.1489
117.0,120.0,unkMF,unkMF,0.1145
118.5,121.5,RTLO,RTLO,0.1835
120.0,123.0,RTLO,RTLO,0.1230
