Start (s),End (s),Scientific name,Common name,Confidence
6.0,9.0,LALO,LALO,0.1269
6.0,9.0,unkMF,unkMF,0.1249
10.5,13.5,LALO,LALO,0.1276
18.0,21.0,BBPL,BBPL,0.1226
21.0,24.0,unkMF,unkMF,0.1441
21.0,24.0,BBPL,BBPL,0.1242
22.5,25.5,unkMF,unkMF,0.1457
22.5,25.5,LALO,LALO,0.1090
25.5,28.5,LALO,LALO,0.2702
25.5,28.5,unkMF,unkMF,0.1404
30.0,33.0,LALO,LALO,0.1119
30.0,33.0,unkMF,unkMF,0.1117
30.0,33.0,SAVS,SAVS,0.1100
30.0,33.0,phalarope,phalarope,0.1048
31.5,34.5,unkMF,unkMF,0.1666
31.5,34.5,LALO,LALO,0.1240
33.0,36.0,BBPL,BBPL,0.1099
36.0,39.0,BBPL,BBPL,0.2237
40.5,43.5,BBPL,BBPL,0.1045
43.5,46.5,unkMF,unkMF,0.1066
57.0,60.0,RTLO,RTLO,0.1098
60.0,63.0,LALO,LALO,0.1933
61.5,64.5,unkMF,unkMF,0.1478
66.0,69.0,BBPL,BBPL,0.1271
67.5,70.5,BBPL,BBPL,0.1287
69.0,72.0,BBPL,BBPL,0.1032
70.5,73.5,RTLO,RTLO,0.1043
72.0,75.0,LALO,LALO,0.1012
76.5,79.5,RTLO,RTLO,0.1474
76.5,79.5,motor,motor,0.1087
78.0,81.0,RTLO,RTLO,0.2230
78.0,81.0,motor,motor,0.1353
79.5,82.5,RTLO,RTLO,0.2164
79.5,82.5,motor,motor,0.1264
84.0,87.0,BBPL,BBPL,0.1360
85.5,88.5,BBPL,BBPL,0.1275
88.5,91.5,BBPL,BBPL,0.1123
93.0,96.0,BBPL,BBPL,0.1745
96.0,99.0,insect,insect,0.4239
96.0,99.0,BRAN,BRAN,0.3986
99.0,102.0,BBPL,BBPL,0.6060
100.5,103.5,BBPL,BBPL,0.6860
105.0,108.0,BBPL,BBPL,0.1365
106.5,109.5,BBPL,BBPL,0.1030
108.0,111.0,BBPL,BBPL,0.1354
111.0,114.0,BBPL,BBPL,0.1502
112.5,115.5,BBPL,BBPL,0.1097
115.5,118.5,BBPL,BBPL,0.4509
117.0,120.0,BBPL,BBPL,0.5297
118.5,121.5,unkMF,unkMF,0.2861
118.5,121.5,phalarope,phalarope,0.2252
120.0,123.0,unkMF,unkMF,0.3116
120.0,123.0,phalarope,phalarope,0.1440
121.5,124.5,unkMF,unkMF,0.1096
126.0,129.0,unkMF,unkMF,0.3412
126.0,129.0,LALO,LALO,0.1133
127.5,130.5,unkMF,unkMF,0.4037
127.5,130.5,LALO,LALO,0.1112
129.0,132.0,BBPL,BBPL,0.1542
130.5,133.5,BBPL,BBPL,0.2594
132.0,135.0,WIPT,WIPT,0.1730
133.5,136.5,WIPT,WIPT,0.9146
136.5,139.5,unkMF,unkMF,0.1109
148.5,151.5,BBPL,BBPL,0.1135
151.5,154.5,BBPL,BBPL,0.1226
163.5,166.5,BBPL,BBPL,0.1188
172.5,175.5,BBPL,BBPL,0.1624
177.0,180.0,BBPL,BBPL,0.1054
178.5,181.5,BBPL,BBPL,0.1021
186.0,189.0,BBPL,BBPL,0.1293
195.0,198.0,unkMF,unkMF,0.3547
196.5,199.5,unkMF,unkMF,0.7448
196.5,199.5,SAVS,SAVS,0.1384
198.0,201.0,unkMF,unkMF,0.1822
199.5,202.5,BBPL,BBPL,0.1187
201.0,204.0,unkMF,unkMF,0.3140
202.5,205.5,unkMF,unkMF,0.7865
205.5,208.5,unkMF,unkMF,0.1701
207.0,210.0,unkMF,unkMF,0.2832
210.0,213.0,unkMF,unkMF,0.2338
211.5,214.5,SAVS,SAVS,0.1101
211.5,214.5,phalarope,phalarope,0.1032
214.5,217.5,unkMF,unkMF,0.1953
214.5,217.5,LALO,LALO,0.1429
214.5,217.5,LBDO,LBDO,0.1306
214.5,217.5,SNBU,SNBU,0.1005
216.0,219.0,unkMF,unkMF,0.6298
217.5,220.5,BBPL,BBPL,0.2060
219.0,222.0,unkMF,unkMF,0.4791
220.5,223.5,unkMF,unkMF,0.7617
225.0,228.0,unkMF,unkMF,0.8142
226.5,229.5,unkMF,unkMF,0.5338
231.0,234.0,unkMF,unkMF,0.2579
232.5,235.5,unkMF,unkMF,0.2466
234.0,237.0,BBPL,BBPL,0.1266
240.0,243.0,BBPL,BBPL,0.1117
244.5,247.5,unkMF,unkMF,0.2986
246.0,249.0,unkMF,unkMF,0.7353
247.5,250.5,WIPT,WIPT,0.9997
249.0,252.0,WIPT,WIPT,0.9989
250.5,253.5,WIPT,WIPT,0.9841
252.0,255.0,unkMF,unkMF,0.9539
256.5,259.5,unkMF,unkMF,0.1332
256.5,259.5,LALO,LALO,0.1000
258.0,261.0,unkMF,unkMF,0.5011
262.5,265.5,unkMF,unkMF,0.1341
265.5,268.5,unkMF,unkMF,0.1052
271.5,274.5,unkMF,unkMF,0.5348
273.0,276.0,unkMF,unkMF,0.6239
276.0,279.0,BBPL,BBPL,0.1186
280.5,283.5,BBPL,BBPL,0.4237
282.0,285.0,BBPL,BBPL,0.4085
283.5,286.5,BBPL,BBPL,0.5245
283.5,286.5,PALO,PALO,0.1198
