Start (s),End (s),Scientific name,Common name,Confidence
0,3.0,phalarope,phalarope,0.1270
4.5,7.5,ATSP,ATSP,0.1174
9.0,12.0,phalarope,phalarope,0.1172
15.0,18.0,phalarope,phalarope,0.1893
21.0,24.0,phalarope,phalarope,0.1337
24.0,27.0,phalarope,phalarope,0.1822
30.0,33.0,phalarope,phalarope,0.1499
31.5,34.5,phalarope,phalarope,0.1237
34.5,37.5,phalarope,phalarope,0.3234
36.0,39.0,phalarope,phalarope,0.1170
43.5,46.5,phalarope,phalarope,0.3047
45.0,48.0,phalarope,phalarope,0.1279
48.0,51.0,phalarope,phalarope,0.1234
57.0,60.0,BBPL,BBPL,0.1490
61.5,64.5,phalarope,phalarope,0.1420
63.0,66.0,phalarope,phalarope,0.1236
64.5,67.5,phalarope,phalarope,0.1944
75.0,78.0,phalarope,phalarope,0.1642
76.5,79.5,phalarope,phalarope,0.2102
87.0,90.0,phalarope,phalarope,0.1447
88.5,91.5,phalarope,phalarope,0.1568
93.0,96.0,phalarope,phalarope,0.1552
94.5,97.5,ATSP,ATSP,0.1545
96.0,99.0,ATSP,ATSP,0.1086
100.5,103.5,phalarope,phalarope,0.2407
105.0,108.0,phalarope,phalarope,0.1198
111.0,114.0,phalarope,phalarope,0.1843
123.0,126.0,phalarope,phalarope,0.1559
124.5,127.5,phalarope,phalarope,0.2522
130.5,133.5,phalarope,phalarope,0.2321
132.0,135.0,phalarope,phalarope,0.1517
135.0,138.0,WCSP,WCSP,0.1144
136.5,139.5,phalarope,phalarope,0.1847
141.0,144.0,ATSP,ATSP,0.2762
145.5,148.5,phalarope,phalarope,0.1904
147.0,150.0,phalarope,phalarope,0.3369
148.5,151.5,phalarope,phalarope,0.2337
151.5,154.5,phalarope,phalarope,0.1452
153.0,156.0,phalarope,phalarope,0.1371
159.0,162.0,WIPT,WIPT,0.8349
160.5,163.5,WIPT,WIPT,0.4489
160.5,163.5,motor,motor,0.1333
162.0,165.0,motor,motor,0.2607
162.0,165.0,insect,insect,0.1353
163.5,166.5,insect,insect,0.1186
168.0,171.0,BBPL,BBPL,0.1012
171.0,174.0,phalarope,phalarope,0.1157
172.5,175.5,phalarope,phalarope,0.1267
174.0,177.0,phalarope,phalarope,0.1271
175.5,178.5,phalarope,phalarope,0.1669
177.0,180.0,phalarope,phalarope,0.1181
178.5,181.5,phalarope,phalarope,0.1515
180.0,183.0,ATSP,ATSP,0.1407
186.0,189.0,phalarope,phalarope,0.1103
187.5,190.5,phalarope,phalarope,0.1976
189.0,192.0,phalarope,phalarope,0.2022
192.0,195.0,GWFG,GWFG,0.1756
193.5,196.5,RTLO,fc,0.1300
193.5,196.5,GWFG,GWFG,0.1064
208.5,211.5,phalarope,phalarope,0.1706
210.0,213.0,phalarope,phalarope,0.1134
219.0,222.0,GWFG,GWFG,0.2344
219.0,222.0,RTLO,fc,0.1293
222.0,225.0,WIPT,WIPT,0.9996
223.5,226.5,WIPT,WIPT,0.9755
225.0,228.0,WIPT,WIPT,0.1355
226.5,229.5,BBPL,BBPL,0.1172
226.5,229.5,WIPT,WIPT,0.1095
231.0,234.0,phalarope,phalarope,0.1594
232.5,235.5,phalarope,phalarope,0.1206
234.0,237.0,phalarope,phalarope,0.1261
235.5,238.5,phalarope,phalarope,0.2630
237.0,240.0,phalarope,phalarope,0.1648
238.5,241.5,ATSP,ATSP,0.1226
241.5,244.5,phalarope,phalarope,0.1893
243.0,246.0,WIPT,WIPT,0.3038
244.5,247.5,WIPT,WIPT,0.5222
246.0,249.0,phalarope,phalarope,0.2193
247.5,250.5,phalarope,phalarope,0.1685
252.0,255.0,BBPL,BBPL,0.1076
259.5,262.5,phalarope,phalarope,0.1062
264.0,267.0,WIPT,WIPT,0.1524
264.0,267.0,RTLO,fc,0.1052
265.5,268.5,WIPT,WIPT,0.1149
273.0,276.0,LALO,LALO,0.2226
273.0,276.0,ARTE,ARTE,0.1670
274.5,277.5,LALO,LALO,0.2285
274.5,277.5,ARTE,ARTE,0.2014
276.0,279.0,LALO,LALO,0.2210
276.0,279.0,SNBU,SNBU,0.1086
279.0,282.0,ATSP,ATSP,0.3625
280.5,283.5,ATSP,ATSP,0.2235
282.0,285.0,LALO,LALO,0.1299
286.5,289.5,phalarope,phalarope,0.1160
288.0,291.0,phalarope,phalarope,0.5030
291.0,294.0,BBPL,BBPL,0.1878
