Start (s),End (s),Scientific name,Common name,Confidence
6.0,9.0,motor,motor,0.1609
9.0,12.0,motor,motor,0.1027
10.5,13.5,motor,motor,0.2234
22.5,25.5,motor,motor,0.2226
24.0,27.0,BBPL,BBPL,0.2123
24.0,27.0,motor,motor,0.1186
31.5,34.5,motor,motor,0.1972
33.0,36.0,motor,motor,0.2194
34.5,37.5,BBPL,BBPL,0.1564
34.5,37.5,RTLO,RTLO,0.1405
36.0,39.0,motor,motor,0.5036
37.5,40.5,motor,motor,0.4159
40.5,43.5,motor,motor,0.1173
55.5,58.5,motor,motor,0.2040
60.0,63.0,motor,motor,0.6934
88.5,91.5,motor,motor,0.8090
90.0,93.0,motor,motor,0.2746
91.5,94.5,motor,motor,0.1035
94.5,97.5,motor,motor,0.2121
96.0,99.0,BBPL,BBPL,0.1254
96.0,99.0,motor,motor,0.1205
99.0,102.0,motor,motor,0.1309
100.5,103.5,motor,motor,0.1244
103.5,106.5,motor,motor,0.1649
103.5,106.5,BBPL,BBPL,0.1055
105.0,108.0,motor,motor,0.1209
109.5,112.5,motor,motor,0.2108
114.0,117.0,motor,motor,0.1514
115.5,118.5,motor,motor,0.1051
117.0,120.0,motor,motor,0.4070
124.5,127.5,RTLO,fc,0.1945
124.5,127.5,motor,motor,0.1437
129.0,132.0,motor,motor,0.1850
130.5,133.5,BBPL,BBPL,0.2126
132.0,135.0,motor,motor,0.1266
132.0,135.0,BBPL,BBPL,0.1122
133.5,136.5,BBPL,BBPL,0.1758
135.0,138.0,BBPL,BBPL,0.9181
136.5,139.5,BBPL,BBPL,0.9402
138.0,141.0,BBPL,BBPL,0.6103
139.5,142.5,BBPL,BBPL,0.9825
141.0,144.0,BBPL,BBPL,0.8987
153.0,156.0,motor,motor,0.2055
154.5,157.5,motor,motor,0.1216
162.0,165.0,SESA,SESA,1.0000
163.5,166.5,SESA,SESA,0.9999
165.0,168.0,SESA,SESA,0.9842
177.0,180.0,BBPL,BBPL,0.2120
214.5,217.5,motor,motor,0.3342
214.5,217.5,RTLO,fc,0.2557
223.5,226.5,SESA,SESA,0.8331
225.0,228.0,SESA,SESA,0.8344
226.5,229.5,SESA,SESA,0.9351
228.0,231.0,SESA,SESA,0.1118
241.5,244.5,WIPT,WIPT,0.1705
241.5,244.5,LBDO,LBDO,0.1279
241.5,244.5,BBPL,BBPL,0.1212
243.0,246.0,WIPT,WIPT,0.6442
244.5,247.5,WIPT,WIPT,0.9076
246.0,249.0,WIPT,WIPT,0.9284
247.5,250.5,WIPT,WIPT,0.2870
256.5,259.5,WCSP,WCSP,0.1875
258.0,261.0,BBPL,BBPL,0.1295
259.5,262.5,BBPL,BBPL,0.1295
264.0,267.0,BBPL,BBPL,0.1275
267.0,270.0,BBPL,BBPL,0.1318
270.0,273.0,motor,motor,0.1594
271.5,274.5,motor,motor,0.1423
274.5,277.5,BBPL,BBPL,0.1170
285.0,288.0,motor,motor,0.1476
295.5,298.5,LALO,LALO,0.1230
