Start (s),End (s),Scientific name,Common name,Confidence
0,3.0,motor,motor,0.2327
1.5,4.5,motor,motor,0.7017
31.5,34.5,motor,motor,0.1122
33.0,36.0,motor,motor,0.1457
43.5,46.5,motor,motor,0.1649
49.5,52.5,LALO,LALO,0.1184
51.0,54.0,RTLO,fc,0.1180
52.5,55.5,RTLO,fc,0.1355
52.5,55.5,GWFG,GWFG,0.1178
55.5,58.5,motor,motor,0.1132
57.0,60.0,motor,motor,0.4811
58.5,61.5,motor,motor,0.5252
103.5,106.5,phalarope,phalarope,0.2614
105.0,108.0,phalarope,phalarope,0.1812
139.5,142.5,motor,motor,0.1514
141.0,144.0,motor,motor,0.5260
142.5,145.5,motor,motor,0.8961
144.0,147.0,motor,motor,0.3716
145.5,148.5,motor,motor,0.8843
147.0,150.0,motor,motor,0.9758
151.5,154.5,BBPL,BBPL,0.1745
151.5,154.5,WIPT,WIPT,0.1223
153.0,156.0,PALO,PALO,0.1358
153.0,156.0,BBPL,BBPL,0.1120
162.0,165.0,motor,motor,0.1135
169.5,172.5,motor,motor,0.4583
171.0,174.0,motor,motor,0.5192
171.0,174.0,WIPT,WIPT,0.1072
174.0,177.0,motor,motor,0.1303
183.0,186.0,motor,motor,0.1190
184.5,187.5,motor,motor,0.7671
186.0,189.0,motor,motor,0.9999
187.5,190.5,motor,motor,0.5623
190.5,193.5,SESA,SESA,0.3522
190.5,193.5,motor,motor,0.3127
190.5,193.5,WIPT,WIPT,0.3084
192.0,195.0,motor,motor,0.1678
192.0,195.0,WIPT,WIPT,0.1173
195.0,198.0,motor,motor,0.2865
202.5,205.5,motor,motor,0.9152
207.0,210.0,RTLO,fc,0.1005
208.5,211.5,motor,motor,0.1534
213.0,216.0,LBDO,LBDO,0.1099
231.0,234.0,motor,motor,0.8376
244.5,247.5,LBDO,LBDO,0.1427
249.0,252.0,motor,motor,0.9367
250.5,253.5,motor,motor,0.6071
270.0,273.0,PALO,PALO,0.1369
270.0,273.0,GWFG,GWFG,0.1258
270.0,273.0,RTLO,fc,0.1146
291.0,294.0,motor,motor,0.1567
