Start (s),End (s),Scientific name,Common name,Confidence
1.5,4.5,RTLO,fc,0.1205
6.0,9.0,BBPL,BBPL,0.1019
21.0,24.0,BBPL,BBPL,0.1130
22.5,25.5,BBPL,BBPL,0.1025
58.5,61.5,BBPL,BBPL,0.1018
66.0,69.0,BBPL,BBPL,0.1027
69.0,72.0,insect,insect,0.2205
69.0,72.0,BRAN,BRAN,0.1802
97.5,100.5,BBPL,BBPL,0.1109
103.5,106.5,BBPL,BBPL,0.1860
103.5,106.5,unkMF,unkMF,0.1279
120.0,123.0,BBPL,BBPL,0.1435
130.5,133.5,unkMF,unkMF,0.1016
141.0,144.0,BBPL,BBPL,0.1121
148.5,151.5,motor,motor,0.1127
151.5,154.5,unkMF,unkMF,0.1120
166.5,169.5,BBPL,BBPL,0.1017
186.0,189.0,BBPL,BBPL,0.1238
187.5,190.5,BBPL,BBPL,0.1514
198.0,201.0,BBPL,BBPL,0.1059
201.0,204.0,BBPL,BBPL,0.1342
214.5,217.5,BBPL,BBPL,0.1160
223.5,226.5,BBPL,BBPL,0.1097
228.0,231.0,BBPL,BBPL,0.1397
229.5,232.5,BBPL,BBPL,0.1095
240.0,243.0,phalarope,phalarope,0.1001
249.0,252.0,BBPL,BBPL,0.1234
253.5,256.5,BBPL,BBPL,0.1134
259.5,262.5,BBPL,BBPL,0.1343
261.0,264.0,BBPL,BBPL,0.1018
262.5,265.5,BBPL,BBPL,0.1528
262.5,265.5,DUNL,DUNL,0.1175
264.0,267.0,BBPL,BBPL,0.1096
265.5,268.5,BBPL,BBPL,0.2633
267.0,270.0,BBPL,BBPL,0.1194
268.5,271.5,BBPL,BBPL,0.1276
271.5,274.5,BBPL,BBPL,0.1161
277.5,280.5,BBPL,BBPL,0.2314
279.0,282.0,BBPL,BBPL,0.1233
282.0,285.0,BBPL,BBPL,0.1283
292.5,295.5,WIPT,WIPT,0.9986
294.0,297.0,WIPT,WIPT,0.9987
295.5,298.5,WIPT,WIPT,0.8791
297.0,300.0,WIPT,WIPT,0.2830
298.5,301.5,WIPT,WIPT,0.3435
