Start (s),End (s),Scientific name,Common name,Confidence
6.0,9.0,redpoll,redpoll,0.1183
7.5,10.5,RTLO,RTLO,0.1478
10.5,13.5,RTLO,RTLO,0.1242
16.5,19.5,RTLO,RTLO,0.1548
19.5,22.5,RTLO,RTLO,0.1537
21.0,24.0,RTLO,RTLO,0.1677
22.5,25.5,RTLO,RTLO,0.1241
24.0,27.0,RTLO,RTLO,0.1430
27.0,30.0,redpoll,redpoll,0.1407
28.5,31.5,RTLO,RTLO,0.1972
30.0,33.0,RTLO,RTLO,0.1247
33.0,36.0,RTLO,RTLO,0.1541
34.5,37.5,RTLO,RTLO,0.1268
36.0,39.0,RTLO,RTLO,0.1477
37.5,40.5,RTLO,RTLO,0.1189
40.5,43.5,RTLO,RTLO,0.1402
42.0,45.0,RTLO,RTLO,0.1779
45.0,48.0,RTLO,RTLO,0.1115
57.0,60.0,SESA,SESA,0.1459
58.5,61.5,SESA,SESA,0.1156
60.0,63.0,SESA,SESA,0.6133
61.5,64.5,SESA,SESA,0.6387
61.5,64.5,WIPT,WIPT,0.3101
63.0,66.0,LALO,LALO,0.2875
63.0,66.0,LBDO,LBDO,0.1650
66.0,69.0,LALO,LALO,0.1254
67.5,70.5,LALO,LALO,0.1017
69.0,72.0,RTLO,RTLO,0.1202
70.5,73.5,RTLO,RTLO,0.1045
72.0,75.0,RTLO,RTLO,0.1277
73.5,76.5,RTLO,RTLO,0.1817
76.5,79.5,RTLO,RTLO,0.1221
78.0,81.0,RTLO,RTLO,0.1126
82.5,85.5,RTLO,RTLO,0.1389
84.0,87.0,RTLO,RTLO,0.1254
85.5,88.5,RTLO,RTLO,0.2952
90.0,93.0,unkMF,unkMF,0.1129
91.5,94.5,RTLO,RTLO,0.1034
94.5,97.5,RTLO,RTLO,0.1496
96.0,99.0,RTLO,RTLO,0.1370
96.0,99.0,redpoll,redpoll,0.1143
99.0,102.0,RTLO,RTLO,0.1725
100.5,103.5,WIPT,WIPT,0.2349
100.5,103.5,SESA,SESA,0.1153
102.0,105.0,WIPT,WIPT,0.6760
103.5,106.5,WIPT,WIPT,0.9991
105.0,108.0,unkMF,unkMF,0.1059
106.5,109.5,unkMF,unkMF,0.1131
111.0,114.0,RTLO,RTLO,0.1063
115.5,118.5,RTLO,RTLO,0.1014
117.0,120.0,RTLO,RTLO,0.2618
118.5,121.5,RTLO,RTLO,0.1587
120.0,123.0,RTLO,RTLO,0.1782
121.5,124.5,RTLO,RTLO,0.1081
123.0,126.0,RTLO,RTLO,0.1901
124.5,127.5,RTLO,RTLO,0.1320
129.0,132.0,RTLO,RTLO,0.1040
133.5,136.5,RTLO,RTLO,0.1901
138.0,141.0,RTLO,RTLO,0.1267
141.0,144.0,RTLO,RTLO,0.1249
142.5,145.5,RTLO,RTLO,0.1432
144.0,147.0,RTLO,RTLO,0.1120
147.0,150.0,RTLO,RTLO,0.1639
148.5,151.5,RTLO,RTLO,0.1287
151.5,154.5,BBPL,BBPL,0.2367
151.5,154.5,RTLO,RTLO,0.1001
153.0,156.0,BBPL,BBPL,0.8831
154.5,157.5,BBPL,BBPL,0.8977
156.0,159.0,BBPL,BBPL,0.5945
156.0,159.0,STSA,STSA,0.1317
157.5,160.5,STSA,STSA,0.9667
159.0,162.0,BBPL,BBPL,0.8603
160.5,163.5,BBPL,BBPL,0.9959
162.0,165.0,BBPL,BBPL,0.8440
163.5,166.5,BBPL,BBPL,0.2096
166.5,169.5,RTLO,RTLO,0.2110
168.0,171.0,RTLO,RTLO,0.1668
169.5,172.5,RTLO,RTLO,0.1553
171.0,174.0,RTLO,RTLO,0.2184
175.5,178.5,RTLO,RTLO,0.1716
177.0,180.0,RTLO,RTLO,0.1148
178.5,181.5,RTLO,RTLO,0.1401
180.0,183.0,unkMF,unkMF,0.1180
184.5,187.5,RTLO,RTLO,0.1357
192.0,195.0,LALO,LALO,0.1207
193.5,196.5,RTLO,RTLO,0.1286
195.0,198.0,RTLO,RTLO,0.1403
202.5,205.5,RTLO,RTLO,0.1150
204.0,207.0,RTLO,RTLO,0.1408
205.5,208.5,RTLO,RTLO,0.1182
208.5,211.5,RTLO,RTLO,0.1768
211.5,214.5,RTLO,RTLO,0.1678
214.5,217.5,RTLO,RTLO,0.1569
216.0,219.0,RTLO,RTLO,0.2928
217.5,220.5,RTLO,RTLO,0.1129
220.5,223.5,LALO,LALO,0.1010
222.0,225.0,RTLO,RTLO,0.1037
225.0,228.0,RTLO,RTLO,0.1318
226.5,229.5,RTLO,RTLO,0.1011
229.5,232.5,RTLO,RTLO,0.1338
231.0,234.0,unkMF,unkMF,0.1273
235.5,238.5,unkMF,unkMF,0.1219
235.5,238.5,LALO,LALO,0.1038
237.0,240.0,RTLO,RTLO,0.1018
244.5,247.5,RTLO,RTLO,0.1181
247.5,250.5,LALO,LALO,0.1276
249.0,252.0,RTLO,RTLO,0.2740
250.5,253.5,RTLO,RTLO,0.1854
252.0,255.0,LALO,LALO,0.1264
