Start (s),End (s),Scientific name,Common name,Confidence
15.0,18.0,unkMF,unkMF,0.1722
21.0,24.0,ATSP,ATSP,0.1448
24.0,27.0,ATSP,ATSP,0.1147
28.5,31.5,PESA,PESA,0.5774
30.0,33.0,PESA,PESA,0.2148
37.5,40.5,phalarope,phalarope,0.1855
45.0,48.0,phalarope,phalarope,0.1551
48.0,51.0,ATSP,ATSP,0.2028
49.5,52.5,ATSP,ATSP,0.1507
55.5,58.5,phalarope,phalarope,0.1282
70.5,73.5,ATSP,ATSP,0.1681
73.5,76.5,ATSP,ATSP,0.1351
75.0,78.0,ATSP,ATSP,0.1163
81.0,84.0,BBPL,BBPL,0.2125
82.5,85.5,WIPT,WIPT,0.1049
84.0,87.0,WIPT,WIPT,1.0000
85.5,88.5,WIPT,WIPT,0.9997
87.0,90.0,WIPT,WIPT,0.8691
93.0,96.0,ATSP,ATSP,0.1007
100.5,103.5,ATSP,ATSP,0.1641
105.0,108.0,phalarope,phalarope,0.1259
106.5,109.5,phalarope,phalarope,0.1568
109.5,112.5,phalarope,phalarope,0.3210
111.0,114.0,LALO,LALO,0.1149
112.5,115.5,BBPL,BBPL,0.1407
112.5,115.5,DUNL,DUNL,0.1023
124.5,127.5,phalarope,phalarope,0.2077
130.5,133.5,phalarope,phalarope,0.2785
132.0,135.0,phalarope,phalarope,0.1452
138.0,141.0,unkMF,unkMF,0.1210
144.0,147.0,ATSP,ATSP,0.1570
147.0,150.0,ATSP,ATSP,0.1301
156.0,159.0,ATSP,ATSP,0.1348
160.5,163.5,unkMF,unkMF,0.1120
165.0,168.0,phalarope,phalarope,0.1867
190.5,193.5,phalarope,phalarope,0.1737
192.0,195.0,phalarope,phalarope,0.1125
196.5,199.5,phalarope,phalarope,0.3056
199.5,202.5,ATSP,ATSP,0.2860
202.5,205.5,BBPL,BBPL,0.1124
204.0,207.0,phalarope,phalarope,0.1019
210.0,213.0,LALO,LALO,0.2101
210.0,213.0,SAVS,SAVS,0.1116
211.5,214.5,LBDO,LBDO,0.8153
213.0,216.0,LBDO,LBDO,0.2736
214.5,217.5,LBDO,LBDO,0.1367
243.0,246.0,phalarope,phalarope,0.1424
244.5,247.5,SAVS,SAVS,0.1412
255.0,258.0,ATSP,ATSP,0.4723
258.0,261.0,ATSP,ATSP,0.2094
270.0,273.0,ATSP,ATSP,0.1100
286.5,289.5,phalarope,phalarope,0.1107
291.0,294.0,phalarope,phalarope,0.1194
295.5,298.5,unkMF,unkMF,0.2628
