Start (s),End (s),Scientific name,Common name,Confidence
0,3.0,unkMF,unkMF,0.1031
3.0,6.0,phalarope,phalarope,0.2402
7.5,10.5,PALO,PALO,0.8471
9.0,12.0,PALO,PALO,0.5195
12.0,15.0,WIPT,WIPT,0.9833
13.5,16.5,WIPT,WIPT,0.5858
13.5,16.5,BBPL,BBPL,0.1375
18.0,21.0,phalarope,phalarope,0.1236
19.5,22.5,phalarope,phalarope,0.3558
21.0,24.0,ATSP,ATSP,0.2317
22.5,25.5,phalarope,phalarope,0.2296
24.0,27.0,phalarope,phalarope,0.1332
25.5,28.5,phalarope,phalarope,0.1916
27.0,30.0,phalarope,phalarope,0.2631
28.5,31.5,phalarope,phalarope,0.2244
30.0,33.0,phalarope,phalarope,0.3978
31.5,34.5,phalarope,phalarope,0.2501
33.0,36.0,ATSP,ATSP,0.1507
54.0,57.0,WCSP,WCSP,0.2298
76.5,79.5,ATSP,ATSP,0.1845
78.0,81.0,RTLO,fc,0.1130
79.5,82.5,RTLO,fc,0.2253
81.0,84.0,WIPT,WIPT,0.1200
82.5,85.5,LBDO,LBDO,0.1306
82.5,85.5,WIPT,WIPT,0.1162
84.0,87.0,phalarope,phalarope,0.1465
85.5,88.5,PESA,f,0.2173
91.5,94.5,ATSP,ATSP,0.1227
97.5,100.5,phalarope,phalarope,0.1950
99.0,102.0,phalarope,phalarope,0.3648
100.5,103.5,phalarope,phalarope,0.4192
102.0,105.0,phalarope,phalarope,0.1591
102.0,105.0,ATSP,ATSP,0.1204
103.5,106.5,phalarope,phalarope,0.1740
112.5,115.5,phalarope,phalarope,0.1098
114.0,117.0,phalarope,phalarope,0.1095
115.5,118.5,phalarope,phalarope,0.1187
117.0,120.0,WIPT,WIPT,0.1090
121.5,124.5,phalarope,phalarope,0.1942
123.0,126.0,phalarope,phalarope,0.1200
124.5,127.5,phalarope,phalarope,0.1333
126.0,129.0,phalarope,phalarope,0.1377
129.0,132.0,phalarope,phalarope,0.3350
130.5,133.5,phalarope,phalarope,0.4179
132.0,135.0,phalarope,phalarope,1.0000
133.5,136.5,phalarope,phalarope,0.8411
135.0,138.0,ATSP,ATSP,0.1170
136.5,139.5,phalarope,phalarope,0.4085
138.0,141.0,phalarope,phalarope,0.9999
139.5,142.5,phalarope,phalarope,0.9925
144.0,147.0,ATSP,ATSP,0.1216
145.5,148.5,ATSP,ATSP,0.1263
148.5,151.5,WIPT,WIPT,0.2645
150.0,153.0,WIPT,WIPT,0.4277
151.5,154.5,WIPT,WIPT,0.5966
159.0,162.0,ATSP,ATSP,0.3523
162.0,165.0,phalarope,phalarope,0.1662
163.5,166.5,phalarope,phalarope,0.9532
165.0,168.0,phalarope,phalarope,0.7057
166.5,169.5,phalarope,phalarope,0.1386
168.0,171.0,LESA,LESA,0.1202
181.5,184.5,WIPT,WIPT,0.8224
183.0,186.0,WIPT,WIPT,0.8020
184.5,187.5,WIPT,WIPT,0.3002
187.5,190.5,phalarope,phalarope,0.1504
189.0,192.0,phalarope,phalarope,0.2732
190.5,193.5,ATSP,ATSP,0.1057
192.0,195.0,phalarope,phalarope,0.1881
193.5,196.5,phalarope,phalarope,0.1702
198.0,201.0,RTLO,fc,0.1135
213.0,216.0,phalarope,phalarope,0.1064
216.0,219.0,phalarope,phalarope,0.1410
222.0,225.0,phalarope,phalarope,0.2490
223.5,226.5,phalarope,phalarope,0.1635
235.5,238.5,LALO,LALO,0.1007
238.5,241.5,phalarope,phalarope,0.1216
240.0,243.0,phalarope,phalarope,0.2248
241.5,244.5,ATSP,ATSP,0.1555
244.5,247.5,phalarope,phalarope,0.3116
247.5,250.5,WCSP,WCSP,0.1310
250.5,253.5,phalarope,phalarope,0.2201
252.0,255.0,phalarope,phalarope,0.2705
255.0,258.0,phalarope,phalarope,0.1872
256.5,259.5,phalarope,phalarope,0.4958
259.5,262.5,WCSP,WCSP,0.3616
259.5,262.5,LALO,LALO,0.2223
262.5,265.5,LALO,LALO,0.1196
265.5,268.5,LALO,LALO,0.1356
267.0,270.0,LBDO,LBDO,0.2625
267.0,270.0,LALO,LALO,0.1552
270.0,273.0,LALO,LALO,0.7828
271.5,274.5,WIPT,WIPT,0.8747
273.0,276.0,WIPT,WIPT,0.9957
274.5,277.5,WIPT,WIPT,0.8168
276.0,279.0,RTLO,RTLO,0.8122
277.5,280.5,RTLO,RTLO,0.9914
279.0,282.0,RTLO,RTLO,0.9879
289.5,292.5,WIPT,WIPT,0.8422
289.5,292.5,RTLO,RTLO,0.1339
291.0,294.0,WIPT,WIPT,0.9450
292.5,295.5,WIPT,WIPT,0.4049
292.5,295.5,RTLO,fc,0.1484
292.5,295.5,RTLO,RTLO,0.1247
294.0,297.0,WIPT,WIPT,0.6580
295.5,298.5,WIPT,WIPT,0.9491
297.0,300.0,WIPT,WIPT,0.7754
