Start (s),End (s),Scientific name,Common name,Confidence
1.5,4.5,LALO,LALO,0.5402
3.0,6.0,LALO,LALO,0.8372
7.5,10.5,phalarope,phalarope,0.8871
9.0,12.0,LALO,LALO,0.3893
9.0,12.0,phalarope,phalarope,0.1678
9.0,12.0,AMGP,AMGP,0.1254
10.5,13.5,LALO,LALO,0.3432
10.5,13.5,SNBU,SNBU,0.2517
10.5,13.5,AMGP,AMGP,0.1117
12.0,15.0,phalarope,phalarope,0.4366
13.5,16.5,unkMF,unkMF,0.2389
13.5,16.5,LALO,LALO,0.1763
15.0,18.0,LALO,LALO,0.1007
18.0,21.0,phalarope,phalarope,0.5914
19.5,22.5,phalarope,phalarope,0.7058
21.0,24.0,phalarope,phalarope,0.6694
22.5,25.5,phalarope,phalarope,0.9546
24.0,27.0,phalarope,phalarope,0.9999
25.5,28.5,phalarope,phalarope,0.9998
27.0,30.0,phalarope,phalarope,1.0000
28.5,31.5,phalarope,phalarope,0.4056
30.0,33.0,phalarope,phalarope,0.5030
31.5,34.5,phalarope,phalarope,0.9435
33.0,36.0,phalarope,phalarope,0.8303
34.5,37.5,phalarope,phalarope,0.2527
36.0,39.0,GWFG,GWFG,0.1479
36.0,39.0,phalarope,phalarope,0.1157
37.5,40.5,phalarope,phalarope,0.1056
39.0,42.0,LALO,LALO,0.1628
42.0,45.0,LALO,LALO,0.8057
42.0,45.0,SNBU,SNBU,0.1349
43.5,46.5,LALO,LALO,0.9955
45.0,48.0,LALO,LALO,0.9973
46.5,49.5,LALO,LALO,0.8442
52.5,55.5,RTLO,fc,0.1288
54.0,57.0,LALO,LALO,0.9778
55.5,58.5,LALO,LALO,0.9976
57.0,60.0,LALO,LALO,0.9814
58.5,61.5,LALO,LALO,0.9510
60.0,63.0,LALO,LALO,0.8417
61.5,64.5,LALO,LALO,0.7408
61.5,64.5,SNBU,SNBU,0.1544
63.0,66.0,LALO,LALO,0.9984
64.5,67.5,LALO,LALO,0.6868
64.5,67.5,SNBU,SNBU,0.2228
66.0,69.0,LALO,LALO,0.5344
66.0,69.0,SNBU,SNBU,0.2446
69.0,72.0,GWFG,GWFG,0.1855
70.5,73.5,BBPL,BBPL,0.1196
72.0,75.0,LALO,LALO,0.9930
73.5,76.5,LALO,LALO,0.9937
75.0,78.0,LALO,LALO,0.8387
76.5,79.5,SNBU,SNBU,0.2160
76.5,79.5,LALO,LALO,0.1750
78.0,81.0,WIPT,WIPT,0.1214
79.5,82.5,RTLO,fc,0.2106
81.0,84.0,LALO,LALO,0.2966
81.0,84.0,SNBU,SNBU,0.1496
82.5,85.5,SNBU,SNBU,0.8744
84.0,87.0,LALO,LALO,0.3513
84.0,87.0,SNBU,SNBU,0.2769
85.5,88.5,LALO,LALO,0.6536
87.0,90.0,LALO,LALO,0.3930
88.5,91.5,LALO,LALO,0.1049
91.5,94.5,GWFG,GWFG,0.7120
93.0,96.0,GWFG,GWFG,0.8261
94.5,97.5,GWFG,GWFG,0.9996
96.0,99.0,GWFG,GWFG,0.9874
97.5,100.5,GWFG,GWFG,0.8751
99.0,102.0,GWFG,GWFG,0.9239
100.5,103.5,GWFG,GWFG,0.9623
102.0,105.0,GWFG,GWFG,0.9685
103.5,106.5,GWFG,GWFG,0.5074
105.0,108.0,RTLO,fc,0.3498
106.5,109.5,LALO,LALO,0.1235
108.0,111.0,LALO,LALO,0.4084
108.0,111.0,SNBU,SNBU,0.2619
109.5,112.5,LALO,LALO,0.6338
111.0,114.0,SNBU,SNBU,0.7882
111.0,114.0,LALO,LALO,0.1341
112.5,115.5,LALO,LALO,0.7755
114.0,117.0,RTLO,RTLO,0.2805
115.5,118.5,LALO,LALO,0.6390
117.0,120.0,LALO,LALO,0.9776
120.0,123.0,LALO,LALO,0.1141
120.0,123.0,SAVS,SAVS,0.1088
121.5,124.5,LALO,LALO,0.7676
123.0,126.0,LALO,LALO,0.4576
124.5,127.5,phalarope,phalarope,0.1179
124.5,127.5,LALO,LALO,0.1076
126.0,129.0,LALO,LALO,0.3170
127.5,130.5,PALO,PALO,0.1241
127.5,130.5,GWFG,GWFG,0.1180
130.5,133.5,LTJA,LTJA,0.1473
130.5,133.5,GWFG,GWFG,0.1148
130.5,133.5,RTLO,fc,0.1036
132.0,135.0,GWFG,GWFG,0.5641
133.5,136.5,GWFG,GWFG,0.2077
135.0,138.0,GWFG,GWFG,0.3143
136.5,139.5,LALO,LALO,0.2379
136.5,139.5,WCSP,WCSP,0.1066
141.0,144.0,LALO,LALO,0.2302
142.5,145.5,LALO,LALO,0.9406
144.0,147.0,LALO,LALO,0.1573
144.0,147.0,WIPT,WIPT,0.1255
144.0,147.0,LTDU,LTDU,0.1164
145.5,148.5,LTDU,LTDU,0.3411
148.5,151.5,LALO,LALO,0.1418
148.5,151.5,unkMF,unkMF,0.1033
150.0,153.0,LALO,LALO,0.2124
150.0,153.0,SAVS,SAVS,0.1190
151.5,154.5,LALO,LALO,0.2455
153.0,156.0,LALO,LALO,0.8463
154.5,157.5,LALO,LALO,0.3833
154.5,157.5,SNBU,SNBU,0.1736
156.0,159.0,RTLO,fc,0.1243
156.0,159.0,RTLO,RTLO,0.1208
159.0,162.0,PALO,PALO,0.1219
160.5,163.5,LALO,LALO,0.1645
165.0,168.0,SNBU,SNBU,0.1663
165.0,168.0,LALO,LALO,0.1631
166.5,169.5,LALO,LALO,0.7565
168.0,171.0,LALO,LALO,0.5163
169.5,172.5,LALO,LALO,0.6820
171.0,174.0,LALO,LALO,0.2991
171.0,174.0,SNBU,SNBU,0.1872
172.5,175.5,AMGP,AMGP,0.2104
172.5,175.5,SNBU,SNBU,0.1253
172.5,175.5,LALO,LALO,0.1208
174.0,177.0,LALO,LALO,0.5914
175.5,178.5,phalarope,phalarope,0.1625
175.5,178.5,AMGP,AMGP,0.1598
175.5,178.5,PESA,f,0.1128
181.5,184.5,AMGP,AMGP,0.2801
181.5,184.5,PESA,f,0.1876
181.5,184.5,DUNL,DUNL,0.1088
183.0,186.0,PESA,f,1.0000
184.5,187.5,PESA,f,0.1577
186.0,189.0,LALO,LALO,0.9990
187.5,190.5,LALO,LALO,0.9690
189.0,192.0,LALO,LALO,0.2843
190.5,193.5,SNBU,SNBU,0.5206
190.5,193.5,LALO,LALO,0.1233
192.0,195.0,SNBU,SNBU,0.8104
195.0,198.0,LALO,LALO,0.9340
196.5,199.5,LALO,LALO,1.0000
198.0,201.0,SNBU,SNBU,0.2911
198.0,201.0,LALO,LALO,0.2083
199.5,202.5,GWFG,GWFG,0.1043
201.0,204.0,GWFG,GWFG,0.8229
202.5,205.5,LTJA,LTJA,0.1031
205.5,208.5,RTLO,RTLO,0.1745
213.0,216.0,LALO,LALO,0.9813
214.5,217.5,LALO,LALO,0.9931
216.0,219.0,redpoll,redpoll,0.3160
216.0,219.0,LALO,LALO,0.2173
220.5,223.5,LALO,LALO,0.1866
220.5,223.5,SAVS,SAVS,0.1035
222.0,225.0,LALO,LALO,0.9984
223.5,226.5,LALO,LALO,0.8182
223.5,226.5,SNBU,SNBU,0.3640
225.0,228.0,SNBU,SNBU,0.1615
225.0,228.0,LALO,LALO,0.1369
231.0,234.0,phalarope,phalarope,0.1916
231.0,234.0,LALO,LALO,0.1423
231.0,234.0,SNBU,SNBU,0.1298
232.5,235.5,LALO,LALO,0.3444
232.5,235.5,SNBU,SNBU,0.3135
234.0,237.0,LALO,LALO,0.9909
