Start (s),End (s),Scientific name,Common name,Confidence
13.5,16.5,SNBU,SNBU,0.1707
13.5,16.5,LALO,LALO,0.1158
15.0,18.0,SNBU,SNBU,0.4232
15.0,18.0,motor,motor,0.1173
16.5,19.5,unkMF,unkMF,0.1046
24.0,27.0,DUNL,DUNL,0.9959
25.5,28.5,DUNL,DUNL,1.0000
27.0,30.0,DUNL,DUNL,0.9998
28.5,31.5,DUNL,DUNL,0.9978
33.0,36.0,DUNL,DUNL,0.9847
34.5,37.5,DUNL,DUNL,0.9995
36.0,39.0,DUNL,DUNL,0.9999
37.5,40.5,DUNL,DUNL,0.9993
39.0,42.0,DUNL,DUNL,0.9960
40.5,43.5,DUNL,DUNL,0.9999
42.0,45.0,DUNL,DUNL,0.9749
45.0,48.0,DUNL,DUNL,0.4646
46.5,49.5,DUNL,DUNL,0.3793
48.0,51.0,DUNL,DUNL,0.3674
49.5,52.5,DUNL,DUNL,0.4573
51.0,54.0,DUNL,DUNL,0.3640
51.0,54.0,STSA,STSA,0.1053
58.5,61.5,DUNL,DUNL,0.9629
60.0,63.0,DUNL,DUNL,0.9981
61.5,64.5,DUNL,DUNL,1.0000
63.0,66.0,DUNL,DUNL,1.0000
64.5,67.5,DUNL,DUNL,1.0000
66.0,69.0,DUNL,DUNL,1.0000
67.5,70.5,DUNL,DUNL,0.7367
69.0,72.0,DUNL,DUNL,0.1781
70.5,73.5,DUNL,DUNL,0.2381
72.0,75.0,DUNL,DUNL,0.3339
72.0,75.0,WESA,WESA,0.2578
73.5,76.5,DUNL,DUNL,0.9578
75.0,78.0,DUNL,DUNL,0.9999
76.5,79.5,DUNL,DUNL,0.9999
78.0,81.0,DUNL,DUNL,0.9938
91.5,94.5,phalarope,phalarope,0.1264
91.5,94.5,SAVS,SAVS,0.1175
93.0,96.0,SAVS,SAVS,0.1130
100.5,103.5,LBDO,LBDO,0.3109
100.5,103.5,LALO,LALO,0.2676
102.0,105.0,LBDO,LBDO,0.2914
102.0,105.0,LALO,LALO,0.2725
112.5,115.5,LALO,LALO,0.2261
114.0,117.0,LALO,LALO,0.3189
154.5,157.5,unkHF,unkHF,0.3718
156.0,159.0,DUNL,DUNL,0.1505
156.0,159.0,PALO,PALO,0.1016
157.5,160.5,DUNL,DUNL,0.7054
159.0,162.0,DUNL,DUNL,0.4657
160.5,163.5,DUNL,DUNL,0.6166
162.0,165.0,DUNL,DUNL,0.8906
163.5,166.5,DUNL,DUNL,0.9969
165.0,168.0,DUNL,DUNL,0.9939
166.5,169.5,DUNL,DUNL,1.0000
168.0,171.0,DUNL,DUNL,0.9869
169.5,172.5,DUNL,DUNL,0.6110
171.0,174.0,unkHF,unkHF,0.1120
171.0,174.0,BBPL,BBPL,0.1077
174.0,177.0,DUNL,DUNL,0.9047
174.0,177.0,STSA,STSA,0.1113
175.5,178.5,DUNL,DUNL,0.9231
177.0,180.0,DUNL,DUNL,0.9836
178.5,181.5,BBPL,BBPL,0.2215
187.5,190.5,DUNL,DUNL,0.7899
189.0,192.0,DUNL,DUNL,0.9999
190.5,193.5,DUNL,DUNL,0.8923
192.0,195.0,Rain,Rain,0.1672
195.0,198.0,Rain,Rain,0.2037
196.5,199.5,Rain,Rain,0.2122
198.0,201.0,Rain,Rain,0.1391
198.0,201.0,unkHF,unkHF,0.1110
199.5,202.5,Rain,Rain,0.1546
201.0,204.0,PALO,PALO,0.6075
202.5,205.5,STSA,STSA,0.4939
204.0,207.0,DUNL,DUNL,0.9914
205.5,208.5,DUNL,DUNL,0.9954
207.0,210.0,DUNL,DUNL,0.9150
208.5,211.5,Rain,Rain,0.2135
211.5,214.5,Rain,Rain,0.1025
213.0,216.0,Rain,Rain,0.2340
214.5,217.5,Rain,Rain,0.2020
216.0,219.0,Rain,Rain,0.1937
217.5,220.5,DUNL,DUNL,0.2546
219.0,222.0,DUNL,DUNL,0.4635
220.5,223.5,BBPL,BBPL,0.1398
229.5,232.5,unkHF,unkHF,0.1138
235.5,238.5,Rain,Rain,0.2191
247.5,250.5,Rain,Rain,0.2934
249.0,252.0,Rain,Rain,0.3089
250.5,253.5,Rain,Rain,0.2355
252.0,255.0,Rain,Rain,0.7136
253.5,256.5,Rain,Rain,0.9936
255.0,258.0,Rain,Rain,0.8889
256.5,259.5,Rain,Rain,0.7096
258.0,261.0,Rain,Rain,0.8072
259.5,262.5,Rain,Rain,0.9930
261.0,264.0,Rain,Rain,0.9922
262.5,265.5,Rain,Rain,0.9765
264.0,267.0,Rain,Rain,0.9801
265.5,268.5,Rain,Rain,0.8952
267.0,270.0,Rain,Rain,0.8328
268.5,271.5,Rain,Rain,0.8084
270.0,273.0,Rain,Rain,0.9988
271.5,274.5,Rain,Rain,0.7719
273.0,276.0,Rain,Rain,0.5999
274.5,277.5,Rain,Rain,0.4595
276.0,279.0,Rain,Rain,0.5275
277.5,280.5,Rain,Rain,0.6822
279.0,282.0,Rain,Rain,0.1589
280.5,283.5,Rain,Rain,0.1154
282.0,285.0,Rain,Rain,0.1233
283.5,286.5,Rain,Rain,0.1219
289.5,292.5,LALO,LALO,0.2050
289.5,292.5,SNBU,SNBU,0.1508
291.0,294.0,LALO,LALO,0.2192
291.0,294.0,SNBU,SNBU,0.1732
