Start (s),End (s),Scientific name,Common name,Confidence
0,3.0,RTLO,fc,0.2360
0,3.0,GWFG,GWFG,0.1971
1.5,4.5,RTLO,fc,0.4223
1.5,4.5,LTJA,LTJA,0.1742
3.0,6.0,RTLO,fc,0.6055
4.5,7.5,RTLO,fc,0.1619
6.0,9.0,PALO,PALO,0.3300
6.0,9.0,GWFG,GWFG,0.1559
7.5,10.5,PALO,PALO,0.4625
9.0,12.0,PALO,PALO,0.2344
12.0,15.0,phalarope,phalarope,0.8083
13.5,16.5,phalarope,phalarope,0.9442
15.0,18.0,phalarope,phalarope,0.9744
16.5,19.5,phalarope,phalarope,0.9185
18.0,21.0,phalarope,phalarope,0.8156
18.0,21.0,RTLO,fc,0.4045
19.5,22.5,phalarope,phalarope,0.4102
21.0,24.0,phalarope,phalarope,0.9792
22.5,25.5,phalarope,phalarope,0.9186
22.5,25.5,RTLO,fc,0.4052
24.0,27.0,phalarope,phalarope,0.9527
24.0,27.0,GWFG,GWFG,0.2926
24.0,27.0,RTLO,fc,0.1690
25.5,28.5,GWFG,GWFG,0.9961
27.0,30.0,GWFG,GWFG,0.9981
28.5,31.5,GWFG,GWFG,0.9976
30.0,33.0,GWFG,GWFG,0.9993
31.5,34.5,GWFG,GWFG,1.0000
33.0,36.0,GWFG,GWFG,1.0000
34.5,37.5,GWFG,GWFG,0.5807
34.5,37.5,LTJA,LTJA,0.2570
34.5,37.5,RTLO,fc,0.1016
36.0,39.0,phalarope,phalarope,0.5897
36.0,39.0,RTLO,fc,0.1417
37.5,40.5,GWFG,GWFG,0.4076
39.0,42.0,GWFG,GWFG,0.4478
39.0,42.0,RTLO,fc,0.1603
39.0,42.0,phalarope,phalarope,0.1208
40.5,43.5,phalarope,phalarope,0.6690
42.0,45.0,LALO,LALO,0.1259
45.0,48.0,GWFG,GWFG,0.5778
46.5,49.5,RTLO,fc,0.3361
46.5,49.5,GWFG,GWFG,0.2578
48.0,51.0,LALO,LALO,0.1622
52.5,55.5,phalarope,phalarope,0.2254
54.0,57.0,phalarope,phalarope,0.1536
55.5,58.5,LALO,LALO,0.1230
60.0,63.0,phalarope,phalarope,0.9890
61.5,64.5,phalarope,phalarope,0.7503
63.0,66.0,phalarope,phalarope,0.9845
64.5,67.5,phalarope,phalarope,0.9196
66.0,69.0,phalarope,phalarope,0.3901
67.5,70.5,phalarope,phalarope,0.8842
69.0,72.0,phalarope,phalarope,0.6340
69.0,72.0,LESA,LESA,0.4680
70.5,73.5,phalarope,phalarope,0.1342
72.0,75.0,RTLO,RTLO,0.1218
73.5,76.5,phalarope,phalarope,0.9886
75.0,78.0,phalarope,phalarope,0.8775
76.5,79.5,phalarope,phalarope,0.6948
78.0,81.0,phalarope,phalarope,0.9287
79.5,82.5,phalarope,phalarope,0.9995
81.0,84.0,phalarope,phalarope,0.2170
82.5,85.5,phalarope,phalarope,0.9756
84.0,87.0,phalarope,phalarope,0.5476
85.5,88.5,phalarope,phalarope,0.2646
85.5,88.5,LALO,LALO,0.1050
87.0,90.0,phalarope,phalarope,0.9975
88.5,91.5,phalarope,phalarope,0.9992
90.0,93.0,phalarope,phalarope,0.9720
91.5,94.5,phalarope,phalarope,0.9512
93.0,96.0,phalarope,phalarope,0.1689
96.0,99.0,LALO,LALO,0.1048
97.5,100.5,phalarope,phalarope,0.2148
99.0,102.0,phalarope,phalarope,0.9964
100.5,103.5,phalarope,phalarope,1.0000
102.0,105.0,phalarope,phalarope,0.5240
103.5,106.5,LALO,LALO,0.2183
103.5,106.5,LBDO,LBDO,0.1733
105.0,108.0,LALO,LALO,0.2042
106.5,109.5,LALO,LALO,0.6873
108.0,111.0,LALO,LALO,0.1782
109.5,112.5,phalarope,phalarope,0.1581
111.0,114.0,phalarope,phalarope,0.1299
114.0,117.0,BBPL,BBPL,0.1178
115.5,118.5,BBPL,BBPL,0.1109
118.5,121.5,phalarope,phalarope,0.9987
120.0,123.0,phalarope,phalarope,0.9665
121.5,124.5,phalarope,phalarope,0.1091
124.5,127.5,LALO,LALO,0.4189
124.5,127.5,SNBU,SNBU,0.2151
126.0,129.0,LALO,LALO,0.5370
127.5,130.5,LALO,LALO,0.3756
127.5,130.5,AMGP,AMGP,0.1386
132.0,135.0,LALO,LALO,0.1870
133.5,136.5,LALO,LALO,0.1282
135.0,138.0,GWFG,GWFG,0.3740
136.5,139.5,redpoll,redpoll,0.1708
138.0,141.0,GWFG,GWFG,0.3239
139.5,142.5,redpoll,redpoll,0.1833
144.0,147.0,LALO,LALO,0.1223
144.0,147.0,unkMF,unkMF,0.1042
145.5,148.5,unkMF,unkMF,0.1098
156.0,159.0,PALO,PALO,0.1067
174.0,177.0,BBPL,BBPL,0.1183
175.5,178.5,phalarope,phalarope,0.1269
177.0,180.0,phalarope,phalarope,0.1682
181.5,184.5,RTLO,RTLO,0.1057
190.5,193.5,RTLO,RTLO,0.1883
196.5,199.5,BBPL,BBPL,0.1388
198.0,201.0,phalarope,phalarope,0.4561
199.5,202.5,phalarope,phalarope,0.6445
204.0,207.0,phalarope,phalarope,0.2951
205.5,208.5,phalarope,phalarope,0.1466
205.5,208.5,AMGP,AMGP,0.1355
207.0,210.0,phalarope,phalarope,0.4112
208.5,211.5,phalarope,phalarope,0.8441
210.0,213.0,phalarope,phalarope,0.1745
219.0,222.0,phalarope,phalarope,0.3740
220.5,223.5,phalarope,phalarope,0.4555
222.0,225.0,phalarope,phalarope,0.2274
222.0,225.0,LALO,LALO,0.1034
223.5,226.5,phalarope,phalarope,0.1745
225.0,228.0,LALO,LALO,0.1849
226.5,229.5,LALO,LALO,0.1713
231.0,234.0,RTLO,fc,0.2058
231.0,234.0,BBPL,BBPL,0.1368
231.0,234.0,WIPT,WIPT,0.1211
232.5,235.5,LTDU,LTDU,0.4995
235.5,238.5,GWFG,GWFG,0.3407
235.5,238.5,BARG,BARG,0.1044
237.0,240.0,GWFG,GWFG,0.7352
238.5,241.5,GWFG,GWFG,0.6659
240.0,243.0,GWFG,GWFG,0.6379
241.5,244.5,GWFG,GWFG,0.9932
243.0,246.0,GWFG,GWFG,0.9992
244.5,247.5,GWFG,GWFG,1.0000
246.0,249.0,GWFG,GWFG,0.8920
247.5,250.5,GWFG,GWFG,0.4134
247.5,250.5,RTLO,fc,0.1065
249.0,252.0,GWFG,GWFG,0.6336
250.5,253.5,GWFG,GWFG,0.1251
252.0,255.0,GWFG,GWFG,0.4363
253.5,256.5,GWFG,GWFG,0.9154
255.0,258.0,GWFG,GWFG,0.4567
255.0,258.0,RTLO,fc,0.2214
256.5,259.5,GWFG,GWFG,0.6524
256.5,259.5,RTLO,fc,0.3060
258.0,261.0,GWFG,GWFG,0.9574
258.0,261.0,RTLO,fc,0.1588
259.5,262.5,RTLO,fc,0.2740
259.5,262.5,GWFG,GWFG,0.1127
261.0,264.0,phalarope,phalarope,0.1724
262.5,265.5,phalarope,phalarope,0.8029
264.0,267.0,phalarope,phalarope,0.9891
265.5,268.5,phalarope,phalarope,0.6048
267.0,270.0,phalarope,phalarope,0.4113
268.5,271.5,phalarope,phalarope,0.9992
270.0,273.0,phalarope,phalarope,0.9980
271.5,274.5,phalarope,phalarope,0.9254
273.0,276.0,phalarope,phalarope,0.9917
274.5,277.5,phalarope,phalarope,0.9996
276.0,279.0,RTLO,fc,0.1076
277.5,280.5,RTLO,fc,0.1826
279.0,282.0,RTLO,fc,0.3225
279.0,282.0,RTLO,RTLO,0.1268
282.0,285.0,phalarope,phalarope,0.1802
283.5,286.5,phalarope,phalarope,0.2508
286.5,289.5,motor,motor,0.1724
288.0,291.0,motor,motor,0.3578
289.5,292.5,motor,motor,0.4707
291.0,294.0,motor,motor,0.1515
291.0,294.0,RTLO,RTLO,0.1038
292.5,295.5,YBLO,YBLO,0.1190
295.5,298.5,SNBU,SNBU,0.1104
297.0,300.0,phalarope,phalarope,0.8446
