Start (s),End (s),Scientific name,Common name,Confidence
10.5,13.5,unkMF,unkMF,0.4119
21.0,24.0,LBDO,LBDO,0.1912
22.5,25.5,LBDO,LBDO,0.1283
22.5,25.5,LALO,LALO,0.1011
39.0,42.0,WIPT,WIPT,0.8612
40.5,43.5,WIPT,WIPT,0.9953
42.0,45.0,WIPT,WIPT,0.9886
43.5,46.5,WIPT,WIPT,0.2780
58.5,61.5,unkMF,unkMF,0.1211
60.0,63.0,unkMF,unkMF,0.1500
66.0,69.0,unkMF,unkMF,0.1001
67.5,70.5,ATSP,ATSP,0.1287
69.0,72.0,phalarope,phalarope,0.1685
75.0,78.0,BARG,BARG,0.1674
78.0,81.0,unkMF,unkMF,0.5651
81.0,84.0,WIPT,WIPT,0.9944
82.5,85.5,WIPT,WIPT,0.9975
84.0,87.0,WIPT,WIPT,0.9999
85.5,88.5,WIPT,WIPT,0.2902
87.0,90.0,WIPT,WIPT,0.4090
88.5,91.5,ATSP,ATSP,0.1017
93.0,96.0,WIPT,WIPT,0.9949
94.5,97.5,WIPT,WIPT,0.9985
96.0,99.0,phalarope,phalarope,0.1464
99.0,102.0,phalarope,phalarope,0.1258
100.5,103.5,phalarope,phalarope,0.1032
112.5,115.5,unkMF,unkMF,0.3220
118.5,121.5,LBDO,LBDO,0.2584
118.5,121.5,LALO,LALO,0.1016
120.0,123.0,LBDO,LBDO,0.9988
121.5,124.5,WIPT,WIPT,0.4810
121.5,124.5,LBDO,LBDO,0.1892
123.0,126.0,WIPT,WIPT,0.7643
124.5,127.5,WIPT,WIPT,0.6564
129.0,132.0,LALO,LALO,0.1822
130.5,133.5,LALO,LALO,0.1881
132.0,135.0,LALO,LALO,0.2261
132.0,135.0,SNBU,SNBU,0.1216
135.0,138.0,LALO,LALO,0.1071
136.5,139.5,LALO,LALO,0.2744
136.5,139.5,SNBU,SNBU,0.1796
136.5,139.5,WCSP,WCSP,0.1189
138.0,141.0,LALO,LALO,0.3188
138.0,141.0,SNBU,SNBU,0.2293
138.0,141.0,WCSP,WCSP,0.1225
139.5,142.5,SNBU,SNBU,0.2371
139.5,142.5,LALO,LALO,0.1032
141.0,144.0,LALO,LALO,0.3087
141.0,144.0,SNBU,SNBU,0.1081
142.5,145.5,BBPL,BBPL,0.9023
144.0,147.0,LALO,LALO,0.2394
144.0,147.0,SNBU,SNBU,0.1006
145.5,148.5,LALO,LALO,0.1485
150.0,153.0,unkMF,unkMF,0.1444
151.5,154.5,LALO,LALO,0.1600
156.0,159.0,unkMF,unkMF,0.1291
162.0,165.0,YBLO,YBLO,0.3836
162.0,165.0,GWFG,GWFG,0.2913
171.0,174.0,LALO,LALO,0.2384
171.0,174.0,SNBU,SNBU,0.1324
178.5,181.5,ATSP,ATSP,0.1936
184.5,187.5,unkMF,unkMF,0.3961
186.0,189.0,unkMF,unkMF,0.1041
189.0,192.0,phalarope,phalarope,0.1283
202.5,205.5,unkMF,unkMF,0.3189
205.5,208.5,unkMF,unkMF,0.1304
210.0,213.0,LBDO,LBDO,0.2260
210.0,213.0,LALO,LALO,0.1409
210.0,213.0,DUNL,DUNL,0.1060
211.5,214.5,LBDO,LBDO,0.2853
216.0,219.0,ATSP,ATSP,0.1090
237.0,240.0,unkMF,unkMF,0.1435
240.0,243.0,LBDO,LBDO,0.1963
240.0,243.0,DUNL,DUNL,0.1065
241.5,244.5,LBDO,LBDO,0.2651
243.0,246.0,phalarope,phalarope,0.1119
255.0,258.0,unkMF,unkMF,0.1238
259.5,262.5,LBDO,LBDO,0.1344
259.5,262.5,WIPT,WIPT,0.1163
262.5,265.5,phalarope,phalarope,0.1962
267.0,270.0,LBDO,LBDO,0.3840
267.0,270.0,LALO,LALO,0.1260
271.5,274.5,LBDO,LBDO,0.3436
273.0,276.0,LBDO,LBDO,0.4698
273.0,276.0,LALO,LALO,0.1306
274.5,277.5,LBDO,LBDO,0.9897
276.0,279.0,LBDO,LBDO,0.9994
277.5,280.5,LBDO,LBDO,0.9996
280.5,283.5,unkMF,unkMF,0.1207
283.5,286.5,LBDO,LBDO,0.4556
285.0,288.0,LBDO,LBDO,0.9928
286.5,289.5,LBDO,LBDO,0.8966
288.0,291.0,LBDO,LBDO,0.8910
294.0,297.0,LBDO,LBDO,0.2740
295.5,298.5,LBDO,LBDO,0.1520
297.0,300.0,LBDO,LBDO,0.9962
298.5,301.5,LBDO,LBDO,0.6196
