Start (s),End (s),Scientific name,Common name,Confidence
9.0,12.0,unkMF,unkMF,0.4183
12.0,15.0,WIPT,WIPT,1.0000
13.5,16.5,WIPT,WIPT,0.9952
15.0,18.0,WIPT,WIPT,0.9975
16.5,19.5,WIPT,WIPT,0.7632
18.0,21.0,WIPT,WIPT,0.9527
19.5,22.5,WIPT,WIPT,0.9973
21.0,24.0,RTLO,RTLO,0.1931
22.5,25.5,RTLO,RTLO,0.1206
24.0,27.0,WIPT,WIPT,0.6339
25.5,28.5,WIPT,WIPT,0.9377
28.5,31.5,RTLO,RTLO,0.1036
30.0,33.0,WIPT,WIPT,0.4512
34.5,37.5,phalarope,phalarope,0.1999
36.0,39.0,phalarope,phalarope,0.3220
40.5,43.5,phalarope,phalarope,0.2473
43.5,46.5,phalarope,phalarope,0.1140
45.0,48.0,WIPT,WIPT,0.8879
46.5,49.5,WIPT,WIPT,0.9952
48.0,51.0,WIPT,WIPT,1.0000
51.0,54.0,RTLO,RTLO,0.1223
54.0,57.0,RTLO,RTLO,0.1205
55.5,58.5,RTLO,fc,0.1446
55.5,58.5,WIPT,WIPT,0.1158
57.0,60.0,RTLO,fc,0.2452
58.5,61.5,WIPT,WIPT,1.0000
60.0,63.0,WIPT,WIPT,0.9281
61.5,64.5,WIPT,WIPT,0.9131
66.0,69.0,WIPT,WIPT,0.1773
67.5,70.5,WIPT,WIPT,0.1713
72.0,75.0,LALO,LALO,0.1937
72.0,75.0,LBDO,LBDO,0.1729
73.5,76.5,WIPT,WIPT,0.3517
75.0,78.0,WIPT,WIPT,0.8570
76.5,79.5,WIPT,WIPT,0.2408
78.0,81.0,WIPT,WIPT,0.1955
81.0,84.0,WIPT,WIPT,0.2035
82.5,85.5,RTLO,RTLO,0.1114
85.5,88.5,LALO,LALO,0.3304
85.5,88.5,LBDO,LBDO,0.2076
85.5,88.5,redpoll,redpoll,0.1355
87.0,90.0,LALO,LALO,0.2904
87.0,90.0,LBDO,LBDO,0.2041
87.0,90.0,redpoll,redpoll,0.1019
90.0,93.0,PALO,PALO,0.1048
91.5,94.5,WIPT,WIPT,0.1482
93.0,96.0,WIPT,WIPT,0.1006
94.5,97.5,WIPT,WIPT,0.1387
99.0,102.0,LALO,LALO,0.9792
100.5,103.5,LALO,LALO,0.4913
100.5,103.5,SNBU,SNBU,0.2160
102.0,105.0,WIPT,WIPT,0.8591
103.5,106.5,WIPT,WIPT,0.9961
105.0,108.0,WIPT,WIPT,0.7239
115.5,118.5,LALO,LALO,0.1426
118.5,121.5,WIPT,WIPT,0.2492
120.0,123.0,WIPT,WIPT,0.3308
121.5,124.5,BBPL,BBPL,0.1956
121.5,124.5,LALO,LALO,0.1266
123.0,126.0,WIPT,WIPT,0.9226
124.5,127.5,WIPT,WIPT,0.8715
126.0,129.0,WIPT,WIPT,0.2474
129.0,132.0,RTLO,RTLO,0.1208
130.5,133.5,RTLO,RTLO,0.1463
136.5,139.5,RTLO,RTLO,0.1016
139.5,142.5,RTLO,RTLO,0.1260
141.0,144.0,WIPT,WIPT,0.1101
141.0,144.0,RTLO,RTLO,0.1054
142.5,145.5,LALO,LALO,0.1100
147.0,150.0,WIPT,WIPT,0.8858
148.5,151.5,WIPT,WIPT,0.9819
150.0,153.0,WIPT,WIPT,0.9979
151.5,154.5,WIPT,WIPT,0.2602
153.0,156.0,WIPT,WIPT,0.3092
154.5,157.5,RTLO,RTLO,0.1333
156.0,159.0,RTLO,RTLO,0.1335
157.5,160.5,RTLO,RTLO,0.1414
160.5,163.5,LALO,LALO,0.2437
162.0,165.0,LALO,LALO,0.6089
163.5,166.5,LALO,LALO,0.2184
174.0,177.0,WIPT,WIPT,0.3150
175.5,178.5,WIPT,WIPT,0.1321
177.0,180.0,BBPL,BBPL,0.1157
178.5,181.5,WIPT,WIPT,0.2504
184.5,187.5,WIPT,WIPT,0.1735
186.0,189.0,WIPT,WIPT,0.2530
190.5,193.5,RTLO,RTLO,0.1009
192.0,195.0,RTLO,RTLO,0.1212
193.5,196.5,LALO,LALO,0.1603
193.5,196.5,SNBU,SNBU,0.1335
195.0,198.0,LALO,LALO,0.1791
195.0,198.0,WIPT,WIPT,0.1414
196.5,199.5,LTJA,LTJA,0.1050
202.5,205.5,WIPT,WIPT,0.4087
204.0,207.0,WIPT,WIPT,0.1362
217.5,220.5,WIPT,WIPT,0.1269
222.0,225.0,unkMF,unkMF,0.1759
222.0,225.0,LALO,LALO,0.1653
223.5,226.5,WIPT,WIPT,0.1213
225.0,228.0,WIPT,WIPT,0.1150
226.5,229.5,WIPT,WIPT,0.2436
228.0,231.0,WIPT,WIPT,0.7786
229.5,232.5,WIPT,WIPT,0.9999
231.0,234.0,WIPT,WIPT,0.9576
232.5,235.5,WIPT,WIPT,0.4307
238.5,241.5,WIPT,WIPT,0.8879
240.0,243.0,WIPT,WIPT,0.9906
241.5,244.5,phalarope,phalarope,0.1412
243.0,246.0,phalarope,phalarope,0.1004
247.5,250.5,WIPT,WIPT,0.2433
250.5,253.5,LALO,LALO,0.1337
252.0,255.0,WIPT,WIPT,0.1811
253.5,256.5,WIPT,WIPT,0.3304
255.0,258.0,WIPT,WIPT,0.3671
256.5,259.5,WIPT,WIPT,0.2526
258.0,261.0,WIPT,WIPT,0.4189
259.5,262.5,WIPT,WIPT,0.1064
261.0,264.0,LALO,LALO,0.1152
262.5,265.5,RTLO,RTLO,0.1764
274.5,277.5,LALO,LALO,0.1515
280.5,283.5,WIPT,WIPT,0.5693
282.0,285.0,WIPT,WIPT,0.9852
283.5,286.5,WIPT,WIPT,0.1780
289.5,292.5,WIPT,WIPT,0.1833
291.0,294.0,WIPT,WIPT,0.1164
