Start (s),End (s),Scientific name,Common name,Confidence
1.5,4.5,WIPT,WIPT,0.1029
3.0,6.0,WIPT,WIPT,0.4168
4.5,7.5,WIPT,WIPT,0.6947
6.0,9.0,RTLO,RTLO,0.1194
12.0,15.0,RTLO,RTLO,0.1241
16.5,19.5,WIPT,WIPT,0.1094
19.5,22.5,RTLO,RTLO,0.1158
21.0,24.0,WIPT,WIPT,0.6544
22.5,25.5,WIPT,WIPT,0.7625
24.0,27.0,LTJA,LTJA,0.1035
27.0,30.0,WIPT,WIPT,0.1532
34.5,37.5,RTLO,RTLO,0.1239
39.0,42.0,unkMF,unkMF,0.1363
40.5,43.5,RTLO,RTLO,0.1532
48.0,51.0,RTLO,RTLO,0.1762
51.0,54.0,RTLO,RTLO,0.1252
54.0,57.0,RTLO,RTLO,0.1131
57.0,60.0,unkMF,unkMF,0.1090
58.5,61.5,LALO,LALO,0.1001
63.0,66.0,unkMF,unkMF,0.1156
63.0,66.0,RTLO,RTLO,0.1076
64.5,67.5,RTLO,RTLO,0.1370
66.0,69.0,unkMF,unkMF,0.1058
67.5,70.5,unkMF,unkMF,0.1038
76.5,79.5,LALO,LALO,0.1336
84.0,87.0,WIPT,WIPT,0.1140
96.0,99.0,LALO,LALO,0.1020
100.5,103.5,unkMF,unkMF,0.1321
102.0,105.0,RTLO,RTLO,0.1524
103.5,106.5,unkMF,unkMF,0.1177
111.0,114.0,RTLO,RTLO,0.1159
114.0,117.0,RTLO,RTLO,0.1294
114.0,117.0,LALO,LALO,0.1020
115.5,118.5,RTLO,RTLO,0.1149
117.0,120.0,RTLO,RTLO,0.1156
118.5,121.5,RTLO,RTLO,0.1329
120.0,123.0,RTLO,RTLO,0.1556
121.5,124.5,RTLO,RTLO,0.1467
123.0,126.0,RTLO,RTLO,0.1634
135.0,138.0,WIPT,WIPT,0.1123
139.5,142.5,WIPT,WIPT,0.5036
141.0,144.0,WIPT,WIPT,0.2077
141.0,144.0,RTLO,RTLO,0.1015
142.5,145.5,WIPT,WIPT,0.1803
148.5,151.5,RTLO,RTLO,0.1539
151.5,154.5,RTLO,RTLO,0.2066
153.0,156.0,RTLO,RTLO,0.1107
156.0,159.0,RTLO,RTLO,0.1516
159.0,162.0,RTLO,RTLO,0.1691
162.0,165.0,RTLO,RTLO,0.1057
163.5,166.5,RTLO,RTLO,0.1730
166.5,169.5,unkMF,unkMF,0.1132
168.0,171.0,unkMF,unkMF,0.1050
169.5,172.5,LALO,LALO,0.1181
172.5,175.5,unkMF,unkMF,0.1226
181.5,184.5,RTLO,RTLO,0.1160
181.5,184.5,unkMF,unkMF,0.1018
183.0,186.0,RTLO,RTLO,0.1069
186.0,189.0,LALO,LALO,0.1387
187.5,190.5,redpoll,redpoll,0.1062
189.0,192.0,RTLO,RTLO,0.1180
192.0,195.0,RTLO,RTLO,0.1117
193.5,196.5,RTLO,RTLO,0.1121
202.5,205.5,RTLO,RTLO,0.1056
207.0,210.0,RTLO,RTLO,0.1769
208.5,211.5,RTLO,RTLO,0.1373
210.0,213.0,RTLO,RTLO,0.1062
211.5,214.5,RTLO,RTLO,0.1419
214.5,217.5,RTLO,RTLO,0.1003
225.0,228.0,unkMF,unkMF,0.1605
226.5,229.5,RTLO,RTLO,0.1035
231.0,234.0,LALO,LALO,0.1402
234.0,237.0,LALO,LALO,0.1820
240.0,243.0,LALO,LALO,0.1036
243.0,246.0,RTLO,RTLO,0.1293
244.5,247.5,LALO,LALO,0.1313
247.5,250.5,RTLO,RTLO,0.1345
255.0,258.0,RTLO,RTLO,0.1234
256.5,259.5,RTLO,RTLO,0.1727
258.0,261.0,RTLO,RTLO,0.1438
261.0,264.0,RTLO,RTLO,0.1896
267.0,270.0,unkMF,unkMF,0.1220
270.0,273.0,RTLO,RTLO,0.1093
273.0,276.0,RTLO,RTLO,0.1485
291.0,294.0,RTLO,RTLO,0.1093
294.0,297.0,RTLO,RTLO,0.2081
294.0,297.0,WIPT,WIPT,0.1415
295.5,298.5,WIPT,WIPT,0.4533
