Start (s),End (s),Scientific name,Common name,Confidence
0,3.0,phalarope,phalarope,0.1396
9.0,12.0,phalarope,phalarope,0.2448
34.5,37.5,phalarope,phalarope,0.1363
63.0,66.0,GWFG,GWFG,0.1142
66.0,69.0,GWFG,GWFG,0.2885
67.5,70.5,GWFG,GWFG,0.1217
67.5,70.5,BBPL,BBPL,0.1037
70.5,73.5,RTLO,fc,0.1115
72.0,75.0,GWFG,GWFG,0.3997
72.0,75.0,RTLO,fc,0.1151
73.5,76.5,GWFG,GWFG,0.1385
79.5,82.5,phalarope,phalarope,0.1364
81.0,84.0,phalarope,phalarope,0.2629
90.0,93.0,BBPL,BBPL,0.1178
97.5,100.5,phalarope,phalarope,0.1665
99.0,102.0,GWFG,GWFG,0.1099
111.0,114.0,phalarope,phalarope,0.1048
112.5,115.5,BBPL,BBPL,0.1114
114.0,117.0,BBPL,BBPL,0.1367
123.0,126.0,AMGP,AMGP,0.1657
124.5,127.5,BBPL,BBPL,0.3251
126.0,129.0,ARFO,ARFO,0.1913
138.0,141.0,phalarope,phalarope,0.5921
139.5,142.5,phalarope,phalarope,0.9983
141.0,144.0,phalarope,phalarope,0.1258
145.5,148.5,phalarope,phalarope,0.1207
150.0,153.0,BBPL,BBPL,0.1420
150.0,153.0,AMGP,AMGP,0.1072
151.5,154.5,AMGP,AMGP,0.1057
156.0,159.0,phalarope,phalarope,0.1088
156.0,159.0,AMGP,AMGP,0.1061
168.0,171.0,GWFG,GWFG,0.1185
183.0,186.0,phalarope,phalarope,0.1002
184.5,187.5,ARFO,ARFO,0.1952
190.5,193.5,phalarope,phalarope,0.1074
192.0,195.0,phalarope,phalarope,0.1499
193.5,196.5,phalarope,phalarope,0.2079
199.5,202.5,AMGP,AMGP,0.1537
199.5,202.5,LALO,LALO,0.1105
201.0,204.0,LALO,LALO,0.3525
201.0,204.0,SNBU,SNBU,0.1368
202.5,205.5,AMGP,AMGP,0.1517
202.5,205.5,LALO,LALO,0.1465
204.0,207.0,SNBU,SNBU,0.1103
205.5,208.5,LESA,LESA,0.1646
207.0,210.0,phalarope,phalarope,0.1394
211.5,214.5,WIPT,WIPT,0.9924
213.0,216.0,WIPT,WIPT,0.9450
214.5,217.5,LESA,LESA,0.1407
226.5,229.5,phalarope,phalarope,0.1248
234.0,237.0,LESA,LESA,0.8508
234.0,237.0,SESA,SESA,0.2913
235.5,238.5,AMGP,AMGP,0.2709
238.5,241.5,phalarope,phalarope,0.1171
240.0,243.0,phalarope,phalarope,0.1270
241.5,244.5,LESA,LESA,0.1072
243.0,246.0,phalarope,phalarope,0.1609
243.0,246.0,AMGP,AMGP,0.1128
244.5,247.5,AMGP,AMGP,0.1414
244.5,247.5,BBPL,BBPL,0.1200
253.5,256.5,phalarope,phalarope,0.1076
259.5,262.5,phalarope,phalarope,0.1305
259.5,262.5,ARFO,ARFO,0.1238
265.5,268.5,BBPL,BBPL,0.2228
276.0,279.0,LESA,LESA,0.3529
277.5,280.5,phalarope,phalarope,0.1709
279.0,282.0,BBPL,BBPL,0.1189
280.5,283.5,phalarope,phalarope,0.1025
286.5,289.5,phalarope,phalarope,0.1064
