Start (s),End (s),Scientific name,Common name,Confidence
0,3.0,RTLO,RTLO,0.3707
4.5,7.5,LALO,LALO,0.3053
13.5,16.5,LALO,LALO,0.5494
13.5,16.5,SNBU,SNBU,0.2364
15.0,18.0,LALO,LALO,0.9780
16.5,19.5,LALO,LALO,0.9994
18.0,21.0,LALO,LALO,0.9754
19.5,22.5,SNBU,SNBU,0.5962
19.5,22.5,LALO,LALO,0.3160
24.0,27.0,LALO,LALO,0.4186
25.5,28.5,LALO,LALO,0.3270
31.5,34.5,RTLO,RTLO,0.1025
33.0,36.0,RTLO,RTLO,0.1480
43.5,46.5,LALO,LALO,0.1783
54.0,57.0,RTLO,RTLO,0.1780
54.0,57.0,RTLO,fc,0.1773
58.5,61.5,RTLO,RTLO,0.1272
70.5,73.5,LALO,LALO,0.1900
70.5,73.5,PALO,PALO,0.1774
72.0,75.0,GWFG,GWFG,0.8158
73.5,76.5,GWFG,GWFG,1.0000
75.0,78.0,LALO,LALO,0.5644
75.0,78.0,GWFG,GWFG,0.1064
76.5,79.5,LALO,LALO,0.9768
78.0,81.0,LALO,LALO,0.9772
79.5,82.5,LALO,LALO,0.1438
82.5,85.5,LALO,LALO,0.1011
84.0,87.0,RTLO,RTLO,0.1058
84.0,87.0,GWFG,GWFG,0.1028
93.0,96.0,SNBU,SNBU,0.1540
93.0,96.0,LALO,LALO,0.1399
94.5,97.5,LALO,LALO,0.2088
96.0,99.0,LALO,LALO,0.2823
96.0,99.0,SAVS,SAVS,0.1106
100.5,103.5,GWFG,GWFG,0.1276
102.0,105.0,WCSP,WCSP,0.3346
102.0,105.0,SAVS,SAVS,0.2056
102.0,105.0,LALO,LALO,0.1040
103.5,106.5,LALO,LALO,0.1389
103.5,106.5,WCSP,WCSP,0.1389
105.0,108.0,GWFG,GWFG,0.1173
105.0,108.0,motor,motor,0.1017
112.5,115.5,LALO,LALO,0.9429
114.0,117.0,LALO,LALO,0.5097
123.0,126.0,LALO,LALO,0.9565
124.5,127.5,LALO,LALO,0.9950
126.0,129.0,LALO,LALO,0.2051
126.0,129.0,SAVS,SAVS,0.1258
127.5,130.5,LALO,LALO,0.2242
129.0,132.0,LALO,LALO,0.2220
130.5,133.5,LALO,LALO,0.2387
132.0,135.0,LALO,LALO,0.2411
132.0,135.0,SNBU,SNBU,0.1889
133.5,136.5,LALO,LALO,0.1519
135.0,138.0,LALO,LALO,0.2882
139.5,142.5,LALO,LALO,0.1023
145.5,148.5,LALO,LALO,0.1255
148.5,151.5,LALO,LALO,0.1845
151.5,154.5,RTLO,RTLO,0.1235
156.0,159.0,LALO,LALO,0.4938
157.5,160.5,LALO,LALO,0.2563
162.0,165.0,RTLO,RTLO,0.1802
163.5,166.5,motor,motor,0.1573
165.0,168.0,RTLO,fc,0.1641
165.0,168.0,motor,motor,0.1405
169.5,172.5,LALO,LALO,0.3873
172.5,175.5,LALO,LALO,0.9595
174.0,177.0,LALO,LALO,0.9971
175.5,178.5,LALO,LALO,0.9599
177.0,180.0,BBPL,BBPL,0.2610
178.5,181.5,LALO,LALO,0.3778
180.0,183.0,LALO,LALO,0.9930
181.5,184.5,LALO,LALO,0.7761
181.5,184.5,SNBU,SNBU,0.1832
183.0,186.0,AMGP,AMGP,0.2965
183.0,186.0,LALO,LALO,0.2568
186.0,189.0,WIPT,WIPT,0.1487
187.5,190.5,PESA,f,0.4181
189.0,192.0,PESA,f,0.3301
189.0,192.0,BRAN,BRAN,0.1212
189.0,192.0,LBDO,LBDO,0.1127
190.5,193.5,LBDO,LBDO,0.4378
192.0,195.0,phalarope,phalarope,0.1846
193.5,196.5,phalarope,phalarope,0.1674
196.5,199.5,LALO,LALO,0.1597
198.0,201.0,LALO,LALO,0.1374
199.5,202.5,POJA,POJA,0.1075
199.5,202.5,LALO,LALO,0.1063
201.0,204.0,POJA,POJA,0.1652
201.0,204.0,LTJA,LTJA,0.1229
201.0,204.0,GWFG,GWFG,0.1111
202.5,205.5,GWFG,GWFG,0.3132
204.0,207.0,RTLO,RTLO,0.1892
204.0,207.0,LTJA,LTJA,0.1061
208.5,211.5,LALO,LALO,0.1618
210.0,213.0,LALO,LALO,0.9228
223.5,226.5,LALO,LALO,0.1330
225.0,228.0,LTJA,LTJA,0.1038
226.5,229.5,PESA,f,0.1191
228.0,231.0,BRAN,BRAN,0.1639
229.5,232.5,PESA,f,0.1488
231.0,234.0,motor,motor,0.1496
232.5,235.5,LALO,LALO,0.5131
234.0,237.0,LALO,LALO,0.2065
234.0,237.0,SNBU,SNBU,0.1926
235.5,238.5,LALO,LALO,0.9148
237.0,240.0,LALO,LALO,0.2832
256.5,259.5,RTLO,fc,0.1869
256.5,259.5,RTLO,RTLO,0.1051
258.0,261.0,PALO,PALO,0.1635
258.0,261.0,GWFG,GWFG,0.1032
261.0,264.0,RTLO,RTLO,0.1471
261.0,264.0,RTLO,fc,0.1399
262.5,265.5,GWFG,GWFG,0.1601
262.5,265.5,RTLO,RTLO,0.1054
273.0,276.0,LALO,LALO,0.1125
282.0,285.0,PALO,PALO,0.1747
285.0,288.0,LALO,LALO,0.1465
289.5,292.5,RTLO,fc,0.1885
291.0,294.0,RTLO,fc,0.1883
291.0,294.0,phalarope,phalarope,0.1548
291.0,294.0,GWFG,GWFG,0.1405
294.0,297.0,LALO,LALO,0.1166
297.0,300.0,RTLO,fc,0.1900
