Start (s),End (s),Scientific name,Common name,Confidence
67.5,70.5,WIPT,WIPT,0.1581
69.0,72.0,WIPT,WIPT,0.1206
114.0,117.0,insect,insect,0.1916
160.5,163.5,WIPT,WIPT,0.9700
162.0,165.0,WIPT,WIPT,0.9919
163.5,166.5,WIPT,WIPT,0.3930
181.5,184.5,insect,insect,0.1486
183.0,186.0,insect,insect,0.1391
202.5,205.5,insect,insect,0.1030
241.5,244.5,WIPT,WIPT,0.9990
243.0,246.0,WIPT,WIPT,0.9995
271.5,274.5,BBPL,BBPL,0.2471
273.0,276.0,LALO,LALO,0.3772
273.0,276.0,SNBU,SNBU,0.1594
273.0,276.0,AMGP,AMGP,0.1226
274.5,277.5,SNBU,SNBU,0.3393
274.5,277.5,AMGP,AMGP,0.2280
274.5,277.5,LALO,LALO,0.1689
