Start (s),End (s),Scientific name,Common name,Confidence
0,3.0,Rain,Rain,0.9931
1.5,4.5,Rain,Rain,0.9995
3.0,6.0,Rain,Rain,0.9982
4.5,7.5,Rain,Rain,0.9105
6.0,9.0,Rain,Rain,0.8824
7.5,10.5,Rain,Rain,0.5204
9.0,12.0,Rain,Rain,0.7970
10.5,13.5,Rain,Rain,0.9438
12.0,15.0,Rain,Rain,0.9630
13.5,16.5,Rain,Rain,0.3287
15.0,18.0,Rain,Rain,0.8689
16.5,19.5,Rain,Rain,0.8957
18.0,21.0,Rain,Rain,0.8666
19.5,22.5,Rain,Rain,0.8546
21.0,24.0,Rain,Rain,0.7687
22.5,25.5,Rain,Rain,0.9940
24.0,27.0,Rain,Rain,0.9693
25.5,28.5,Rain,Rain,0.9836
27.0,30.0,Rain,Rain,0.9757
28.5,31.5,Rain,Rain,0.9627
30.0,33.0,Rain,Rain,0.9798
31.5,34.5,Rain,Rain,0.9961
33.0,36.0,Rain,Rain,0.9903
34.5,37.5,Rain,Rain,0.9281
36.0,39.0,Rain,Rain,0.8720
37.5,40.5,Rain,Rain,0.8743
39.0,42.0,Rain,Rain,0.9820
40.5,43.5,BBPL,BBPL,0.1879
40.5,43.5,Rain,Rain,0.1443
42.0,45.0,Rain,Rain,0.8313
43.5,46.5,Rain,Rain,0.9332
45.0,48.0,Rain,Rain,0.6886
46.5,49.5,Rain,Rain,0.8215
48.0,51.0,Rain,Rain,0.8372
49.5,52.5,Rain,Rain,0.9700
51.0,54.0,Rain,Rain,0.9757
52.5,55.5,Rain,Rain,0.8714
54.0,57.0,Rain,Rain,0.7822
55.5,58.5,Rain,Rain,0.7688
57.0,60.0,Rain,Rain,0.5863
58.5,61.5,Rain,Rain,0.4123
60.0,63.0,Rain,Rain,0.6960
61.5,64.5,Rain,Rain,0.5755
63.0,66.0,Rain,Rain,0.3292
64.5,67.5,Rain,Rain,0.6434
66.0,69.0,Rain,Rain,0.8821
67.5,70.5,Rain,Rain,0.9802
69.0,72.0,Rain,Rain,0.9915
70.5,73.5,Rain,Rain,0.9937
72.0,75.0,Rain,Rain,0.9994
73.5,76.5,Rain,Rain,0.9966
75.0,78.0,Rain,Rain,0.9613
76.5,79.5,Rain,Rain,0.9381
78.0,81.0,Rain,Rain,0.9859
79.5,82.5,Rain,Rain,0.6197
79.5,82.5,motor,motor,0.1009
81.0,84.0,Rain,Rain,0.7267
82.5,85.5,Rain,Rain,0.7764
84.0,87.0,Rain,Rain,0.5623
85.5,88.5,Rain,Rain,0.6601
87.0,90.0,Rain,Rain,0.7603
88.5,91.5,Rain,Rain,0.9714
90.0,93.0,Rain,Rain,0.9676
93.0,96.0,Rain,Rain,0.1997
94.5,97.5,Rain,Rain,0.7667
96.0,99.0,Rain,Rain,0.8229
97.5,100.5,Rain,Rain,0.7215
99.0,102.0,Rain,Rain,0.8158
100.5,103.5,Rain,Rain,0.5969
102.0,105.0,Rain,Rain,0.3982
103.5,106.5,Rain,Rain,0.2459
105.0,108.0,Rain,Rain,0.6473
106.5,109.5,Rain,Rain,0.8109
108.0,111.0,Rain,Rain,0.7694
109.5,112.5,Rain,Rain,0.9282
111.0,114.0,Rain,Rain,0.9727
112.5,115.5,Rain,Rain,0.8341
114.0,117.0,Rain,Rain,0.3949
115.5,118.5,Rain,Rain,0.1651
117.0,120.0,Rain,Rain,0.4494
118.5,121.5,Rain,Rain,0.5468
120.0,123.0,Rain,Rain,0.4315
121.5,124.5,Rain,Rain,0.2634
123.0,126.0,Rain,Rain,0.7245
124.5,127.5,Rain,Rain,0.4360
126.0,129.0,Rain,Rain,0.1582
127.5,130.5,Rain,Rain,0.8141
129.0,132.0,Rain,Rain,0.7146
130.5,133.5,Rain,Rain,0.5961
132.0,135.0,Rain,Rain,0.9862
133.5,136.5,Rain,Rain,0.8379
135.0,138.0,Rain,Rain,0.8624
136.5,139.5,Rain,Rain,0.7439
138.0,141.0,Rain,Rain,0.3284
139.5,142.5,Rain,Rain,0.5775
141.0,144.0,Rain,Rain,0.9911
142.5,145.5,Rain,Rain,0.9949
144.0,147.0,Rain,Rain,0.7821
145.5,148.5,Rain,Rain,0.6902
147.0,150.0,Rain,Rain,0.5270
147.0,150.0,motor,motor,0.1068
148.5,151.5,Rain,Rain,0.4633
150.0,153.0,Rain,Rain,0.9953
151.5,154.5,Rain,Rain,0.9640
153.0,156.0,Rain,Rain,0.9836
154.5,157.5,Rain,Rain,0.6296
156.0,159.0,Rain,Rain,0.9461
