Start (s),End (s),Scientific name,Common name,Confidence
4.5,7.5,SAVS,SAVS,0.2879
6.0,9.0,SAVS,SAVS,0.1809
19.5,22.5,insect,insect,0.1874
78.0,81.0,SAVS,SAVS,0.1023
145.5,148.5,WIPT,WIPT,0.9792
147.0,150.0,WIPT,WIPT,0.9997
150.0,153.0,insect,insect,0.1326
157.5,160.5,motor,motor,0.1225
157.5,160.5,BBPL,BBPL,0.1026
171.0,174.0,insect,insect,0.1474
198.0,201.0,RTLO,fc,0.2009
208.5,211.5,insect,insect,0.1030
217.5,220.5,GWFG,GWFG,0.2942
219.0,222.0,GWFG,GWFG,0.5363
219.0,222.0,YBLO,YBLO,0.1688
231.0,234.0,BBPL,BBPL,0.1250
234.0,237.0,BBPL,BBPL,0.1221
253.5,256.5,BBPL,BBPL,0.1193
268.5,271.5,insect,insect,0.1179
