Start (s),End (s),Scientific name,Common name,Confidence
0,3.0,RTLO,RTLO,0.1040
3.0,6.0,RTLO,RTLO,0.1035
7.5,10.5,RTLO,RTLO,0.1688
10.5,13.5,RTLO,RTLO,0.1349
12.0,15.0,RTLO,RTLO,0.1280
13.5,16.5,RTLO,RTLO,0.1244
15.0,18.0,RTLO,RTLO,0.1067
16.5,19.5,RTLO,RTLO,0.1372
19.5,22.5,RTLO,RTLO,0.1378
21.0,24.0,RTLO,RTLO,0.1233
22.5,25.5,RTLO,RTLO,0.1301
25.5,28.5,RTLO,RTLO,0.1037
28.5,31.5,RTLO,RTLO,0.1099
30.0,33.0,RTLO,RTLO,0.1611
31.5,34.5,RTLO,RTLO,0.2161
31.5,34.5,PALO,PALO,0.1224
33.0,36.0,RTLO,RTLO,0.1334
34.5,37.5,RTLO,RTLO,0.1893
36.0,39.0,RTLO,RTLO,0.2510
40.5,43.5,redpoll,redpoll,0.1123
42.0,45.0,RTLO,RTLO,0.1593
46.5,49.5,RTLO,RTLO,0.1587
48.0,51.0,RTLO,RTLO,0.1164
49.5,52.5,RTLO,RTLO,0.1054
52.5,55.5,RTLO,RTLO,0.2288
58.5,61.5,RTLO,RTLO,0.1071
60.0,63.0,RTLO,RTLO,0.1840
60.0,63.0,BBPL,BBPL,0.1001
61.5,64.5,RTLO,RTLO,0.1187
66.0,69.0,RTLO,RTLO,0.1853
67.5,70.5,unkMF,unkMF,0.1125
70.5,73.5,RTLO,RTLO,0.1472
72.0,75.0,RTLO,RTLO,0.2875
73.5,76.5,RTLO,RTLO,0.1179
75.0,78.0,RTLO,RTLO,0.1723
76.5,79.5,RTLO,RTLO,0.1288
78.0,81.0,RTLO,RTLO,0.1285
79.5,82.5,RTLO,RTLO,0.1126
81.0,84.0,RTLO,RTLO,0.1815
82.5,85.5,RTLO,RTLO,0.1248
84.0,87.0,RTLO,RTLO,0.1541
84.0,87.0,redpoll,redpoll,0.1178
88.5,91.5,RTLO,RTLO,0.1261
90.0,93.0,RTLO,RTLO,0.1887
91.5,94.5,RTLO,RTLO,0.1010
93.0,96.0,RTLO,RTLO,0.1083
94.5,97.5,RTLO,RTLO,0.2291
97.5,100.5,RTLO,RTLO,0.1300
103.5,106.5,RTLO,RTLO,0.1028
105.0,108.0,RTLO,RTLO,0.1405
108.0,111.0,RTLO,RTLO,0.1270
109.5,112.5,RTLO,RTLO,0.1328
114.0,117.0,WIPT,WIPT,0.9207
117.0,120.0,RTLO,RTLO,0.1399
120.0,123.0,RTLO,RTLO,0.1419
121.5,124.5,RTLO,RTLO,0.1639
124.5,127.5,RTLO,RTLO,0.2051
127.5,130.5,RTLO,RTLO,0.1669
129.0,132.0,RTLO,RTLO,0.1065
130.5,133.5,RTLO,RTLO,0.1116
132.0,135.0,RTLO,RTLO,0.1233
135.0,138.0,RTLO,RTLO,0.1087
136.5,139.5,RTLO,RTLO,0.1261
138.0,141.0,RTLO,RTLO,0.2030
139.5,142.5,RTLO,RTLO,0.1703
141.0,144.0,RTLO,RTLO,0.1032
142.5,145.5,RTLO,RTLO,0.1357
144.0,147.0,RTLO,RTLO,0.1686
147.0,150.0,RTLO,RTLO,0.1680
150.0,153.0,RTLO,RTLO,0.1057
153.0,156.0,SMLO,SMLO,0.1111
154.5,157.5,redpoll,redpoll,0.1177
154.5,157.5,SMLO,SMLO,0.1143
156.0,159.0,RTLO,RTLO,0.1641
159.0,162.0,RTLO,RTLO,0.1071
166.5,169.5,RTLO,RTLO,0.1518
171.0,174.0,redpoll,redpoll,0.1964
171.0,174.0,RTLO,RTLO,0.1453
172.5,175.5,RTLO,RTLO,0.1357
181.5,184.5,RTLO,RTLO,0.1490
183.0,186.0,RTLO,RTLO,0.1161
184.5,187.5,RTLO,RTLO,0.1107
186.0,189.0,RTLO,RTLO,0.1281
193.5,196.5,RTLO,RTLO,0.1355
195.0,198.0,RTLO,RTLO,0.1126
196.5,199.5,RTLO,RTLO,0.1218
199.5,202.5,RTLO,RTLO,0.1558
201.0,204.0,RTLO,RTLO,0.2409
202.5,205.5,RTLO,RTLO,0.1012
204.0,207.0,RTLO,RTLO,0.3820
205.5,208.5,RTLO,RTLO,0.1701
205.5,208.5,redpoll,redpoll,0.1002
207.0,210.0,RTLO,RTLO,0.1359
208.5,211.5,RTLO,RTLO,0.1231
211.5,214.5,RTLO,RTLO,0.2351
216.0,219.0,WIPT,WIPT,0.9569
217.5,220.5,WIPT,WIPT,0.9950
222.0,225.0,WIPT,WIPT,0.1823
222.0,225.0,LALO,LALO,0.1036
225.0,228.0,RTLO,RTLO,0.1341
226.5,229.5,RTLO,RTLO,0.1066
228.0,231.0,redpoll,redpoll,0.1158
228.0,231.0,RTLO,RTLO,0.1112
229.5,232.5,RTLO,RTLO,0.1329
232.5,235.5,RTLO,RTLO,0.1250
234.0,237.0,RTLO,RTLO,0.1618
238.5,241.5,RTLO,RTLO,0.1014
240.0,243.0,RTLO,RTLO,0.1576
241.5,244.5,RTLO,RTLO,0.1474
244.5,247.5,RTLO,RTLO,0.1225
