Start (s),End (s),Scientific name,Common name,Confidence
0,3.0,RTLO,RTLO,0.9794
1.5,4.5,YBLO,YBLO,0.7778
3.0,6.0,YBLO,YBLO,0.9992
4.5,7.5,YBLO,YBLO,1.0000
6.0,9.0,YBLO,YBLO,0.9993
7.5,10.5,YBLO,YBLO,0.4267
7.5,10.5,RTLO,RTLO,0.2303
9.0,12.0,RTLO,RTLO,0.2385
9.0,12.0,YBLO,YBLO,0.1023
10.5,13.5,RTLO,RTLO,0.1879
10.5,13.5,YBLO,YBLO,0.1436
12.0,15.0,RTLO,RTLO,0.2240
13.5,16.5,RTLO,RTLO,0.4952
15.0,18.0,RTLO,RTLO,0.4481
16.5,19.5,YBLO,YBLO,0.1640
18.0,21.0,YBLO,YBLO,0.9952
19.5,22.5,YBLO,YBLO,0.9282
21.0,24.0,RTLO,RTLO,0.5690
22.5,25.5,RTLO,RTLO,0.9366
24.0,27.0,YBLO,YBLO,0.2195
25.5,28.5,YBLO,YBLO,0.9766
27.0,30.0,YBLO,YBLO,0.9731
28.5,31.5,YBLO,YBLO,0.9843
30.0,33.0,YBLO,YBLO,0.7978
31.5,34.5,RTLO,RTLO,0.8477
33.0,36.0,RTLO,RTLO,0.7248
34.5,37.5,RTLO,RTLO,0.4205
36.0,39.0,YBLO,YBLO,0.9229
37.5,40.5,PALO,PALO,0.9474
39.0,42.0,PALO,PALO,0.9782
40.5,43.5,RTLO,RTLO,0.9351
40.5,43.5,PALO,PALO,0.1346
42.0,45.0,RTLO,RTLO,1.0000
43.5,46.5,YBLO,YBLO,0.7911
45.0,48.0,RTLO,RTLO,0.8676
46.5,49.5,YBLO,YBLO,0.9780
48.0,51.0,YBLO,YBLO,0.6967
48.0,51.0,RTLO,RTLO,0.2659
49.5,52.5,RTLO,RTLO,0.7937
49.5,52.5,YBLO,YBLO,0.5077
51.0,54.0,RTLO,RTLO,0.9995
54.0,57.0,RTLO,RTLO,0.8759
55.5,58.5,RTLO,RTLO,0.3246
57.0,60.0,RTLO,RTLO,0.9990
58.5,61.5,RTLO,RTLO,0.6645
60.0,63.0,RTLO,RTLO,1.0000
61.5,64.5,RTLO,RTLO,1.0000
63.0,66.0,RTLO,RTLO,1.0000
64.5,67.5,RTLO,RTLO,0.4425
66.0,69.0,RTLO,RTLO,0.9990
67.5,70.5,RTLO,RTLO,0.9973
69.0,72.0,RTLO,RTLO,0.3444
70.5,73.5,RTLO,RTLO,0.9644
72.0,75.0,RTLO,RTLO,0.9160
73.5,76.5,RTLO,RTLO,0.9908
75.0,78.0,RTLO,RTLO,0.7253
75.0,78.0,YBLO,YBLO,0.4184
76.5,79.5,YBLO,YBLO,0.4660
78.0,81.0,YBLO,YBLO,0.2375
78.0,81.0,ARFO,ARFO,0.1324
79.5,82.5,YBLO,YBLO,0.3855
79.5,82.5,ARFO,ARFO,0.1143
81.0,84.0,RTLO,RTLO,0.8233
81.0,84.0,YBLO,YBLO,0.2894
82.5,85.5,YBLO,YBLO,0.7335
82.5,85.5,RTLO,RTLO,0.3770
84.0,87.0,RTLO,RTLO,0.7767
85.5,88.5,RTLO,RTLO,0.9452
