Start (s),End (s),Scientific name,Common name,Confidence
0,3.0,Rain,Rain,0.1465
1.5,4.5,Rain,Rain,0.6562
3.0,6.0,Rain,Rain,0.5578
4.5,7.5,Rain,Rain,0.8145
6.0,9.0,Rain,Rain,0.4846
7.5,10.5,Rain,Rain,0.1032
9.0,12.0,Rain,Rain,0.3689
18.0,21.0,Rain,Rain,0.1735
27.0,30.0,Rain,Rain,0.1991
28.5,31.5,Rain,Rain,0.8345
30.0,33.0,Rain,Rain,0.6027
31.5,34.5,Rain,Rain,0.9972
34.5,37.5,BBPL,BBPL,0.1006
36.0,39.0,Rain,Rain,0.1808
43.5,46.5,Rain,Rain,0.8937
45.0,48.0,Rain,Rain,0.9999
46.5,49.5,Rain,Rain,0.7463
48.0,51.0,Rain,Rain,0.3634
49.5,52.5,Rain,Rain,0.1590
51.0,54.0,Rain,Rain,0.2368
55.5,58.5,Rain,Rain,0.2892
57.0,60.0,Rain,Rain,0.1195
63.0,66.0,Rain,Rain,0.3401
64.5,67.5,Rain,Rain,0.9999
66.0,69.0,Rain,Rain,0.9998
67.5,70.5,Rain,Rain,0.8242
69.0,72.0,Rain,Rain,0.1842
73.5,76.5,Rain,Rain,0.8129
75.0,78.0,Rain,Rain,0.5274
76.5,79.5,Rain,Rain,0.8206
78.0,81.0,Rain,Rain,0.2622
79.5,82.5,Rain,Rain,0.5377
81.0,84.0,Rain,Rain,0.4960
87.0,90.0,Rain,Rain,0.1475
91.5,94.5,Rain,Rain,0.1049
97.5,100.5,Rain,Rain,0.1143
99.0,102.0,Rain,Rain,0.6947
105.0,108.0,Rain,Rain,0.5700
106.5,109.5,Rain,Rain,0.7448
108.0,111.0,Rain,Rain,0.6625
109.5,112.5,Rain,Rain,0.4038
112.5,115.5,WIPT,WIPT,0.1736
123.0,126.0,Rain,Rain,0.2412
124.5,127.5,Rain,Rain,0.9698
126.0,129.0,Rain,Rain,0.9541
127.5,130.5,Rain,Rain,0.8946
129.0,132.0,Rain,Rain,0.2017
130.5,133.5,Rain,Rain,0.1192
132.0,135.0,Rain,Rain,0.1092
133.5,136.5,Rain,Rain,0.8696
136.5,139.5,Rain,Rain,0.1355
138.0,141.0,Rain,Rain,0.8680
139.5,142.5,Rain,Rain,0.2017
145.5,148.5,Rain,Rain,0.9257
147.0,150.0,Rain,Rain,0.9211
151.5,154.5,Rain,Rain,0.6884
153.0,156.0,Rain,Rain,0.6960
154.5,157.5,Rain,Rain,0.9471
157.5,160.5,Rain,Rain,0.9520
159.0,162.0,Rain,Rain,0.9969
160.5,163.5,Rain,Rain,0.6315
162.0,165.0,Rain,Rain,0.9885
165.0,168.0,Rain,Rain,0.5351
166.5,169.5,Rain,Rain,0.1605
168.0,171.0,Rain,Rain,0.8749
169.5,172.5,Rain,Rain,0.9876
171.0,174.0,Rain,Rain,0.7256
174.0,177.0,Rain,Rain,0.7982
175.5,178.5,Rain,Rain,0.8340
177.0,180.0,Rain,Rain,0.6767
178.5,181.5,Rain,Rain,0.3619
180.0,183.0,Rain,Rain,0.3261
181.5,184.5,Rain,Rain,0.5110
183.0,186.0,Rain,Rain,0.2841
