Start (s),End (s),Scientific name,Common name,Confidence
9.0,12.0,BBPL,BBPL,0.1328
10.5,13.5,BBPL,BBPL,0.1074
19.5,22.5,BBPL,BBPL,0.1137
31.5,34.5,motor,motor,0.1288
31.5,34.5,RTLO,RTLO,0.1215
31.5,34.5,BBPL,BBPL,0.1185
36.0,39.0,motor,motor,0.1091
63.0,66.0,BBPL,BBPL,0.1110
72.0,75.0,BBPL,BBPL,0.1080
90.0,93.0,BBPL,BBPL,0.1027
93.0,96.0,BBPL,BBPL,0.1006
103.5,106.5,PALO,PALO,0.6907
103.5,106.5,BBPL,BBPL,0.1779
105.0,108.0,PALO,PALO,0.6816
105.0,108.0,BBPL,BBPL,0.1002
123.0,126.0,motor,motor,0.1336
124.5,127.5,BBPL,BBPL,0.1661
133.5,136.5,motor,motor,0.1155
150.0,153.0,motor,motor,0.1746
151.5,154.5,motor,motor,0.1025
153.0,156.0,BBPL,BBPL,0.1135
156.0,159.0,BBPL,BBPL,0.1186
163.5,166.5,BBPL,BBPL,0.1162
168.0,171.0,BBPL,BBPL,0.1219
168.0,171.0,motor,motor,0.1044
177.0,180.0,motor,motor,0.1155
178.5,181.5,BBPL,BBPL,0.1383
180.0,183.0,WIPT,WIPT,0.7457
181.5,184.5,WIPT,WIPT,0.2399
187.5,190.5,BBPL,BBPL,0.3057
189.0,192.0,BBPL,BBPL,0.1771
190.5,193.5,BBPL,BBPL,0.1288
213.0,216.0,motor,motor,0.1843
222.0,225.0,motor,motor,0.1446
226.5,229.5,motor,motor,0.1620
232.5,235.5,BBPL,BBPL,0.1223
234.0,237.0,LTJA,LTJA,0.1698
238.5,241.5,motor,motor,0.1312
258.0,261.0,motor,motor,0.2543
258.0,261.0,RTLO,RTLO,0.1295
262.5,265.5,motor,motor,0.2368
288.0,291.0,BBPL,BBPL,0.1278
297.0,300.0,motor,motor,0.1268
